cell_id,total_counts,mito_counts,mito_fraction,state_domain
GSM4917486_P1_untreated_TALL_071717_plate2_D4_rep_1_NA,129331.0,62270.0,0.48147775861935654,D2
GSM4917487_P1_untreated_TALL_071717_plate2_D5_rep_1_NA,315831.0,83136.0,0.26322938533582835,D2
GSM4917488_P1_untreated_TALL_071717_plate2_D6_rep_1_NA,124020.0,27704.0,0.22338332527011773,D2
GSM4917489_P1_untreated_TALL_071717_plate2_D7_rep_1_NA,192425.0,15924.0,0.08275431986488242,D2
GSM4917490_P1_untreated_TALL_071717_plate2_D8_rep_1_NA,274796.0,65036.0,0.23667011164645774,D2
GSM4917491_P1_untreated_TALL_071717_plate2_D9_rep_1_NA,248729.0,41473.0,0.16673970465848373,D2
GSM4917492_P1_untreated_TALL_071717_plate2_E10_rep_1_NA,501613.0,122374.0,0.2439609818724794,D2
GSM4917493_P1_untreated_TALL_071717_plate2_E11_rep_1_NA,204102.0,37711.0,0.18476546040705139,D2
GSM4917494_P1_untreated_TALL_071717_plate2_E12_rep_1_NA,255840.0,71785.0,0.28058552220137584,D2
GSM4917495_P1_untreated_TALL_071717_plate2_E1_rep_1_NA,374571.0,45137.0,0.1205031889815282,D2
GSM4917496_P1_untreated_TALL_071717_plate2_E2_rep_1_NA,431832.0,34416.0,0.07969766020118935,D2
GSM4917497_P1_untreated_TALL_071717_plate2_E3_rep_1_NA,325804.0,33999.0,0.10435415157579403,D2
GSM4917498_P1_untreated_TALL_071717_plate2_E4_rep_1_NA,222662.0,7705.0,0.0346040186470974,D2
GSM4917499_P1_untreated_TALL_071717_plate2_E5_rep_1_NA,136446.0,75061.0,0.5501150638347772,D2
GSM4917500_P1_untreated_TALL_071717_plate2_E6_rep_1_NA,137626.0,70004.0,0.5086538880734744,D2
GSM4917501_P1_untreated_TALL_071717_plate2_E7_rep_1_NA,199246.0,52249.0,0.2622336207502284,D2
GSM4917502_P1_untreated_TALL_071717_plate2_E8_rep_1_NA,198524.0,35663.0,0.17964074872559488,D2
GSM4917503_P1_untreated_TALL_071717_plate2_E9_rep_1_NA,223477.0,18629.0,0.0833598088393884,D2
GSM4917504_P1_untreated_TALL_071717_plate2_F10_rep_1_NA,128618.0,123483.0,0.9600755726259155,D1
GSM4917505_P1_untreated_TALL_071717_plate2_F11_rep_1_NA,269604.0,256751.0,0.9523263749795997,D1
GSM4917506_P1_untreated_TALL_071717_plate2_F12_rep_1_NA,382550.0,201194.0,0.525928636779506,D2
GSM4917507_P1_untreated_TALL_071717_plate2_F1_rep_1_NA,241267.0,33240.0,0.1377726750861079,D2
GSM4917508_P1_untreated_TALL_071717_plate2_F2_rep_1_NA,157200.0,146773.0,0.9336704834605598,D1
GSM4917509_P1_untreated_TALL_071717_plate2_F3_rep_1_NA,283528.0,47916.0,0.16899918173866427,D2
GSM4917510_P1_untreated_TALL_071717_plate2_F4_rep_1_NA,495058.0,61727.0,0.12468640038136945,D2
GSM4917511_P1_untreated_TALL_071717_plate2_F5_rep_1_NA,203225.0,2672.0,0.013147988682494772,D2
GSM4917512_P1_untreated_TALL_071717_plate2_F6_rep_1_NA,130984.0,76526.0,0.5842392964026141,D2
GSM4917513_P1_untreated_TALL_071717_plate2_F7_rep_1_NA,536295.0,123252.0,0.22982127373926664,D2
GSM4917514_P1_untreated_TALL_071717_plate2_F8_rep_1_NA,357720.0,70382.0,0.19675164933467518,D2
GSM4917515_P1_untreated_TALL_071717_plate2_F9_rep_1_NA,171453.0,77698.0,0.4531737560730929,D2
GSM4917516_P1_untreated_TALL_071717_plate2_G10_rep_1_NA,276999.0,112493.0,0.406113379470684,D2
GSM4917517_P1_untreated_TALL_071717_plate2_G11_rep_1_NA,208442.0,14025.0,0.06728490419397243,D2
GSM4917518_P1_untreated_TALL_071717_plate2_G12_rep_1_NA,120220.0,19540.0,0.16253535185493262,D2
GSM4917519_P1_untreated_TALL_071717_plate2_G1_rep_1_NA,97107.0,14111.0,0.14531393205433182,D2
GSM4917520_P1_untreated_TALL_071717_plate2_G2_rep_1_NA,401112.0,127632.0,0.31819541674145874,D2
GSM4917521_P1_untreated_TALL_071717_plate2_G3_rep_1_NA,43303.0,9168.0,0.21171743297231138,D2
GSM4917522_P1_untreated_TALL_071717_plate2_G4_rep_1_NA,32483.0,11130.0,0.3426407659391066,D2
GSM4917523_P1_untreated_TALL_071717_plate2_G5_rep_1_NA,92580.0,12388.0,0.13380859796932382,D2
GSM4917524_P1_untreated_TALL_071717_plate2_G6_rep_1_NA,26858.0,17228.0,0.6414476133740412,D1
GSM4917525_P1_untreated_TALL_071717_plate2_G7_rep_1_NA,219598.0,47599.0,0.21675516170456927,D2
GSM4917526_P1_untreated_TALL_071717_plate2_G8_rep_1_NA,310.0,236.0,0.7612903225806451,D1
GSM4917527_P1_untreated_TALL_071717_plate2_G9_rep_1_NA,142615.0,40385.0,0.2831749815938015,D2
GSM4917528_P1_untreated_TALL_071717_plate2_H2_rep_1_NA,8555.0,1218.0,0.1423728813559322,D2
GSM4917529_P1_untreated_TALL_071717_plate6_A10_rep_1_NA,140165.0,91077.0,0.6497841829272643,D2
GSM4917530_P1_untreated_TALL_071717_plate6_A11_rep_1_NA,594245.0,224110.0,0.3771340103829229,D2
GSM4917531_P1_untreated_TALL_071717_plate6_A12_rep_1_NA,636813.0,113285.0,0.1778936673717402,D2
GSM4917532_P1_untreated_TALL_071717_plate6_A1_rep_1_NA,29.0,13.0,0.4482758620689655,D1
GSM4917533_P1_untreated_TALL_071717_plate6_A2_rep_1_NA,3762646.0,1411317.0,0.3750863089432277,D2
GSM4917534_P1_untreated_TALL_071717_plate6_A6_rep_1_NA,77298.0,32077.0,0.4149783953013015,D2
GSM4917535_P1_untreated_TALL_071717_plate6_A7_rep_1_NA,3645300.0,933648.0,0.2561237758209201,D2
GSM4917536_P1_untreated_TALL_071717_plate6_A9_rep_1_NA,2223595.0,439946.0,0.19785347601519163,D2
GSM4917537_P1_untreated_TALL_071717_plate6_B10_rep_1_NA,122843.0,57095.0,0.46478024795877665,D2
GSM4917538_P1_untreated_TALL_071717_plate6_B11_rep_1_NA,1955529.0,1368769.0,0.6999481981601909,D2
GSM4917539_P1_untreated_TALL_071717_plate6_B12_rep_1_NA,4721509.0,1268736.0,0.26871409119415,D2
GSM4917540_P1_untreated_TALL_071717_plate6_B1_rep_1_NA,251588.0,30613.0,0.12167909439241935,D2
GSM4917541_P1_untreated_TALL_071717_plate6_B2_rep_1_NA,42.0,18.0,0.42857142857142855,D1
GSM4917542_P1_untreated_TALL_071717_plate6_B4_rep_1_NA,49424.0,9057.0,0.18325105212042733,D2
GSM4917543_P1_untreated_TALL_071717_plate6_B7_rep_1_NA,2230304.0,1770758.0,0.7939536493679785,D2
GSM4917544_P1_untreated_TALL_071717_plate6_B8_rep_1_NA,24219.0,5865.0,0.24216524216524216,D2
GSM4917545_P1_untreated_TALL_071717_plate6_B9_rep_1_NA,273086.0,69644.0,0.25502588928029996,D2
GSM4917546_P1_untreated_TALL_071717_plate6_C10_rep_1_NA,1118586.0,503928.0,0.45050447618690026,D2
GSM4917547_P1_untreated_TALL_071717_plate6_C11_rep_1_NA,3063219.0,851548.0,0.2779912242644094,D2
GSM4917548_P1_untreated_TALL_071717_plate6_C12_rep_1_NA,40.0,12.0,0.3,D1
GSM4917549_P1_untreated_TALL_071717_plate6_C1_rep_1_NA,1014968.0,779157.0,0.7676665668277226,D2
GSM4917550_P1_untreated_TALL_071717_plate6_C2_rep_1_NA,856326.0,165047.0,0.1927385131363523,D2
GSM4917551_P1_untreated_TALL_071717_plate6_C4_rep_1_NA,49.0,12.0,0.24489795918367346,D1
GSM4917552_P1_untreated_TALL_071717_plate6_C6_rep_1_NA,1780975.0,385686.0,0.21655890734008057,D2
GSM4917553_P1_untreated_TALL_071717_plate6_C9_rep_1_NA,6451910.0,660029.0,0.10229978409494243,D2
GSM4917554_P1_untreated_TALL_071717_plate6_D10_rep_1_NA,492623.0,71990.0,0.146136091899891,D2
GSM4917555_P1_untreated_TALL_071717_plate6_D12_rep_1_NA,749825.0,84888.0,0.11321041576367818,D2
GSM4917556_P1_untreated_TALL_071717_plate6_D5_rep_1_NA,16.0,3.0,0.1875,D1
GSM4917557_P1_untreated_TALL_071717_plate6_D7_rep_1_NA,461333.0,250430.0,0.5428399876011472,D2
GSM4917558_P1_untreated_TALL_071717_plate6_D8_rep_1_NA,13824.0,3381.0,0.2445746527777778,D2
GSM4917559_P1_untreated_TALL_071717_plate6_D9_rep_1_NA,2906187.0,1245476.0,0.428560171798993,D2
GSM4917560_P1_untreated_TALL_071717_plate6_E10_rep_1_NA,682226.0,473080.0,0.6934358995406215,D2
GSM4917561_P1_untreated_TALL_071717_plate6_E1_rep_1_NA,5689555.0,1035969.0,0.18208260575739227,D2
GSM4917562_P1_untreated_TALL_071717_plate6_E2_rep_1_NA,159649.0,23423.0,0.14671560736365402,D2
GSM4917563_P1_untreated_TALL_071717_plate6_E3_rep_1_NA,782188.0,243132.0,0.3108357581553284,D2
GSM4917564_P1_untreated_TALL_071717_plate6_E4_rep_1_NA,1155425.0,443613.0,0.3839392431356427,D2
GSM4917565_P1_untreated_TALL_071717_plate6_E9_rep_1_NA,2391104.0,1478836.0,0.6184741441610235,D2
GSM4917566_P1_untreated_TALL_071717_plate6_F1_rep_1_NA,2932833.0,765639.0,0.2610578236128685,D2
GSM4917567_P1_untreated_TALL_071717_plate6_F3_rep_1_NA,3375311.0,656089.0,0.19437882909160076,D2
GSM4917568_P1_untreated_TALL_071717_plate6_F5_rep_1_NA,2396184.0,309515.0,0.12916996357541824,D2
GSM4917569_P1_untreated_TALL_071717_plate6_F6_rep_1_NA,1212853.0,494419.0,0.4076495667653046,D2
GSM4917570_P1_untreated_TALL_071717_plate6_G10_rep_1_NA,29814.0,2846.0,0.0954585094251023,D1
GSM4917571_P1_untreated_TALL_071717_plate6_G1_rep_1_NA,1138903.0,462163.0,0.4057966306173572,D2
GSM4917572_P1_untreated_TALL_071717_plate6_G3_rep_1_NA,2249800.0,603835.0,0.26839496844163924,D2
GSM4917573_P1_untreated_TALL_071717_plate6_G5_rep_1_NA,2873667.0,354865.0,0.1234885600871639,D2
GSM4917574_P1_untreated_TALL_071717_plate6_G7_rep_1_NA,631769.0,276400.0,0.43750168178558935,D2
GSM4917575_P1_untreated_TALL_071717_plate6_G8_rep_1_NA,2858337.0,835954.0,0.2924616656468429,D2
GSM4917576_P1_untreated_TALL_071717_plate6_H2_rep_1_NA,1631967.0,231650.0,0.14194527217768496,D2
GSM4917577_P2_untreated_PBMC_080117_plate1_A10_rep_1_NA,97055.0,8539.0,0.08798104167739941,D2
GSM4917578_P2_untreated_PBMC_080117_plate1_A11_rep_1_NA,426240.0,53668.0,0.12591028528528528,D2
GSM4917579_P2_untreated_PBMC_080117_plate1_A1_rep_1_NA,85.0,2.0,0.023529411764705882,D1
GSM4917580_P2_untreated_PBMC_080117_plate1_A2_rep_1_NA,25664.0,1778.0,0.06927992518703242,D2
GSM4917581_P2_untreated_PBMC_080117_plate1_A3_rep_1_NA,98477.0,9557.0,0.09704804167470577,D2
GSM4917582_P2_untreated_PBMC_080117_plate1_A4_rep_1_NA,31123.0,2967.0,0.0953314269189988,D2
GSM4917583_P2_untreated_PBMC_080117_plate1_A5_rep_1_NA,135233.0,14870.0,0.10995836814978592,D2
GSM4917584_P2_untreated_PBMC_080117_plate1_A6_rep_1_NA,337215.0,54940.0,0.16292276440846346,D2
GSM4917585_P2_untreated_PBMC_080117_plate1_A7_rep_1_NA,72867.0,7184.0,0.09859058284271344,D2
GSM4917586_P2_untreated_PBMC_080117_plate1_A8_rep_1_NA,39141.0,2997.0,0.07656932628190388,D2
GSM4917587_P2_untreated_PBMC_080117_plate1_A9_rep_1_NA,65772.0,3595.0,0.05465851730219546,D2
GSM4917588_P2_untreated_PBMC_080117_plate1_B10_rep_1_NA,840841.0,37672.0,0.04480276294804844,D2
GSM4917589_P2_untreated_PBMC_080117_plate1_B11_rep_1_NA,148156.0,10697.0,0.07220092335106239,D2
GSM4917590_P2_untreated_PBMC_080117_plate1_B1_rep_1_NA,84527.0,1474.0,0.017438215008222225,D2
GSM4917591_P2_untreated_PBMC_080117_plate1_B2_rep_1_NA,66003.0,6411.0,0.09713194854779328,D2
GSM4917592_P2_untreated_PBMC_080117_plate1_B3_rep_1_NA,218110.0,19077.0,0.08746504057585622,D2
GSM4917593_P2_untreated_PBMC_080117_plate1_B4_rep_1_NA,80543.0,12440.0,0.15445165936207988,D2
GSM4917594_P2_untreated_PBMC_080117_plate1_B5_rep_1_NA,76447.0,7008.0,0.09167135400996769,D2
GSM4917595_P2_untreated_PBMC_080117_plate1_B6_rep_1_NA,101527.0,7036.0,0.06930176209284229,D2
GSM4917596_P2_untreated_PBMC_080117_plate1_B7_rep_1_NA,391305.0,60380.0,0.154304187270799,D2
GSM4917597_P2_untreated_PBMC_080117_plate1_B8_rep_1_NA,26179.0,3208.0,0.12254096795141144,D2
GSM4917598_P2_untreated_PBMC_080117_plate1_B9_rep_1_NA,118579.0,7737.0,0.06524764081329747,D2
GSM4917599_P2_untreated_PBMC_080117_plate1_C10_rep_1_NA,218255.0,8915.0,0.04084671599734256,D2
GSM4917600_P2_untreated_PBMC_080117_plate1_C11_rep_1_NA,97742.0,15387.0,0.1574246485645884,D2
GSM4917601_P2_untreated_PBMC_080117_plate1_C1_rep_1_NA,49825.0,5644.0,0.11327646763672855,D2
GSM4917602_P2_untreated_PBMC_080117_plate1_C2_rep_1_NA,45084.0,3435.0,0.07619110992813415,D2
GSM4917603_P2_untreated_PBMC_080117_plate1_C3_rep_1_NA,117374.0,13022.0,0.11094450218958202,D2
GSM4917604_P2_untreated_PBMC_080117_plate1_C4_rep_1_NA,61295.0,4382.0,0.07149033363243332,D2
GSM4917605_P2_untreated_PBMC_080117_plate1_C5_rep_1_NA,257027.0,33936.0,0.13203282145455536,D2
GSM4917606_P2_untreated_PBMC_080117_plate1_C6_rep_1_NA,615.0,1.0,0.0016260162601626016,D1
GSM4917607_P2_untreated_PBMC_080117_plate1_C7_rep_1_NA,65917.0,5859.0,0.08888450627304034,D2
GSM4917608_P2_untreated_PBMC_080117_plate1_C8_rep_1_NA,42219.0,3215.0,0.07615054833132003,D2
GSM4917609_P2_untreated_PBMC_080117_plate1_C9_rep_1_NA,56817.0,6709.0,0.1180808560818065,D2
GSM4917610_P2_untreated_PBMC_080117_plate1_D10_rep_1_NA,141846.0,33398.0,0.2354525330287777,D2
GSM4917611_P2_untreated_PBMC_080117_plate1_D11_rep_1_NA,92379.0,7233.0,0.07829701555548339,D2
GSM4917612_P2_untreated_PBMC_080117_plate1_D1_rep_1_NA,383051.0,19369.0,0.05056506835904357,D2
GSM4917613_P2_untreated_PBMC_080117_plate1_D2_rep_1_NA,479.0,2.0,0.0041753653444676405,D1
GSM4917614_P2_untreated_PBMC_080117_plate1_D3_rep_1_NA,300201.0,49875.0,0.16613868707965662,D2
GSM4917615_P2_untreated_PBMC_080117_plate1_D4_rep_1_NA,236611.0,46278.0,0.19558684930117365,D2
GSM4917616_P2_untreated_PBMC_080117_plate1_D5_rep_1_NA,535952.0,31633.0,0.05902207660387497,D2
GSM4917617_P2_untreated_PBMC_080117_plate1_D6_rep_1_NA,730.0,2.0,0.0027397260273972603,D1
GSM4917618_P2_untreated_PBMC_080117_plate1_D7_rep_1_NA,82512.0,11141.0,0.13502278456466937,D2
GSM4917619_P2_untreated_PBMC_080117_plate1_D8_rep_1_NA,64.0,1.0,0.015625,D1
GSM4917620_P2_untreated_PBMC_080117_plate1_D9_rep_1_NA,191695.0,41993.0,0.21906153003469053,D2
GSM4917621_P2_untreated_PBMC_080117_plate1_E10_rep_1_NA,272642.0,52557.0,0.19276927252587642,D2
GSM4917622_P2_untreated_PBMC_080117_plate1_E11_rep_1_NA,12.0,2.0,0.16666666666666666,D1
GSM4917623_P2_untreated_PBMC_080117_plate1_E1_rep_1_NA,384653.0,58789.0,0.15283645259493622,D2
GSM4917624_P2_untreated_PBMC_080117_plate1_E2_rep_1_NA,161957.0,40882.0,0.2524250263958952,D2
GSM4917625_P2_untreated_PBMC_080117_plate1_E3_rep_1_NA,61053.0,4308.0,0.07056164316249816,D2
GSM4917626_P2_untreated_PBMC_080117_plate1_E4_rep_1_NA,437861.0,71222.0,0.1626589260061983,D2
GSM4917627_P2_untreated_PBMC_080117_plate1_E5_rep_1_NA,482296.0,87393.0,0.1812020004312704,D2
GSM4917628_P2_untreated_PBMC_080117_plate1_E6_rep_1_NA,220697.0,13368.0,0.06057173409697458,D2
GSM4917629_P2_untreated_PBMC_080117_plate1_E7_rep_1_NA,906893.0,73379.0,0.08091252220493488,D2
GSM4917630_P2_untreated_PBMC_080117_plate1_E8_rep_1_NA,543690.0,36287.0,0.0667420772866891,D2
GSM4917631_P2_untreated_PBMC_080117_plate1_E9_rep_1_NA,356272.0,22177.0,0.06224738402119729,D2
GSM4917632_P2_untreated_PBMC_080117_plate1_F10_rep_1_NA,692732.0,73436.0,0.10600925033057518,D2
GSM4917633_P2_untreated_PBMC_080117_plate1_F11_rep_1_NA,939322.0,128002.0,0.1362706292410909,D2
GSM4917634_P2_untreated_PBMC_080117_plate1_F1_rep_1_NA,333499.0,42991.0,0.12890893226066644,D2
GSM4917635_P2_untreated_PBMC_080117_plate1_F2_rep_1_NA,138366.0,13231.0,0.09562320223176214,D2
GSM4917636_P2_untreated_PBMC_080117_plate1_F3_rep_1_NA,1113428.0,155881.0,0.1400009699774031,D2
GSM4917637_P2_untreated_PBMC_080117_plate1_F4_rep_1_NA,147927.0,26378.0,0.17831768372237658,D2
GSM4917638_P2_untreated_PBMC_080117_plate1_F5_rep_1_NA,666.0,63.0,0.0945945945945946,D1
GSM4917639_P2_untreated_PBMC_080117_plate1_F6_rep_1_NA,290328.0,51818.0,0.1784808905789314,D2
GSM4917640_P2_untreated_PBMC_080117_plate1_F7_rep_1_NA,275050.0,34814.0,0.12657335029994546,D2
GSM4917641_P2_untreated_PBMC_080117_plate1_F8_rep_1_NA,324.0,0.0,0.0,D1
GSM4917642_P2_untreated_PBMC_080117_plate1_F9_rep_1_NA,506379.0,93324.0,0.18429674216347836,D2
GSM4917643_P2_untreated_PBMC_080117_plate1_G10_rep_1_NA,1451.0,5.0,0.0034458993797381117,D1
GSM4917644_P2_untreated_PBMC_080117_plate1_G11_rep_1_NA,494370.0,31118.0,0.0629447579747962,D2
GSM4917645_P2_untreated_PBMC_080117_plate1_G1_rep_1_NA,808148.0,97416.0,0.12054227690967496,D2
GSM4917646_P2_untreated_PBMC_080117_plate1_G2_rep_1_NA,595624.0,44144.0,0.07411387049548036,D2
GSM4917647_P2_untreated_PBMC_080117_plate1_G3_rep_1_NA,636629.0,96430.0,0.15146969428034224,D2
GSM4917648_P2_untreated_PBMC_080117_plate1_G4_rep_1_NA,1157316.0,99230.0,0.08574149152003428,D2
GSM4917649_P2_untreated_PBMC_080117_plate1_G5_rep_1_NA,405895.0,54623.0,0.13457421254265264,D2
GSM4917650_P2_untreated_PBMC_080117_plate1_G6_rep_1_NA,2013.0,4.0,0.001987083954297069,D1
GSM4917651_P2_untreated_PBMC_080117_plate1_G7_rep_1_NA,584586.0,74932.0,0.128179600606241,D2
GSM4917652_P2_untreated_PBMC_080117_plate1_G8_rep_1_NA,318839.0,33929.0,0.10641420905221757,D2
GSM4917653_P2_untreated_PBMC_080117_plate1_G9_rep_1_NA,496893.0,155067.0,0.3120732230077703,D2
GSM4917654_P2_untreated_PBMC_080117_plate1_H10_rep_1_NA,3.0,0.0,0.0,D1
GSM4917655_P2_untreated_PBMC_080117_plate1_H11_rep_1_NA,2.0,1.0,0.5,D1
GSM4917656_P2_untreated_PBMC_080117_plate1_H1_rep_1_NA,1.0,1.0,1.0,D1
GSM4917657_P2_untreated_PBMC_080117_plate1_H2_rep_1_NA,0.0,0.0,0.0,D1
GSM4917658_P2_untreated_PBMC_080117_plate1_H3_rep_1_NA,2.0,1.0,0.5,D1
GSM4917659_P2_untreated_PBMC_080117_plate1_H4_rep_1_NA,1.0,0.0,0.0,D1
GSM4917660_P2_untreated_PBMC_080117_plate1_H5_rep_1_NA,1.0,1.0,1.0,D1
GSM4917661_P2_untreated_PBMC_080117_plate1_H6_rep_1_NA,0.0,0.0,0.0,D1
GSM4917662_P2_untreated_PBMC_080117_plate1_H7_rep_1_NA,0.0,0.0,0.0,D1
GSM4917663_P2_untreated_PBMC_080117_plate1_H8_rep_1_NA,4.0,1.0,0.25,D1
GSM4917664_P2_untreated_PBMC_080117_plate1_H9_rep_1_NA,0.0,0.0,0.0,D1
GSM4917665_P2_untreated_TALL_020718_plate1_A10_rep_1_NA,4285.0,15.0,0.003500583430571762,D1
GSM4917666_P2_untreated_TALL_020718_plate1_A11_rep_1_NA,3072.0,29.0,0.009440104166666666,D1
GSM4917667_P2_untreated_TALL_020718_plate1_A12_rep_1_NA,588.0,1.0,0.0017006802721088435,D1
GSM4917668_P2_untreated_TALL_020718_plate1_A1_rep_1_NA,7750.0,653.0,0.08425806451612904,D1
GSM4917669_P2_untreated_TALL_020718_plate1_A2_rep_1_NA,3194.0,11.0,0.0034439574201628053,D1
GSM4917670_P2_untreated_TALL_020718_plate1_A4_rep_1_NA,9455.0,510.0,0.053939714436805924,D1
GSM4917671_P2_untreated_TALL_020718_plate1_A5_rep_1_NA,4902.0,267.0,0.05446756425948592,D1
GSM4917672_P2_untreated_TALL_020718_plate1_A6_rep_1_NA,4601.0,325.0,0.07063681808302542,D1
GSM4917673_P2_untreated_TALL_020718_plate1_A7_rep_1_NA,1840.0,3.0,0.0016304347826086956,D1
GSM4917674_P2_untreated_TALL_020718_plate1_A8_rep_1_NA,3369.0,1.0,0.00029682398337785694,D1
GSM4917675_P2_untreated_TALL_020718_plate1_A9_rep_1_NA,2403.0,2.0,0.0008322929671244278,D1
GSM4917676_P2_untreated_TALL_020718_plate1_B10_rep_1_NA,1860.0,1.0,0.0005376344086021505,D1
GSM4917677_P2_untreated_TALL_020718_plate1_B11_rep_1_NA,1955.0,14.0,0.007161125319693095,D1
GSM4917678_P2_untreated_TALL_020718_plate1_B12_rep_1_NA,6535.0,6.0,0.000918133129303749,D1
GSM4917679_P2_untreated_TALL_020718_plate1_B1_rep_1_NA,139398.0,9234.0,0.06624198338570138,D2
GSM4917680_P2_untreated_TALL_020718_plate1_B2_rep_1_NA,5530.0,8.0,0.0014466546112115732,D1
GSM4917681_P2_untreated_TALL_020718_plate1_B3_rep_1_NA,1897.0,258.0,0.136004217185029,D1
GSM4917682_P2_untreated_TALL_020718_plate1_B4_rep_1_NA,4527.0,12.0,0.0026507620941020544,D1
GSM4917683_P2_untreated_TALL_020718_plate1_B5_rep_1_NA,2250.0,0.0,0.0,D1
GSM4917684_P2_untreated_TALL_020718_plate1_B6_rep_1_NA,997.0,102.0,0.10230692076228685,D1
GSM4917685_P2_untreated_TALL_020718_plate1_B7_rep_1_NA,1213.0,1.0,0.0008244023083264633,D1
GSM4917686_P2_untreated_TALL_020718_plate1_B8_rep_1_NA,1178.0,6.0,0.0050933786078098476,D1
GSM4917687_P2_untreated_TALL_020718_plate1_B9_rep_1_NA,6403.0,2.0,0.00031235358425737937,D1
GSM4917688_P2_untreated_TALL_020718_plate1_C10_rep_1_NA,4646.0,26.0,0.005596211795092553,D1
GSM4917689_P2_untreated_TALL_020718_plate1_C11_rep_1_NA,2226.0,74.0,0.03324348607367475,D1
GSM4917690_P2_untreated_TALL_020718_plate1_C12_rep_1_NA,7.0,0.0,0.0,D1
GSM4917691_P2_untreated_TALL_020718_plate1_C1_rep_1_NA,8072.0,3608.0,0.44697720515361744,D1
GSM4917692_P2_untreated_TALL_020718_plate1_C2_rep_1_NA,1778.0,1.0,0.0005624296962879641,D1
GSM4917693_P2_untreated_TALL_020718_plate1_C3_rep_1_NA,949.0,9.0,0.009483667017913594,D1
GSM4917694_P2_untreated_TALL_020718_plate1_C4_rep_1_NA,3153.0,26.0,0.008246114811290834,D1
GSM4917695_P2_untreated_TALL_020718_plate1_C5_rep_1_NA,4240.0,27.0,0.006367924528301887,D1
GSM4917696_P2_untreated_TALL_020718_plate1_C6_rep_1_NA,2635.0,91.0,0.03453510436432638,D1
GSM4917697_P2_untreated_TALL_020718_plate1_C7_rep_1_NA,1744.0,5.0,0.0028669724770642203,D1
GSM4917698_P2_untreated_TALL_020718_plate1_C8_rep_1_NA,2084.0,1.0,0.0004798464491362764,D1
GSM4917699_P2_untreated_TALL_020718_plate1_C9_rep_1_NA,1471.0,14.0,0.009517335146159076,D1
GSM4917700_P2_untreated_TALL_020718_plate1_D10_rep_1_NA,1000.0,5.0,0.005,D1
GSM4917701_P2_untreated_TALL_020718_plate1_D11_rep_1_NA,1327.0,0.0,0.0,D1
GSM4917702_P2_untreated_TALL_020718_plate1_D12_rep_1_NA,3990.0,107.0,0.02681704260651629,D1
GSM4917703_P2_untreated_TALL_020718_plate1_D1_rep_1_NA,5910.0,241.0,0.04077834179357022,D1
GSM4917704_P2_untreated_TALL_020718_plate1_D2_rep_1_NA,1997.0,5.0,0.0025037556334501754,D1
GSM4917705_P2_untreated_TALL_020718_plate1_D3_rep_1_NA,4513.0,651.0,0.14424994460447596,D1
GSM4917706_P2_untreated_TALL_020718_plate1_D4_rep_1_NA,1551.0,7.0,0.004513217279174726,D1
GSM4917707_P2_untreated_TALL_020718_plate1_D5_rep_1_NA,4006.0,139.0,0.03469795307039441,D1
GSM4917708_P2_untreated_TALL_020718_plate1_D6_rep_1_NA,1963.0,2.0,0.0010188487009679063,D1
GSM4917709_P2_untreated_TALL_020718_plate1_D7_rep_1_NA,868.0,21.0,0.024193548387096774,D1
GSM4917710_P2_untreated_TALL_020718_plate1_D8_rep_1_NA,2568.0,5.0,0.0019470404984423676,D1
GSM4917711_P2_untreated_TALL_020718_plate1_D9_rep_1_NA,5159.0,2.0,0.0003876720294630742,D1
GSM4917712_P2_untreated_TALL_020718_plate1_E10_rep_1_NA,803.0,0.0,0.0,D1
GSM4917713_P2_untreated_TALL_020718_plate1_E11_rep_1_NA,6029.0,44.0,0.007298059379664953,D1
GSM4917714_P2_untreated_TALL_020718_plate1_E12_rep_1_NA,1068.0,4.0,0.003745318352059925,D1
GSM4917715_P2_untreated_TALL_020718_plate1_E1_rep_1_NA,8539.0,5.0,0.0005855486590935707,D1
GSM4917716_P2_untreated_TALL_020718_plate1_E2_rep_1_NA,2529.0,3.0,0.0011862396204033216,D1
GSM4917717_P2_untreated_TALL_020718_plate1_E3_rep_1_NA,6172.0,231.0,0.037427090084251456,D1
GSM4917718_P2_untreated_TALL_020718_plate1_E4_rep_1_NA,1506.0,17.0,0.011288180610889775,D1
GSM4917719_P2_untreated_TALL_020718_plate1_E5_rep_1_NA,2174.0,1.0,0.00045998160073597056,D1
GSM4917720_P2_untreated_TALL_020718_plate1_E6_rep_1_NA,6912.0,52.0,0.007523148148148148,D1
GSM4917721_P2_untreated_TALL_020718_plate1_E7_rep_1_NA,2829.0,27.0,0.009544008483563097,D1
GSM4917722_P2_untreated_TALL_020718_plate1_E8_rep_1_NA,6180.0,2.0,0.00032362459546925567,D1
GSM4917723_P2_untreated_TALL_020718_plate1_E9_rep_1_NA,2251.0,11.0,0.004886717014660151,D1
GSM4917724_P2_untreated_TALL_020718_plate1_F10_rep_1_NA,7264.0,1016.0,0.13986784140969163,D1
GSM4917725_P2_untreated_TALL_020718_plate1_F11_rep_1_NA,2101.0,9.0,0.004283674440742504,D1
GSM4917726_P2_untreated_TALL_020718_plate1_F12_rep_1_NA,1739.0,144.0,0.08280621046578493,D1
GSM4917727_P2_untreated_TALL_020718_plate1_F1_rep_1_NA,13207.0,1861.0,0.1409101234193988,D1
