Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Hydrolase Activity, Hydrolyzing N-glycosyl Compounds (GO:0016799)	1/18	1.330944e-01	4.117608e-01	0	0	7.427876e+00	1.497977e+01	RPS3
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656)	1/20	1.467500e-01	4.173417e-01	0	0	6.645323e+00	1.275254e+01	RACK1
GO_Molecular_Function_2023	WW Domain Binding (GO:0050699)	1/20	1.467500e-01	4.173417e-01	0	0	6.645323e+00	1.275254e+01	LITAF
GO_Molecular_Function_2023	Protein Kinase Activator Activity (GO:0030295)	2/88	1.534743e-01	4.173417e-01	0	0	2.945140e+00	5.519847e+00	STK4;PARP8
GO_Molecular_Function_2023	DNA Endonuclease Activity (GO:0004520)	1/21	1.534974e-01	4.173417e-01	0	0	6.312739e+00	1.183053e+01	RPS3
GO_Molecular_Function_2023	Kinase Binding (GO:0019900)	6/460	1.575883e-01	4.173417e-01	0	0	1.685718e+00	3.114817e+00	EEF1A1;RPS7;RPS6;RPS3;CD3E;PARP8
GO_Molecular_Function_2023	Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505)	1/22	1.601918e-01	4.173417e-01	0	0	6.011829e+00	1.100996e+01	RACK1
GO_Molecular_Function_2023	Chemorepellent Activity (GO:0045499)	1/24	1.734231e-01	4.402280e-01	0	0	5.488507e+00	9.615979e+00	DPP4
GO_Molecular_Function_2023	DNA-binding Transcription Factor Binding (GO:0140297)	4/282	1.844208e-01	4.502021e-01	0	0	1.827899e+00	3.090127e+00	IFI27;RPS3;STK4;PTMA
GO_Molecular_Function_2023	NAD+ ADP-ribosyltransferase Activity (GO:0003950)	1/26	1.864473e-01	4.502021e-01	0	0	5.048917e+00	8.480194e+00	PARP8
GO_Molecular_Function_2023	Protein Kinase Binding (GO:0019901)	6/511	2.180504e-01	5.021891e-01	0	0	1.511490e+00	2.302044e+00	EEF1A1;RPS7;RPS6;RACK1;RPS3;CD3E
GO_Molecular_Function_2023	SH2 Domain Binding (GO:0042169)	1/31	2.181225e-01	5.021891e-01	0	0	4.206369e+00	6.405032e+00	RACK1
GO_Molecular_Function_2023	Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390)	1/34	2.365362e-01	5.109619e-01	0	0	3.823393e+00	5.512010e+00	RPS3
GO_Molecular_Function_2023	Hsp70 Protein Binding (GO:0030544)	1/34	2.365362e-01	5.109619e-01	0	0	3.823393e+00	5.512010e+00	RPS3
GO_Molecular_Function_2023	Ion Channel Inhibitor Activity (GO:0008200)	1/35	2.425778e-01	5.109619e-01	0	0	3.710753e+00	5.256032e+00	RACK1
GO_Molecular_Function_2023	Hsp90 Protein Binding (GO:0051879)	1/35	2.425778e-01	5.109619e-01	0	0	3.710753e+00	5.256032e+00	RPS3
GO_Molecular_Function_2023	Protein Kinase C Binding (GO:0005080)	1/36	2.485720e-01	5.126797e-01	0	0	3.604550e+00	5.017615e+00	RACK1
GO_Molecular_Function_2023	Pentosyltransferase Activity (GO:0016763)	1/39	2.662730e-01	5.379800e-01	0	0	3.319477e+00	4.392443e+00	PARP8
GO_Molecular_Function_2023	Acetylglucosaminyltransferase Activity (GO:0008375)	1/40	2.720807e-01	5.387198e-01	0	0	3.234199e+00	4.209816e+00	MGAT4A
GO_Molecular_Function_2023	Protein Kinase Inhibitor Activity (GO:0004860)	1/45	3.004414e-01	5.719942e-01	0	0	2.865953e+00	3.446315e+00	RACK1
GO_Molecular_Function_2023	Damaged DNA Binding (GO:0003684)	1/45	3.004414e-01	5.719942e-01	0	0	2.865953e+00	3.446315e+00	RPS3
GO_Molecular_Function_2023	tRNA Binding (GO:0000049)	1/51	3.330282e-01	6.202364e-01	0	0	2.521274e+00	2.772211e+00	EEF1A1
GO_Molecular_Function_2023	Exopeptidase Activity (GO:0008238)	1/52	3.383108e-01	6.202364e-01	0	0	2.471712e+00	2.678818e+00	DPP4
GO_Molecular_Function_2023	Endonuclease Activity (GO:0004519)	1/58	3.691442e-01	6.498264e-01	0	0	2.210862e+00	2.203274e+00	RPS3
GO_Molecular_Function_2023	Receptor Tyrosine Kinase Binding (GO:0030971)	1/59	3.741425e-01	6.498264e-01	0	0	2.172633e+00	2.135956e+00	RACK1
GO_Molecular_Function_2023	SH3 Domain Binding (GO:0017124)	1/59	3.741425e-01	6.498264e-01	0	0	2.172633e+00	2.135956e+00	CD3E
GO_Molecular_Function_2023	UDP-glycosyltransferase Activity (GO:0008194)	1/61	3.840212e-01	6.554845e-01	0	0	2.100000e+00	2.009821e+00	MGAT4A
GO_Molecular_Function_2023	Cytokine Receptor Activity (GO:0004896)	1/76	4.533358e-01	7.606821e-01	0	0	1.678726e+00	1.328077e+00	IL7R
GO_Molecular_Function_2023	Cadherin Binding (GO:0045296)	3/319	4.629138e-01	7.638077e-01	0	0	1.195958e+00	9.211438e-01	RACK1;RPL29;RPL6
GO_Molecular_Function_2023	Protein Tyrosine Kinase Binding (GO:1990782)	1/85	4.911442e-01	7.842463e-01	0	0	1.498180e+00	1.065232e+00	RACK1
GO_Molecular_Function_2023	Ribosome Binding (GO:0043022)	1/85	4.911442e-01	7.842463e-01	0	0	1.498180e+00	1.065232e+00	RACK1
GO_Molecular_Function_2023	Hexosyltransferase Activity (GO:0016758)	1/96	5.338423e-01	8.221910e-01	0	0	1.323969e+00	8.309955e-01	MGAT4A
GO_Molecular_Function_2023	Single-Stranded DNA Binding (GO:0003697)	1/96	5.338423e-01	8.221910e-01	0	0	1.323969e+00	8.309955e-01	JCHAIN
GO_Molecular_Function_2023	RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)	2/228	5.398224e-01	8.221910e-01	0	0	1.112775e+00	6.860427e-01	IFI27;STK4
GO_Molecular_Function_2023	Phosphatase Binding (GO:0019902)	1/112	5.896709e-01	8.596447e-01	0	0	1.132209e+00	5.980221e-01	RACK1
GO_Molecular_Function_2023	Protein Phosphatase Binding (GO:0019903)	1/115	5.993734e-01	8.596447e-01	0	0	1.102246e+00	5.642072e-01	RACK1
GO_Molecular_Function_2023	Protein Homodimerization Activity (GO:0042803)	5/662	6.031273e-01	8.596447e-01	0	0	9.542782e-01	4.825088e-01	DPP4;MGAT4A;RACK1;STK4;JCHAIN
GO_Molecular_Function_2023	GTPase Activity (GO:0003924)	2/265	6.217035e-01	8.596447e-01	0	0	9.544214e-01	4.536288e-01	EEF1A1;EEF1A1P5
GO_Molecular_Function_2023	Protease Binding (GO:0002020)	1/125	6.300982e-01	8.596447e-01	0	0	1.012842e+00	4.678109e-01	DPP4
GO_Molecular_Function_2023	Serine-Type Endopeptidase Activity (GO:0004252)	1/125	6.300982e-01	8.596447e-01	0	0	1.012842e+00	4.678109e-01	DPP4
GO_Molecular_Function_2023	Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	2/270	6.318714e-01	8.596447e-01	0	0	9.363758e-01	4.298615e-01	EEF1A1;EEF1A1P5
GO_Molecular_Function_2023	Ubiquitin Protein Ligase Binding (GO:0031625)	2/271	6.338794e-01	8.596447e-01	0	0	9.328472e-01	4.252818e-01	RPL5;ACTG1
GO_Molecular_Function_2023	Ubiquitin-Like Protein Ligase Binding (GO:0044389)	2/289	6.685798e-01	8.937055e-01	0	0	8.735370e-01	3.516855e-01	RPL5;ACTG1
GO_Molecular_Function_2023	Serine-Type Peptidase Activity (GO:0008236)	1/142	6.770496e-01	8.937055e-01	0	0	8.899580e-01	3.470931e-01	DPP4
GO_Molecular_Function_2023	Magnesium Ion Binding (GO:0000287)	1/155	7.089138e-01	9.234535e-01	0	0	8.142940e-01	2.801345e-01	STK4
GO_Molecular_Function_2023	GTP Binding (GO:0005525)	1/201	7.985586e-01	9.998916e-01	0	0	6.255414e-01	1.407136e-01	EEF1A1
GO_Molecular_Function_2023	GTPase Activator Activity (GO:0005096)	1/211	8.140721e-01	9.998916e-01	0	0	5.954504e-01	1.224879e-01	ARHGAP15
GO_Molecular_Function_2023	Guanyl Ribonucleotide Binding (GO:0032561)	1/226	8.351439e-01	9.998916e-01	0	0	5.553291e-01	1.000432e-01	EEF1A1
GO_Molecular_Function_2023	Microtubule Binding (GO:0008017)	1/239	8.514753e-01	9.998916e-01	0	0	5.246481e-01	8.435544e-02	RPS3
GO_Molecular_Function_2023	ATP Binding (GO:0005524)	1/279	8.923021e-01	9.998916e-01	0	0	4.482427e-01	5.107749e-02	STK4
GO_Molecular_Function_2023	Purine Ribonucleoside Triphosphate Binding (GO:0035639)	2/476	8.930327e-01	9.998916e-01	0	0	5.238559e-01	5.926488e-02	EEF1A1;STK4
GO_Molecular_Function_2023	DNA Binding (GO:0003677)	4/846	9.059348e-01	9.998916e-01	0	0	5.861122e-01	5.790083e-02	RPS3;RPL6;RPL7;JCHAIN
GO_Molecular_Function_2023	Adenyl Ribonucleotide Binding (GO:0032559)	1/309	9.154083e-01	9.998916e-01	0	0	4.039623e-01	3.570422e-02	STK4
GO_Molecular_Function_2023	Metal Ion Binding (GO:0046872)	2/521	9.200951e-01	9.998916e-01	0	0	4.773233e-01	3.975065e-02	STK4;TPT1
GO_Molecular_Function_2023	Receptor Ligand Activity (GO:0048018)	1/319	9.219573e-01	9.998916e-01	0	0	3.910588e-01	3.177601e-02	DPP4
GO_Molecular_Function_2023	Tubulin Binding (GO:0015631)	1/322	9.238219e-01	9.998916e-01	0	0	3.873445e-01	3.069161e-02	RPS3
GO_Molecular_Function_2023	Endopeptidase Activity (GO:0004175)	1/335	9.314034e-01	9.998916e-01	0	0	3.720203e-01	2.643680e-02	DPP4
GO_Molecular_Function_2023	Zinc Ion Binding (GO:0008270)	1/341	9.346449e-01	9.998916e-01	0	0	3.653428e-01	2.469303e-02	LITAF
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activity (GO:0004674)	1/342	9.351701e-01	9.998916e-01	0	0	3.642528e-01	2.441471e-02	STK4
GO_Molecular_Function_2023	Calcium Ion Binding (GO:0005509)	1/346	9.372295e-01	9.998916e-01	0	0	3.599557e-01	2.333489e-02	TPT1
GO_Molecular_Function_2023	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	1/348	9.382346e-01	9.998916e-01	0	0	3.578443e-01	2.281444e-02	LITAF
GO_Molecular_Function_2023	GTPase Regulator Activity (GO:0030695)	1/424	9.665954e-01	9.998916e-01	0	0	2.924064e-01	9.934579e-03	ARHGAP15
GO_Molecular_Function_2023	Transition Metal Ion Binding (GO:0046914)	1/456	9.742307e-01	9.998916e-01	0	0	2.713936e-01	7.085309e-03	LITAF
GO_Molecular_Function_2023	Transcription Cis-Regulatory Region Binding (GO:0000976)	1/474	9.777348e-01	9.998916e-01	0	0	2.608233e-01	5.872909e-03	RPS3
GO_Molecular_Function_2023	Double-Stranded DNA Binding (GO:0003690)	1/650	9.947039e-01	9.998916e-01	0	0	1.883643e-01	1.000256e-03	RPS3
GO_Molecular_Function_2023	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	2/1225	9.994933e-01	9.998916e-01	0	0	1.951800e-01	9.892089e-05	RPS3;LITAF
GO_Molecular_Function_2023	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	1/1098	9.998681e-01	9.998916e-01	0	0	1.088377e-01	1.435248e-05	LITAF
GO_Molecular_Function_2023	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	1/1122	9.998916e-01	9.998916e-01	0	0	1.063711e-01	1.152932e-05	LITAF
GO_Cellular_Component_2023	Large Ribosomal Subunit (GO:0015934)	14/52	2.800088e-18	9.520298e-17	0	0	5.066813e+01	2.047848e+03	RPL4;RPL5;RPLP0P6;RPL3;RPL32;RPLP0;RPL22;RPL10A;RPL8;RPL9;RPL6;RPL7;RPL13;RPL29
GO_Cellular_Component_2023	Cytosolic Large Ribosomal Subunit (GO:0022625)	14/52	2.800088e-18	9.520298e-17	0	0	5.066813e+01	2.047848e+03	RPL4;RPL5;RPLP0P6;RPL3;RPL32;RPLP0;RPL22;RPL10A;RPL8;RPL9;RPL6;RPL7;RPL13;RPL29
GO_Cellular_Component_2023	Cytosolic Small Ribosomal Subunit (GO:0022627)	9/41	2.688532e-11	5.778045e-10	0	0	3.739304e+01	9.101256e+02	RPS4X;RPS15A;RPS7;RPS6;RACK1;RPS3;RPS3A;RPS4Y1;RPS23
GO_Cellular_Component_2023	Small Ribosomal Subunit (GO:0015935)	9/42	3.398850e-11	5.778045e-10	0	0	3.625808e+01	8.740011e+02	RPS4X;RPS15A;RPS7;RPS6;RACK1;RPS3;RPS3A;RPS4Y1;RPS23
GO_Cellular_Component_2023	Ribosome (GO:0005840)	9/61	1.163449e-09	1.582290e-08	0	0	2.298787e+01	4.729036e+02	RPS4X;RPL32;RPS7;RPS3;RPL10A;RPL8;RPL9;RPL6;RPS23
GO_Cellular_Component_2023	Focal Adhesion (GO:0005925)	17/387	1.204608e-08	1.365223e-07	0	0	6.345103e+00	1.156999e+02	RPL4;RPL5;RPL3;RPS7;RPL22;RPLP0;RPS3A;RPL10A;RPL8;RPL9;RPL6;ACTG1;RPL7;DPP4;RPS4X;RPS3;PABPC1
GO_Cellular_Component_2023	Cell-Substrate Junction (GO:0030055)	17/395	1.628014e-08	1.581499e-07	0	0	6.208263e+00	1.113348e+02	RPL4;RPL5;RPL3;RPS7;RPL22;RPLP0;RPS3A;RPL10A;RPL8;RPL9;RPL6;ACTG1;RPL7;DPP4;RPS4X;RPS3;PABPC1
GO_Cellular_Component_2023	Alpha-Beta T Cell Receptor Complex (GO:0042105)	4/10	7.587620e-07	6.449477e-06	0	0	8.587013e+01	1.210046e+03	TRBC2;CD3G;CD3E;CD3D
GO_Cellular_Component_2023	Polysomal Ribosome (GO:0042788)	5/28	2.450377e-06	1.851396e-05	0	0	2.815999e+01	3.638065e+02	RPL32;RPL10A;RPL8;RPL6;RPS23
GO_Cellular_Component_2023	T Cell Receptor Complex (GO:0042101)	4/19	1.324894e-05	9.009280e-05	0	0	3.433247e+01	3.856083e+02	TRBC2;CD3G;CD3E;CD3D
GO_Cellular_Component_2023	Small-Subunit Processome (GO:0032040)	6/73	2.430902e-05	1.502740e-04	0	0	1.165063e+01	1.237840e+02	RPS4X;RPS15A;RPS7;RPS6;RPS3A;RPS23
GO_Cellular_Component_2023	Gamma-Delta T Cell Receptor Complex (GO:0042106)	2/5	6.105452e-04	3.459756e-03	0	0	8.478205e+01	6.274854e+02	CD3G;CD3E
GO_Cellular_Component_2023	Cytoplasmic Side Of Lysosomal Membrane (GO:0098574)	2/12	3.885745e-03	2.032544e-02	0	0	2.542564e+01	1.411235e+02	EEF1A1;LITAF
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	3/68	1.667078e-02	8.097236e-02	0	0	5.888933e+00	2.410987e+01	CD3G;IL7R;CD3D
GO_Cellular_Component_2023	Asymmetric Synapse (GO:0032279)	4/133	2.130113e-02	9.656514e-02	0	0	3.969194e+00	1.527741e+01	RPLP0;RPS3;RPL8;RPL7
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle (GO:0045334)	3/85	2.983522e-02	1.267997e-01	0	0	4.664044e+00	1.638043e+01	CD3G;IL7R;CD3D
GO_Cellular_Component_2023	Postsynaptic Density (GO:0014069)	4/151	3.195931e-02	1.278372e-01	0	0	3.479989e+00	1.198262e+01	RPLP0;RPS3;RPL8;RPL7
GO_Cellular_Component_2023	Clathrin-Coated Vesicle Membrane (GO:0030665)	3/90	3.449903e-02	1.303297e-01	0	0	4.394883e+00	1.479680e+01	CD3G;IL7R;CD3D
GO_Cellular_Component_2023	Cytoplasmic Side Of Endosome Membrane (GO:0010009)	1/5	3.888443e-02	1.391653e-01	0	0	3.158917e+01	1.025751e+02	LITAF
GO_Cellular_Component_2023	Nucleolus (GO:0005730)	10/771	8.537833e-02	2.805580e-01	0	0	1.694161e+00	4.168760e+00	RPL4;EEF1A1;RPL5;RPL3;RPS7;RPS6;RPS3;RPL13;RPS3A;RPL7
GO_Cellular_Component_2023	Nuclear Lumen (GO:0031981)	10/780	9.048413e-02	2.805580e-01	0	0	1.673570e+00	4.020886e+00	RPL4;EEF1A1;RPL5;RPL3;RPS7;RPS6;RPS3;RPL13;RPS3A;RPL7
GO_Cellular_Component_2023	Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	14/1195	9.076875e-02	2.805580e-01	0	0	1.536210e+00	3.686044e+00	RPL4;RPL5;RPL3;RPS7;RPS6;RPS3A;RPL9;ACTG1;RPL7;EEF1A1;RPS4X;RPS3;RPL13;RPS23
GO_Cellular_Component_2023	Cytoplasmic Stress Granule (GO:0010494)	2/76	1.212504e-01	3.584794e-01	0	0	3.424809e+00	7.225997e+00	PABPC3;PABPC1
GO_Cellular_Component_2023	Endocytic Vesicle Membrane (GO:0030666)	3/159	1.315573e-01	3.727457e-01	0	0	2.442432e+00	4.954016e+00	CD3G;IL7R;CD3D
GO_Cellular_Component_2023	Endoplasmic Reticulum Tubular Network (GO:0071782)	1/26	1.864473e-01	5.071368e-01	0	0	5.048917e+00	8.480194e+00	PARP8
GO_Cellular_Component_2023	Rough Endoplasmic Reticulum (GO:0005791)	1/30	2.118871e-01	5.297261e-01	0	0	4.351636e+00	6.752441e+00	RPL4
GO_Cellular_Component_2023	Golgi Stack (GO:0005795)	1/31	2.181225e-01	5.297261e-01	0	0	4.206369e+00	6.405032e+00	MGAT4A
GO_Cellular_Component_2023	Nuclear Inner Membrane (GO:0005637)	1/31	2.181225e-01	5.297261e-01	0	0	4.206369e+00	6.405032e+00	IFI27
GO_Cellular_Component_2023	Cortical Actin Cytoskeleton (GO:0030864)	1/44	2.948585e-01	6.913923e-01	0	0	2.932751e+00	3.581650e+00	EEF1A1
GO_Cellular_Component_2023	Lysosomal Membrane (GO:0005765)	4/356	3.102539e-01	7.032422e-01	0	0	1.438164e+00	1.683176e+00	EEF1A1;DPP4;IFITM1;LITAF
GO_Cellular_Component_2023	Multivesicular Body (GO:0005771)	1/50	3.277038e-01	7.188341e-01	0	0	2.572858e+00	2.870397e+00	TPT1
GO_Cellular_Component_2023	Cortical Cytoskeleton (GO:0030863)	1/63	3.937450e-01	8.161055e-01	0	0	2.032053e+00	1.893978e+00	EEF1A1
GO_Cellular_Component_2023	Lytic Vacuole Membrane (GO:0098852)	3/287	3.960512e-01	8.161055e-01	0	0	1.332894e+00	1.234542e+00	DPP4;IFITM1;LITAF
GO_Cellular_Component_2023	Actin Filament (GO:0005884)	1/71	4.311383e-01	8.622766e-01	0	0	1.799090e+00	1.513622e+00	ACTG1
GO_Cellular_Component_2023	Late Endosome Membrane (GO:0031902)	1/85	4.911442e-01	9.542230e-01	0	0	1.498180e+00	1.065232e+00	LITAF
GO_Cellular_Component_2023	Apical Junction Complex (GO:0043296)	1/106	5.695599e-01	9.986809e-01	0	0	1.197270e+00	6.739331e-01	ACTG1
GO_Cellular_Component_2023	Cytoplasmic Vesicle Lumen (GO:0060205)	1/115	5.993734e-01	9.986809e-01	0	0	1.102246e+00	5.642072e-01	EEF1A1
GO_Cellular_Component_2023	Early Endosome Membrane (GO:0031901)	1/116	6.025567e-01	9.986809e-01	0	0	1.092606e+00	5.534853e-01	LITAF
GO_Cellular_Component_2023	Ficolin-1-Rich Granule Lumen (GO:1904813)	1/123	6.241465e-01	9.986809e-01	0	0	1.029550e+00	4.852991e-01	EEF1A1
GO_Cellular_Component_2023	Cytoplasmic Side Of Plasma Membrane (GO:0009898)	1/124	6.271341e-01	9.986809e-01	0	0	1.021128e+00	4.764530e-01	LITAF
GO_Cellular_Component_2023	Dendrite (GO:0030425)	2/270	6.318714e-01	9.986809e-01	0	0	9.363758e-01	4.298615e-01	RPS6;RACK1
GO_Cellular_Component_2023	Peroxisome (GO:0005777)	1/129	6.417219e-01	9.986809e-01	0	0	9.809912e-01	4.351680e-01	MGAT4A
GO_Cellular_Component_2023	Mitotic Spindle (GO:0072686)	1/143	6.796192e-01	9.986809e-01	0	0	8.836458e-01	3.412841e-01	RPS3
GO_Cellular_Component_2023	Mitochondrial Envelope (GO:0005740)	1/146	6.872065e-01	9.986809e-01	0	0	8.652317e-01	3.245661e-01	IFI27
GO_Cellular_Component_2023	Mitochondrial Outer Membrane (GO:0005741)	1/151	6.994574e-01	9.986809e-01	0	0	8.361783e-01	2.988923e-01	IFI27
GO_Cellular_Component_2023	Actin Cytoskeleton (GO:0015629)	2/327	7.331328e-01	9.986809e-01	0	0	7.699014e-01	2.389993e-01	EEF1A1;ACTG1
GO_Cellular_Component_2023	Organelle Outer Membrane (GO:0031968)	1/170	7.418156e-01	9.986809e-01	0	0	7.414540e-01	2.214387e-01	IFI27
GO_Cellular_Component_2023	Lysosome (GO:0005764)	3/503	7.628942e-01	9.986809e-01	0	0	7.487226e-01	2.026313e-01	DPP4;IFITM1;LITAF
GO_Cellular_Component_2023	Ficolin-1-Rich Granule (GO:0101002)	1/184	7.691789e-01	9.986809e-01	0	0	6.842435e-01	1.795672e-01	EEF1A1
GO_Cellular_Component_2023	Endocytic Vesicle (GO:0030139)	1/196	7.903261e-01	9.986809e-01	0	0	6.417442e-01	1.510086e-01	DPP4
GO_Cellular_Component_2023	Late Endosome (GO:0005770)	1/205	8.049126e-01	9.986809e-01	0	0	6.131510e-01	1.330670e-01	TPT1
GO_Cellular_Component_2023	Spindle (GO:0005819)	1/210	8.125758e-01	9.986809e-01	0	0	5.983299e-01	1.241810e-01	RPS3
GO_Cellular_Component_2023	Organelle Inner Membrane (GO:0019866)	2/398	8.254288e-01	9.986809e-01	0	0	6.295649e-01	1.207835e-01	IFI27;RPS3
GO_Cellular_Component_2023	Nuclear Membrane (GO:0031965)	1/227	8.364611e-01	9.986809e-01	0	0	5.528437e-01	9.872419e-02	IFI27
GO_Cellular_Component_2023	Polymeric Cytoskeletal Fiber (GO:0099513)	1/265	8.794696e-01	9.986809e-01	0	0	4.723509e-01	6.066698e-02	ACTG1
GO_Cellular_Component_2023	Endoplasmic Reticulum Lumen (GO:0005788)	1/284	8.965481e-01	9.986809e-01	0	0	4.402107e-01	4.807246e-02	MGAT4A
GO_Cellular_Component_2023	Cell-Cell Junction (GO:0005911)	1/299	9.083135e-01	9.986809e-01	0	0	4.177318e-01	4.017145e-02	ACTG1
GO_Cellular_Component_2023	Secretory Granule Lumen (GO:0034774)	1/316	9.200474e-01	9.986809e-01	0	0	3.948438e-01	3.290237e-02	EEF1A1
GO_Cellular_Component_2023	Mitochondrial Membrane (GO:0031966)	2/540	9.294772e-01	9.986809e-01	0	0	4.600133e-01	3.364217e-02	IFI27;RPS3
GO_Cellular_Component_2023	Neuron Projection (GO:0043005)	2/557	9.369855e-01	9.986809e-01	0	0	4.455301e-01	2.899844e-02	RPS6;RACK1
GO_Cellular_Component_2023	Mitochondrial Matrix (GO:0005759)	1/355	9.416284e-01	9.986809e-01	0	0	3.506423e-01	2.108922e-02	RPS3
GO_Cellular_Component_2023	Mitochondrial Inner Membrane (GO:0005743)	1/370	9.482895e-01	9.986809e-01	0	0	3.361297e-01	1.784696e-02	RPS3
GO_Cellular_Component_2023	Golgi Membrane (GO:0000139)	1/427	9.673977e-01	9.986809e-01	0	0	2.903023e-01	9.622231e-03	MGAT4A
GO_Cellular_Component_2023	Intracellular Organelle Lumen (GO:0070013)	3/856	9.677285e-01	9.986809e-01	0	0	4.308664e-01	1.413401e-02	EEF1A1;MGAT4A;RPS3
GO_Cellular_Component_2023	Nucleus (GO:0005634)	25/4487	9.848747e-01	9.986809e-01	0	0	6.479107e-01	9.874743e-03	RPL4;RPL5;RPL3;EEF1A1P5;RPLP0;RPL10A;RPS4Y1;STK4;RPL9;LITAF;RPL6;ACTG1;RPL7;RACK1;RPS3;RPL13;RPS7;RPL22;RPS6;RPS3A;EEF1A1;PABPC3;PABPC1;PTMA;TPT1
GO_Cellular_Component_2023	Cytoskeleton (GO:0005856)	1/599	9.919603e-01	9.986809e-01	0	0	2.049720e-01	1.654567e-03	ACTG1
GO_Cellular_Component_2023	Intracellular Membrane-Bounded Organelle (GO:0043231)	26/5175	9.983066e-01	9.986809e-01	0	0	5.620656e-01	9.525833e-04	RPL4;RPL5;CD84;RPL3;EEF1A1P5;RPLP0;RPL10A;RPS4Y1;STK4;RPL9;LITAF;RPL6;ACTG1;RPL7;RACK1;RPS3;RPL13;RPS7;RPL22;RPS6;RPS3A;EEF1A1;PABPC3;PABPC1;PTMA;TPT1
GO_Cellular_Component_2023	Bounding Membrane Of Organelle (GO:0098588)	1/819	9.986809e-01	9.986809e-01	0	0	1.481320e-01	1.955239e-04	MGAT4A
