gene_id,gene_symbol,median_donor,median_treated,median_untreated,treated_minus_untreated,dist_treated_to_donor,dist_untreated_to_donor,reversion_gain,direction,p_treatment,abs_reversion_gain
ENSG00000172543,CTSW,0.0,0.2920028190985627,0.8631777121759716,-0.571174893077409,0.2920028190985627,0.8631777121759716,0.571174893077409,toward_donor,0.06864644296187263,0.571174893077409
ENSG00000054267,ARID4B,0.4607133944926378,0.6108603999006933,1.1818023803439823,-0.570941980443289,0.15014700540805548,0.7210889858513445,0.570941980443289,toward_donor,1.5223433341194086e-12,0.570941980443289
ENSG00000100225,FBXO7,0.0,0.0491520352434999,0.6200776676185593,-0.5709256323750594,0.0491520352434999,0.6200776676185593,0.5709256323750594,toward_donor,0.0014281297288531293,0.5709256323750594
ENSG00000135090,TAOK3,0.0,0.25561576018582804,0.8235858074338189,-0.5679700472479909,0.25561576018582804,0.8235858074338189,0.5679700472479909,toward_donor,4.682028633154603e-06,0.5679700472479909
ENSG00000168259,DNAJC7,0.0,0.20453053803582796,0.7586359862154614,-0.5541054481796334,0.20453053803582796,0.7586359862154614,0.5541054481796334,toward_donor,6.946754257704086e-05,0.5541054481796334
ENSG00000167642,SPINT2,0.0,0.0,0.54981639585478,-0.54981639585478,0.0,0.54981639585478,0.54981639585478,toward_donor,6.437503998460583e-41,0.54981639585478
ENSG00000173726,TOMM20,0.0,0.0,0.5487612574942794,-0.5487612574942794,0.0,0.5487612574942794,0.5487612574942794,toward_donor,2.871756037134858e-13,0.5487612574942794
ENSG00000170345,FOS,0.0,0.0,0.5448161610938189,-0.5448161610938189,0.0,0.5448161610938189,0.5448161610938189,toward_donor,2.1581105652853788e-08,0.5448161610938189
ENSG00000008282,SYPL1,0.0,0.0,0.5401005042833894,-0.5401005042833894,0.0,0.5401005042833894,0.5401005042833894,toward_donor,1.204617650806847e-07,0.5401005042833894
ENSG00000168036,CTNNB1,0.036731556647333075,0.3264088224397766,0.8621828169587944,-0.5357739945190179,0.2896772657924435,0.8254512603114613,0.5357739945190179,toward_donor,0.00019660830517434676,0.5357739945190179
ENSG00000110934,BIN2,0.08125995410147546,0.5880073474680689,1.1209409050992003,-0.5329335576311314,0.5067473933665935,1.0396809509977247,0.5329335576311313,toward_donor,0.005066851847999026,0.5329335576311313
ENSG00000120899,PTK2B,0.0,0.5118692792376991,1.043810854853558,-0.531941575615859,0.5118692792376991,1.043810854853558,0.531941575615859,toward_donor,1.0854749086280223e-08,0.531941575615859
ENSG00000087191,PSMC5,0.0,0.36224203126110577,0.8827957810324218,-0.5205537497713161,0.36224203126110577,0.8827957810324218,0.5205537497713161,toward_donor,0.004562921187860507,0.5205537497713161
ENSG00000122862,SRGN,0.0,0.0,0.5193860281046279,-0.5193860281046279,0.0,0.5193860281046279,0.5193860281046279,toward_donor,4.663658324562732e-27,0.5193860281046279
ENSG00000182149,IST1,0.0,0.17502673741518476,0.6942132767044369,-0.5191865392892521,0.17502673741518476,0.6942132767044369,0.5191865392892521,toward_donor,0.0005918378095785587,0.5191865392892521
ENSG00000102317,RBM3,0.8491035110331614,1.2887903524496904,1.8077521162050654,-0.518961763755375,0.43968684141652903,0.958648605171904,0.518961763755375,toward_donor,1.4867806651597628e-18,0.518961763755375
ENSG00000173801,JUP,0.0,0.0,0.5162079755547626,-0.5162079755547626,0.0,0.5162079755547626,0.5162079755547626,toward_donor,1.5254654520423554e-17,0.5162079755547626
ENSG00000160310,PRMT2,0.139416738957231,0.7905332514389004,1.3052597911932335,-0.5147265397543331,0.6511165124816694,1.1658430522360026,0.5147265397543332,toward_donor,1.3690466149177268e-06,0.5147265397543332
ENSG00000127507,ADGRE2,0.0,0.2410993459344845,0.7548496969507582,-0.5137503510162738,0.2410993459344845,0.7548496969507582,0.5137503510162738,toward_donor,4.0480840767106993e-07,0.5137503510162738
ENSG00000131504,DIAPH1,0.0,0.0,0.5125398800301186,-0.5125398800301186,0.0,0.5125398800301186,0.5125398800301186,toward_donor,3.1377008288306055e-13,0.5125398800301186
ENSG00000187147,RNF220,0.0,0.0,0.5114777114997289,-0.5114777114997289,0.0,0.5114777114997289,0.5114777114997289,toward_donor,1.607212270048477e-40,0.5114777114997289
ENSG00000113013,HSPA9,0.0,0.5822112584008775,1.0909056653115903,-0.5086944069107128,0.5822112584008775,1.0909056653115903,0.5086944069107128,toward_donor,0.01332781189873151,0.5086944069107128
ENSG00000151893,CACUL1,0.0,0.0,0.5080379358811786,-0.5080379358811786,0.0,0.5080379358811786,0.5080379358811786,toward_donor,1.420477825636257e-11,0.5080379358811786
ENSG00000171988,JMJD1C,0.08179472196029518,0.7592702469617968,1.2604439329310764,-0.5011736859692796,0.6774755250015017,1.1786492109707811,0.5011736859692795,toward_donor,1.4027318885399737e-08,0.5011736859692795
ENSG00000178927,CYBC1,0.0,0.5864151496359324,1.0820738773941576,-0.49565872775822517,0.5864151496359324,1.0820738773941576,0.49565872775822517,toward_donor,0.007272640211761196,0.49565872775822517
ENSG00000177885,GRB2,0.0,0.13751585125427424,0.6302288581866822,-0.49271300693240794,0.13751585125427424,0.6302288581866822,0.49271300693240794,toward_donor,3.1587517252130357e-05,0.49271300693240794
ENSG00000137154,RPS6,3.285358565615894,3.0297174415316177,2.5419018034906196,0.48781563804099815,0.2556411240842764,0.7434567621252746,0.48781563804099815,toward_donor,6.505385002737063e-31,0.48781563804099815
ENSG00000160796,NBEAL2,0.0,0.0,0.48748494799829467,-0.48748494799829467,0.0,0.48748494799829467,0.48748494799829467,toward_donor,4.114115109225371e-33,0.48748494799829467
ENSG00000126067,PSMB2,0.0,0.09585894352461681,0.5800834034173554,-0.4842244598927386,0.09585894352461681,0.5800834034173554,0.4842244598927386,toward_donor,0.0013378026445945135,0.4842244598927386
ENSG00000144580,CNOT9,0.0,0.00541315795748731,0.4893100570705617,-0.4838968991130744,0.00541315795748731,0.4893100570705617,0.4838968991130744,toward_donor,3.9658766518872517e-07,0.4838968991130744
ENSG00000103194,USP10,0.0,0.2188942769007886,0.7018277066767825,-0.4829334297759939,0.2188942769007886,0.7018277066767825,0.4829334297759939,toward_donor,9.149230103692377e-07,0.4829334297759939
ENSG00000008083,JARID2,0.0,0.2580089301954663,0.7403400201112906,-0.48233108991582435,0.2580089301954663,0.7403400201112906,0.48233108991582435,toward_donor,1.2628576429259665e-13,0.48233108991582435
ENSG00000102007,PLP2,0.0,0.0,0.48005778021333256,-0.48005778021333256,0.0,0.48005778021333256,0.48005778021333256,toward_donor,4.9591691053240896e-14,0.48005778021333256
ENSG00000136286,MYO1G,0.0,0.9018723775823058,1.3773821448319885,-0.47550976724968275,0.9018723775823058,1.3773821448319885,0.47550976724968275,toward_donor,0.004738972755017545,0.47550976724968275
ENSG00000100097,LGALS1,0.0,0.012911974181805409,0.4861195929559693,-0.4732076187741639,0.012911974181805409,0.4861195929559693,0.4732076187741639,toward_donor,3.2452427921201264e-17,0.4732076187741639
ENSG00000136504,KAT7,0.0,0.0,0.47292039726429025,-0.47292039726429025,0.0,0.47292039726429025,0.47292039726429025,toward_donor,1.106977227417189e-07,0.47292039726429025
ENSG00000263244,ENSG00000263244,0.0,0.05915600721249338,0.5310695069380151,-0.47191349972552177,0.05915600721249338,0.5310695069380151,0.47191349972552177,toward_donor,3.587379853655553e-05,0.47191349972552177
ENSG00000173120,KDM2A,0.046121303106621575,0.05633832846774854,0.522562515277282,-0.4662241868095335,0.010217025361126966,0.4764412121706605,0.46622418680953354,toward_donor,8.516837629448201e-17,0.46622418680953354
ENSG00000138107,ACTR1A,0.0,0.0064926692366315325,0.47230954768390704,-0.4658168784472755,0.0064926692366315325,0.47230954768390704,0.4658168784472755,toward_donor,3.350475111917747e-07,0.4658168784472755
ENSG00000164080,RAD54L2,0.0,0.0,0.46443711242502617,-0.46443711242502617,0.0,0.46443711242502617,0.46443711242502617,toward_donor,2.2859705519200752e-05,0.46443711242502617
ENSG00000117289,ENSG00000117289,3.214734887717552,2.573215693767625,2.109515601238952,0.46370009252867295,0.641519193949927,1.1052192864786,0.46370009252867295,toward_donor,1.2485064061956744e-08,0.46370009252867295
ENSG00000092929,UNC13D,0.0,0.02666713285655257,0.48962448369379696,-0.4629573508372444,0.02666713285655257,0.48962448369379696,0.4629573508372444,toward_donor,2.9942599275486434e-06,0.4629573508372444
ENSG00000139083,ETV6,0.0,0.6676482302414006,1.1293282809378618,-0.4616800506964611,0.6676482302414006,1.1293282809378618,0.4616800506964611,toward_donor,3.276123119689541e-05,0.4616800506964611
ENSG00000244509,APOBEC3C,0.0,0.2185374080355245,0.6799935671620284,-0.46145615912650395,0.2185374080355245,0.6799935671620284,0.46145615912650395,toward_donor,4.328711102731618e-06,0.46145615912650395
ENSG00000136819,C9orf78,0.0,0.36324339727542376,0.8239614659648243,-0.4607180686894006,0.36324339727542376,0.8239614659648243,0.4607180686894006,toward_donor,0.14568752764635995,0.4607180686894006
ENSG00000117448,AKR1A1,0.0,0.0,0.4599318264407259,-0.4599318264407259,0.0,0.4599318264407259,0.4599318264407259,toward_donor,0.01463758243993733,0.4599318264407259
ENSG00000165650,PDZD8,0.0,0.01316064751440962,0.470215654019388,-0.4570550065049784,0.01316064751440962,0.470215654019388,0.4570550065049784,toward_donor,1.4904078166599123e-13,0.4570550065049784
ENSG00000150093,ITGB1,0.0,0.0,0.4552167766041068,-0.4552167766041068,0.0,0.4552167766041068,0.4552167766041068,toward_donor,6.232747851970634e-17,0.4552167766041068
ENSG00000130816,DNMT1,0.0,0.13977052986015306,0.5936631019198471,-0.453892572059694,0.13977052986015306,0.5936631019198471,0.453892572059694,toward_donor,8.800682816237212e-06,0.453892572059694
ENSG00000137845,ADAM10,0.0,0.27265138998655547,0.7243755781830573,-0.45172418819650184,0.27265138998655547,0.7243755781830573,0.45172418819650184,toward_donor,4.544102854390608e-06,0.45172418819650184
