cell_id,population_label,group_order,pc1,pc2,pc3,pc4,pc5,knn_same_label_purity,knn_label_entropy,own_centroid_dist,nearest_other_centroid_dist,centroid_margin,S_refined_raw,S_refined
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,1,12.752606380891788,0.3250381411506556,12.322384945118216,-13.240149617363826,20.723331672553982,0.7,0.6108643020548935,27.348166274325944,38.420233531955866,11.072067257629921,0.10695386544248632,0.26797575210566393
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,1,18.287170522098208,15.651058374375872,22.58171183976648,-5.633693335330689,12.135424454358366,0.6,0.6730116670092565,30.14041694338536,38.87983218543511,8.739415242049752,-0.21487918810474219,-0.034845288953791506
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,1,11.41392750339532,1.8403380850689597,2.932504042707178,-27.02387555074016,14.061014697806751,0.9,0.3250829733914482,26.6488938796844,41.2403749581907,14.591481078506298,0.9601903511822093,1.0708080219231504
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,1,5.662948983411337,18.87621128745328,-25.73729246119704,-11.786268737508712,15.388733958856276,0.4,0.6730116670092565,38.854672241169155,35.92253031250245,-2.9321419286667023,-0.8946835182324813,-0.6744907594765952
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,1,23.880794234941103,33.35390456348705,12.024142656770536,8.10641627849041,-11.329935492430405,0.6,0.6730116670092565,42.107315750948764,41.91154701489155,-0.1957687360572109,-0.5029437665729222,-0.30589269872920255
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,1,0.8166992738216852,-1.1019768113685011,18.83258805592782,-12.614964720714514,-0.9342375739457792,0.9,0.3250829733914482,14.882643765834466,31.51227239595295,16.629628630118486,1.0258989159694232,1.1326349094229664
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,1,23.69720203094635,5.546141081082246,-8.655232010950908,-19.804151281048327,-11.010050768211707,0.8,0.5004024235381879,31.393563295293944,42.27306777584946,10.879504480555518,0.4211288762439953,0.5635911427473749
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,1,12.880166370384895,-0.256204900390951,2.861241684131241,-24.957908105800115,18.280218655562862,0.9,0.3250829733914482,29.165695583381773,42.433227816278425,13.267532232896652,0.9175070928342623,1.0306462405701415
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,1,2.494814337385948,-8.452747965512382,-12.128586250341325,-23.444588332059304,-0.8558495667319516,0.6,0.9502705392332347,27.256306745958348,35.83544954793366,8.579142801975316,-0.6432885439260931,-0.4379467283477234
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,1,4.930789588947124,-1.3107550628841211,14.516764077010333,-12.506291190922662,-0.6252450235798863,0.8,0.5004024235381879,12.614712833631538,30.163033383266427,17.548320549634887,0.6361272125432971,0.7658886361421957
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,1,-0.1911114195999763,6.186332251364818,-8.209113999625156,-6.928328516546939,-21.67152243604126,0.6,0.6730116670092565,24.873944025755332,27.630821064740065,2.756877038984733,-0.4077523678689515,-0.21632465051997188
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,1,-9.041937544680597,11.3989553057269,-21.04820568557654,-14.409579237723868,18.96298368954748,0.3,0.6108643020548935,35.931894247349945,33.28765918033501,-2.6442350670149324,-0.942292573687693,-0.7192873506840577
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,1,28.341759070358783,29.663589089473994,14.555275153798563,-3.3023322079272197,8.077298570763851,0.7,0.6108643020548935,39.73350087781619,44.38042442518904,4.64692354737285,-0.10018863089868126,0.07307002163978531
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,1,26.156279703026957,13.750822198079922,22.10848217299841,3.898361438183176,-2.4212088194514143,0.7,0.6108643020548935,34.5480937869031,40.99576125283155,6.447667465928447,-0.042133806387081627,0.12769530702721898
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,1,-31.12791759899821,-2.0356561363279684,-6.348866828212495,-11.659583821677538,4.153028142702135,0.6,0.6730116670092565,34.825839835430706,33.40748175247444,-1.4183580829562672,-0.5423592599435219,-0.3429797555271318
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,1,21.608730529494764,4.3392990241455545,14.929178095044133,-11.538383778762086,6.066724625229869,0.9,0.3250829733914482,24.861970372929385,38.33355598689012,13.471585613960734,0.9240856424584509,1.0368361679995992
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,1,26.37476032439356,9.763181300773836,-10.155423952500351,-14.349694703814336,-0.7729307362554583,0.7,0.6108643020548935,31.79845410391936,39.55302752048033,7.754573416560966,0.0,0.16734009482419782
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,1,-17.4424203745459,8.273938931291017,-12.749273668549938,2.8046304913138558,-11.612652297552987,0.4,0.6730116670092565,30.243786911339704,19.9384571183728,-10.305329792966905,-1.1323903476945787,-0.8981552612152006
