mean_expr,variance_expr,used_in_fit
0.475,297.91521437074636,True
0.0003968253968253968,0.00039682539682540214,True
10.222619047619048,6537.924617194966,True
5.780555555555556,4301.753730536567,True
1.903174603174603,410.58530154947755,True
80.8234126984127,334376.68535872735,True
13.39484126984127,24247.396638720176,True
7.842460317460318,5489.94619164184,True
6.781746031746032,10794.980532083286,True
15.709920634920636,19766.45849622301,True
3.1055555555555556,4413.79353800048,True
37.176587301587304,32049.929503235548,True
24.615079365079364,40260.46789479553,True
8.301984126984127,6824.684871011909,True
0.05793650793650794,3.9561497696869363,True
0.8948412698412699,386.1703584503925,True
22.913492063492065,13000.370441154924,True
0.6781746031746032,95.75704628947582,True
19.150793650793652,16337.606470192242,True
16.44920634920635,24893.108971185186,True
0.4797619047619048,271.16989593373484,True
1.8194444444444444,159.34849036214027,True
34.826190476190476,59846.32865082866,True
235.19920634920635,1495272.8384273606,True
1.8408730158730158,899.4153196027074,True
0.37936507936507935,214.38877609533355,True
0.14206349206349206,11.704303799063597,True
0.6031746031746031,212.5221018670812,True
19.896825396825395,13499.709080826951,True
29.44484126984127,17950.443165118788,True
14.869444444444444,19836.36047924796,True
2.6738095238095236,790.2405206147266,True
41.36547619047619,39601.3117889765,True
3.408333333333333,7343.654952361426,True
0.0015873015873015873,0.00237937705186604,True
5.953571428571428,7463.901376680476,True
0.15833333333333333,15.821288209607745,True
10.968253968253968,8264.828686112716,True
23.668253968253968,46970.56080203045,True
86.80198412698412,79078.50900757221,True
14.606349206349206,20596.831877100005,True
7.09484126984127,4302.9314541234835,True
72.54722222222222,66595.98109589507,True
2.253174603174603,568.9259526015288,True
0.2698412698412698,27.82314725546373,True
17.146825396825395,7032.0308354912995,True
1.1384920634920634,208.54016128219592,True
23.92420634920635,118493.23720659345,True
14.092460317460317,9447.763976477041,True
26.706746031746032,19790.18193144789,True
41.916269841269845,126269.36138663246,True
18.80873015873016,98381.37348469287,True
14.808333333333334,25362.170871375874,True
71.9888888888889,79936.66680781377,True
1.305952380952381,252.14256082345682,True
19.67936507936508,19034.80147954861,True
9.622222222222222,10001.869136782976,True
0.0003968253968253968,0.00039682539682542247,True
3.671031746031746,2599.9469175534505,True
21.598809523809525,35628.1379104527,True
1.2226190476190477,303.7181860715659,True
1.4658730158730158,445.8249563633927,True
0.35079365079365077,44.51841937780656,True
0.3353174603174603,64.45083634221254,True
0.0,0.0,False
12.08531746031746,11055.501650157295,True
0.8765873015873016,109.50719279507594,True
24.221031746031745,41880.6946745987,True
0.10515873015873016,6.484768930729541,True
0.1353174603174603,7.608914944831993,True
13.83611111111111,93045.45903686942,True
7.20952380952381,10311.38125106254,True
0.19960317460317462,56.30988471742104,True
8.971031746031747,10155.78598067408,True
30.762698412698413,277601.6062301068,True
89.90833333333333,197808.59143508627,True
25.08293650793651,21346.4881565182,True
0.02896825396825397,1.788362571441054,True
8.341269841269842,2638.9354934244934,True
5.2178571428571425,3435.95926813374,True
0.2369047619047619,19.350364373617438,True
0.14722222222222223,6.84969454369029,True
10.203968253968254,6397.284303420935,True
16.191666666666666,35917.985083364554,True
4.461507936507936,5060.648775812173,True
5.207539682539682,11724.910860160413,True
17.483333333333334,41363.1517665738,True
19.670238095238094,21403.485894345577,True
3.636904761904762,1014.7053465093968,True
0.5011904761904762,524.8932101740692,True
1.248015873015873,892.1945176972152,True
24.972619047619048,23903.22632422061,True
37.62182539682539,39175.22532735186,True
13.615873015873015,17986.13583369584,True
63.31944444444444,7093802.673221525,True
0.08095238095238096,2.679430613054953,True
5.428968253968254,4090.0679973471715,True
16.822222222222223,21994.66548454077,True
8.482539682539683,16148.557853015749,True
6.878968253968254,75980.53993064334,True
188.80912698412698,337227.1064668865,True
19.227777777777778,20873.4439283689,True
0.85,1284.7222310441398,True
30.093650793650795,75477.16629551396,True
21.063095238095237,19392.193317925845,True
84.60357142857143,129110.97616826589,True
