file,suffix,size_bytes,mode,read_ok,source_name,n_rows_preview,n_cols_preview,annotation_col_score,candidate_probe_cols,candidate_gene_cols,candidate_feature_cols,candidate_island_cols,candidate_chr_cols,columns_preview,notes
data/raw/annotations/gpl23976_candidate_payloads/246_acc.cgi,.cgi,29217,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/247_acc.cgi,.cgi,44342,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/248_acc.cgi,.cgi,31998,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/249_acc.cgi,.cgi,34888,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/24_acc.cgi,.cgi,34312,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/250_acc.cgi,.cgi,30052,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/251_acc.cgi,.cgi,39594,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/252_acc.cgi,.cgi,42285,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/253_acc.cgi,.cgi,72846,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/254_acc.cgi,.cgi,95597,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/255_acc.cgi,.cgi,34293,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/256_acc.cgi,.cgi,36980,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/257_acc.cgi,.cgi,30138,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/258_acc.cgi,.cgi,31919,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/259_acc.cgi,.cgi,43548,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/25_acc.cgi,.cgi,25294,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/260_acc.cgi,.cgi,38349,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/261_acc.cgi,.cgi,40473,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/262_acc.cgi,.cgi,83769,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/263_acc.cgi,.cgi,44247,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/264_acc.cgi,.cgi,57886,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/265_acc.cgi,.cgi,28896,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/266_acc.cgi,.cgi,25792,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/267_acc.cgi,.cgi,73249,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/268_acc.cgi,.cgi,71525,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/269_acc.cgi,.cgi,27153,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/26_acc.cgi,.cgi,28857,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/270_acc.cgi,.cgi,38143,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/271_acc.cgi,.cgi,34808,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/272_acc.cgi,.cgi,28948,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/273_acc.cgi,.cgi,26544,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/274_acc.cgi,.cgi,26090,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/275_acc.cgi,.cgi,30751,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/276_acc.cgi,.cgi,42108,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/277_acc.cgi,.cgi,71338,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/278_acc.cgi,.cgi,26332,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/279_acc.cgi,.cgi,54379,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/27_acc.cgi,.cgi,33912,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/280_acc.cgi,.cgi,44971,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/281_acc.cgi,.cgi,44341,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/282_acc.cgi,.cgi,235424,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/283_acc.cgi,.cgi,26671,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/284_acc.cgi,.cgi,29501,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/285_acc.cgi,.cgi,45041,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/286_acc.cgi,.cgi,31878,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/287_acc.cgi,.cgi,33300,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/288_acc.cgi,.cgi,47464,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/289_acc.cgi,.cgi,56471,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/28_acc.cgi,.cgi,33938,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/290_acc.cgi,.cgi,85474,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/291_acc.cgi,.cgi,35462,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/292_acc.cgi,.cgi,26905,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/293_acc.cgi,.cgi,50154,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/294_acc.cgi,.cgi,115010,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/295_acc.cgi,.cgi,30226,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/296_acc.cgi,.cgi,26174,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/297_acc.cgi,.cgi,33814,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/298_acc.cgi,.cgi,51367,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/299_acc.cgi,.cgi,32995,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/29_acc.cgi,.cgi,31086,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/300_acc.cgi,.cgi,29189,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/301_acc.cgi,.cgi,35405,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/302_acc.cgi,.cgi,37704,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/303_acc.cgi,.cgi,30700,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/304_acc.cgi,.cgi,127555,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/305_acc.cgi,.cgi,34718,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/306_acc.cgi,.cgi,31504,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/307_acc.cgi,.cgi,52125,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/308_acc.cgi,.cgi,146023,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/309_acc.cgi,.cgi,31309,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/30_acc.cgi,.cgi,26219,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/310_acc.cgi,.cgi,36648,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/311_acc.cgi,.cgi,31993,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/312_acc.cgi,.cgi,50528,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/313_acc.cgi,.cgi,31265,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/314_acc.cgi,.cgi,29212,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/315_acc.cgi,.cgi,28030,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/316_acc.cgi,.cgi,24850,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/317_acc.cgi,.cgi,26967,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/318_acc.cgi,.cgi,135813,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/319_acc.cgi,.cgi,151697,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/31_acc.cgi,.cgi,73747,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/320_acc.cgi,.cgi,151364,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/321_acc.cgi,.cgi,52082,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/322_acc.cgi,.cgi,31321,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/323_acc.cgi,.cgi,40924,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/324_acc.cgi,.cgi,30196,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/325_acc.cgi,.cgi,48030,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/326_acc.cgi,.cgi,158406,html_table,True,html_table_0,3.0,4.0,2.0,['Grant ID'],['Name'],[],[],[],"['Grant ID', 'Grant title', 'Affiliation', 'Name']",
data/raw/annotations/gpl23976_candidate_payloads/327_acc.cgi,.cgi,162943,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/328_acc.cgi,.cgi,29087,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/329_acc.cgi,.cgi,72680,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/32_acc.cgi,.cgi,105496,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/330_acc.cgi,.cgi,79961,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/331_acc.cgi,.cgi,86491,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/332_acc.cgi,.cgi,56046,html_table,True,html_table_0,2.0,4.0,2.0,['Grant ID'],['Name'],[],[],[],"['Grant ID', 'Grant title', 'Affiliation', 'Name']",
data/raw/annotations/gpl23976_candidate_payloads/333_acc.cgi,.cgi,67359,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/334_acc.cgi,.cgi,31143,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/335_acc.cgi,.cgi,149977,html_table,True,html_table_0,5.0,4.0,2.0,['Grant ID'],['Name'],[],[],[],"['Grant ID', 'Grant title', 'Affiliation', 'Name']",
data/raw/annotations/gpl23976_candidate_payloads/336_acc.cgi,.cgi,29656,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/337_acc.cgi,.cgi,27420,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/338_acc.cgi,.cgi,25663,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/339_acc.cgi,.cgi,37265,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/33_acc.cgi,.cgi,42550,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/340_acc.cgi,.cgi,24554,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/341_acc.cgi,.cgi,24554,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/342_acc.cgi,.cgi,24554,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/343_acc.cgi,.cgi,24553,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/344_acc.cgi,.cgi,24555,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/345_acc.cgi,.cgi,24556,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/346_acc.cgi,.cgi,24554,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/347_acc.cgi,.cgi,24553,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/348_acc.cgi,.cgi,24553,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/349_acc.cgi,.cgi,24592,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/34_acc.cgi,.cgi,56335,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/350_acc.cgi,.cgi,24593,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/351_acc.cgi,.cgi,24593,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/352_acc.cgi,.cgi,24593,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/353_acc.cgi,.cgi,24595,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/354_acc.cgi,.cgi,24594,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/355_acc.cgi,.cgi,24590,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/356_acc.cgi,.cgi,24593,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/357_acc.cgi,.cgi,24594,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/358_acc.cgi,.cgi,24592,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/359_acc.cgi,.cgi,24593,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/35_acc.cgi,.cgi,38824,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/360_acc.cgi,.cgi,24597,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/361_acc.cgi,.cgi,24596,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/362_acc.cgi,.cgi,24598,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/363_acc.cgi,.cgi,24597,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/364_acc.cgi,.cgi,24594,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/365_acc.cgi,.cgi,24596,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/366_acc.cgi,.cgi,24597,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/367_acc.cgi,.cgi,24596,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/368_acc.cgi,.cgi,24596,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/369_acc.cgi,.cgi,27344,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/36_acc.cgi,.cgi,39826,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/370_acc.cgi,.cgi,27310,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/371_acc.cgi,.cgi,27351,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/372_acc.cgi,.cgi,27313,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/373_acc.cgi,.cgi,27347,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/374_acc.cgi,.cgi,27311,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/375_acc.cgi,.cgi,27350,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/376_acc.cgi,.cgi,27316,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/377_acc.cgi,.cgi,27352,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/378_acc.cgi,.cgi,27309,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/379_acc.cgi,.cgi,27353,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/37_acc.cgi,.cgi,30349,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/380_acc.cgi,.cgi,27314,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/381_acc.cgi,.cgi,27346,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/382_acc.cgi,.cgi,27310,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/383_acc.cgi,.cgi,27354,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/384_acc.cgi,.cgi,27304,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/385_acc.cgi,.cgi,27341,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/386_acc.cgi,.cgi,27308,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/387_acc.cgi,.cgi,27350,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/388_acc.cgi,.cgi,27306,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/389_acc.cgi,.cgi,27340,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/38_acc.cgi,.cgi,49539,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/390_acc.cgi,.cgi,27312,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/391_acc.cgi,.cgi,27348,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/392_acc.cgi,.cgi,27310,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/393_acc.cgi,.cgi,27355,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/394_acc.cgi,.cgi,27320,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/395_acc.cgi,.cgi,27355,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/396_acc.cgi,.cgi,27314,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/397_acc.cgi,.cgi,27359,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/398_acc.cgi,.cgi,27321,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/399_acc.cgi,.cgi,27349,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/39_acc.cgi,.cgi,118537,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/400_acc.cgi,.cgi,27317,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/401_acc.cgi,.cgi,27349,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/402_acc.cgi,.cgi,27318,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
data/raw/annotations/gpl23976_candidate_payloads/403_acc.cgi,.cgi,27356,html_table,True,html_table_0,1.0,1.0,0.0,[],[],[],[],[],['0'],
