gene_id,mean_d1,mean_d2,delta_mean_d1_minus_d2,detected_frac_d1,detected_frac_d2,delta_detected_frac_d1_minus_d2,u_statistic,p_value,q_value_bh,abs_delta_mean,is_ercc
ENSG00000236148,0.0646203554119547,0.1207683073229286,-0.0561479519109738,0.0032310177705977,0.0660264105642253,-0.0627953927936276,2416429.0,2.089581404507752e-18,2.383797712787225e-18,0.0561479519109738,False
ENSG00000249779,0.2867528271405493,0.3459783913565428,-0.0592255642159935,0.0024232633279483,0.0600240096038412,-0.0576007462758929,2429998.5,4.5301571919638783e-17,4.995581653020668e-17,0.0592255642159935,False
ENSG00000226915,0.1809369951534733,0.2412965186074443,-0.060359523453971,0.0024232633279483,0.120048019207682,-0.1176247558797337,2274988.5,8.752427354874433e-36,1.3812140518627708e-35,0.060359523453971,False
ENSG00000225573,0.5088852988691438,0.5695078031212463,-0.0606225042521024,0.0040387722132471,0.1795918367346953,-0.1755530645214481,2125569.0,6.527376292243652e-55,1.3972715558168747e-54,0.0606225042521024,False
ENSG00000237285,0.1752827140549273,0.2369747899159678,-0.0616920758610405,0.0032310177705977,0.0739495798319323,-0.0707185620613345,2396229.0,9.573592378254504e-21,1.146506665778732e-20,0.0616920758610405,False
ENSG00000216938,0.0008077544426494,0.0636254501800717,-0.0628176957374223,0.0008077544426494,0.0530612244897957,-0.0522534700471462,2443403.0,4.234524053919888e-16,4.545456794485149e-16,0.0628176957374223,False
ENSG00000213335,0.0331179321486268,0.0969987995198076,-0.0638808673711807,0.0008077544426494,0.0542617046818725,-0.0534539502392231,2440436.5,2.0037551615347112e-16,2.1672688276291486e-16,0.0638808673711807,False
ENSG00000270225,0.0137318255250403,0.0799519807923165,-0.0662201552672761,0.011308562197092,0.050660264105642,-0.03935170190855,2476622.0,1.147909226311954e-09,1.1543405907423066e-09,0.0662201552672761,False
ENSG00000182888,0.0032310177705977,0.0708283313325327,-0.067597313561935,0.0024232633279483,0.0554621848739493,-0.053038921546001,2441437.0,8.629673329773548e-16,9.173420123440289e-16,0.067597313561935,False
ENSG00000244192,0.029886914378029,0.0977190876350535,-0.0678321732570245,0.0024232633279483,0.0590636254501798,-0.0566403621222315,2432321.5,8.045547323041497e-17,8.79781757113431e-17,0.0678321732570245,False
ENSG00000225486,0.029886914378029,0.097959183673469,-0.0680722692954399,0.0016155088852988,0.0602641056422566,-0.0586485967569577,2427018.0,1.053435916869056e-17,1.1803999266191634e-17,0.0680722692954399,False
ENSG00000234253,0.0024232633279483,0.0710684273709481,-0.0686451640429998,0.0016155088852988,0.0525810324129649,-0.0509655235276661,2446815.0,1.974317900797709e-15,2.078881303023612e-15,0.0686451640429998,False
ENSG00000230916,0.9547657512116312,1.023769507803118,-0.0690037565914866,0.1938610662358648,0.2064825930372175,-0.0126215268013527,2537953.0,0.235678168137376,0.2360983695224272,0.0690037565914866,False
ENSG00000244196,0.0008077544426494,0.0715486194477789,-0.0707408650051295,0.0008077544426494,0.0509003601440574,-0.050092605701408,2448968.5,1.8402459846751946e-15,1.9394469792821347e-15,0.0707408650051295,False
ENSG00000214204,0.0,0.0751500600240093,-0.0751500600240093,0.0,0.0600240096038412,-0.0600240096038412,2423385.0,1.0985355879776113e-18,1.2601078824280731e-18,0.0751500600240093,False
ENSG00000172186,0.0,0.0751500600240093,-0.0751500600240093,0.0,0.0537815126050418,-0.0537815126050418,2439479.0,7.939999461699173e-17,8.686075767674463e-17,0.0751500600240093,False
ENSG00000213184,0.0387722132471728,0.1145258103241294,-0.0757535970769565,0.0016155088852988,0.0530612244897957,-0.0514457156044968,2445699.0,1.5258399465025905e-15,1.6112460883030705e-15,0.0757535970769565,False
ENSG00000224839,0.0016155088852988,0.0787515006002398,-0.0771359917149409,0.0016155088852988,0.0576230492196876,-0.0560075403343887,2433686.0,5.980331426134367e-17,6.565612354084991e-17,0.0771359917149409,False
ENSG00000228247,0.0,0.0785114045618244,-0.0785114045618244,0.0,0.0593037214885951,-0.0593037214885951,2425242.0,1.805240200352469e-18,2.062166451642985e-18,0.0785114045618244,False
ENSG00000187870,0.1946688206785137,0.274669867947179,-0.0800010472686653,0.0032310177705977,0.0513805522208881,-0.0481495344502904,2454292.5,4.7519404958536886e-14,4.8822807304752114e-14,0.0800010472686653,False
ENSG00000248684,0.0896607431340872,0.1699879951980791,-0.0803272520639919,0.0016155088852988,0.0933973589435767,-0.0917818500582779,2341799.5,9.116393955643984e-28,1.2561164206076045e-27,0.0803272520639919,False
ENSG00000231017,0.0024232633279483,0.0835534213685471,-0.0811301580405988,0.0024232633279483,0.0523409363745496,-0.0499176730466013,2449362.5,6.7877232417904405e-15,7.071160616981689e-15,0.0811301580405988,False
ENSG00000188512,0.0,0.0821128451380549,-0.0821128451380549,0.0,0.0523409363745496,-0.0523409363745496,2443193.0,2.121288127868185e-16,2.293433152885515e-16,0.0821128451380549,False
ENSG00000243904,0.0,0.0823529411764702,-0.0823529411764702,0.0,0.0571428571428569,-0.0571428571428569,2430813.0,7.96194492655866e-18,8.95571540481483e-18,0.0823529411764702,False
ENSG00000196796,0.0064620355411954,0.0888355342136851,-0.0823734986724897,0.0024232633279483,0.053301320528211,-0.0508780572002627,2447100.0,3.9262916196955074e-15,4.105134838294906e-15,0.0823734986724897,False
ENSG00000243122,0.0,0.0830732292917164,-0.0830732292917164,0.0,0.0593037214885951,-0.0593037214885951,2425242.0,1.805253351964489e-18,2.062166451642985e-18,0.0830732292917164,False
ENSG00000237709,0.0549273021001615,0.139975990396158,-0.0850486882959964,0.0016155088852988,0.1094837935174061,-0.1078682846321072,2300216.5,6.739936894600255e-33,1.0127930754525476e-32,0.0850486882959964,False
ENSG00000229704,0.0541195476575121,0.140456182472989,-0.0863366348154769,0.0016155088852988,0.0583433373349337,-0.0567278284496348,2432057.0,4.111006796876142e-17,4.53956599470481e-17,0.0863366348154769,False
ENSG00000224785,0.0,0.0871548619447776,-0.0871548619447776,0.0,0.0540216086434571,-0.0540216086434571,2438860.0,6.765219249309717e-17,7.416604034512172e-17,0.0871548619447776,False
ENSG00000241494,0.0411954765751211,0.1286914765906356,-0.0874960000155144,0.0048465266558966,0.0773109243697474,-0.0724643977138508,2391440.0,7.726722888464675e-21,9.273933304321443e-21,0.0874960000155144,False
ENSG00000182383,0.0016155088852988,0.0900360144057619,-0.088420505520463,0.0016155088852988,0.0648259303721485,-0.0632104214868496,2415104.0,4.21029682082214e-19,4.871925663993958e-19,0.088420505520463,False
ENSG00000241458,0.0016155088852988,0.0912364945978387,-0.0896209857125398,0.0016155088852988,0.0530612244897957,-0.0514457156044968,2445456.0,1.3467926577382013e-15,1.4232236091218233e-15,0.0896209857125398,False
ENSG00000224971,0.024232633279483,0.1152460984393753,-0.0910134651598923,0.0016155088852988,0.0569027611044415,-0.0552872522191426,2435673.0,1.0481522739201287e-16,1.1430609144193944e-16,0.0910134651598923,False
ENSG00000237882,0.0032310177705977,0.0945978391356539,-0.0913668213650562,0.0024232633279483,0.0674669867947175,-0.0650437234667692,2410481.0,2.2803553268925693e-19,2.6577409712691805e-19,0.0913668213650562,False
ENSG00000179766,0.4224555735056544,0.5147659063625446,-0.0923103328568902,0.0072697899838449,0.0693877551020404,-0.0621179651181955,2418798.0,6.337009451643643e-17,6.948932808111226e-17,0.0923103328568902,False
ENSG00000251340,0.0201938610662358,0.1128451380552217,-0.0926512769889858,0.0137318255250403,0.0578631452581029,-0.0441313197330626,2464631.0,1.813141768769729e-10,1.8251465242102518e-10,0.0926512769889858,False
ENSG00000231821,0.0791599353796446,0.1726290516206487,-0.0934691162410041,0.0016155088852988,0.0715486194477787,-0.0699331105624798,2397957.5,4.325725706330819e-21,5.221985362252516e-21,0.0934691162410041,False
ENSG00000213704,0.0008077544426494,0.0945978391356539,-0.0937900846930045,0.0008077544426494,0.0561824729891954,-0.055374718546546,2435360.5,5.0279378127185565e-17,5.5331721326545105e-17,0.0937900846930045,False
ENSG00000243918,0.0024232633279483,0.0962785114045614,-0.0938552480766131,0.0008077544426494,0.0614645858343334,-0.060656831391684,2421859.5,1.435670003861486e-18,1.6439095746856265e-18,0.0938552480766131,False
ENSG00000226790,0.0008077544426494,0.0955582232893153,-0.0947504688466659,0.0008077544426494,0.0581032412965183,-0.0572954868538689,2430382.5,1.3454097701907043e-17,1.5031322261757126e-17,0.0947504688466659,False
ENSG00000235264,0.011308562197092,0.1061224489795913,-0.0948138867824992,0.0024232633279483,0.0705882352941172,-0.0681649719661689,2402628.5,2.8873757356741914e-20,3.4264055676875646e-20,0.0948138867824992,False
ENSG00000270188,0.0258481421647819,0.1212484993997593,-0.0954003572349774,0.0218093699515347,0.0705882352941172,-0.0487788653425824,2452407.5,1.879449704658676e-10,1.8917461276816007e-10,0.0954003572349774,False
ENSG00000235651,0.1365105008077544,0.2319327731092437,-0.0954222723014892,0.0016155088852988,0.0569027611044415,-0.0552872522191426,2435829.0,1.132159470750551e-16,1.2330100152123185e-16,0.0954222723014892,False
ENSG00000234488,0.3852988691437803,0.4813925570228086,-0.0960936878790282,0.005654281098546,0.1920768307322949,-0.1864225496337489,2097933.5,3.429300720804634e-58,7.762629745131947e-58,0.0960936878790282,False
ENSG00000231206,0.0008077544426494,0.0974789915966382,-0.0966712371539887,0.0008077544426494,0.0516206482593035,-0.0508128938166541,2447113.0,1.1282319727949492e-15,1.194799785661651e-15,0.0966712371539887,False
ENSG00000259419,0.0,0.0969987995198075,-0.0969987995198075,0.0,0.0607442977190873,-0.0607442977190873,2421528.0,6.724170797306705e-19,7.752382836434519e-19,0.0969987995198075,False
ENSG00000227437,0.005654281098546,0.1049219687875146,-0.0992676876889686,0.0008077544426494,0.0552220888355339,-0.0544143343928845,2437957.0,1.0364536500227415e-16,1.130493798045568e-16,0.0992676876889686,False
ENSG00000229977,0.0032310177705977,0.1025210084033608,-0.099289990632763,0.0032310177705977,0.0792316926770703,-0.0760006749064725,2382053.0,1.8092325083558351e-22,2.247713103776433e-22,0.099289990632763,False
ENSG00000234743,0.0,0.0996398559423766,-0.0996398559423766,0.0,0.0693877551020404,-0.0693877551020404,2399244.0,1.6838692757130044e-21,2.051342632922243e-21,0.0996398559423766,False
ENSG00000219391,0.0,0.1027611044417762,-0.1027611044417762,0.0,0.0679471788715482,-0.0679471788715482,2402958.0,4.579332257182822e-21,5.5240092186664414e-21,0.1027611044417762,False
ENSG00000270665,0.0016155088852988,0.10516206482593,-0.1035465559406311,0.0016155088852988,0.0619447779111641,-0.0603292690258652,2422541.0,3.078560473263042e-18,3.495978646395281e-18,0.1035465559406311,False
ENSG00000187999,0.0016155088852988,0.1054021608643454,-0.1037866519790466,0.0016155088852988,0.0528211284513803,-0.0512056195660814,2446074.0,1.585081611271902e-15,1.6729834745562549e-15,0.1037866519790466,False
ENSG00000232267,0.0,0.1039615846338531,-0.1039615846338531,0.0,0.066506602641056,-0.066506602641056,2406672.0,1.252143071955161e-20,1.4962038759941328e-20,0.1039615846338531,False
ENSG00000249920,0.0032310177705977,0.1075630252100835,-0.1043320074394857,0.0024232633279483,0.0593037214885951,-0.0568804581606468,2431535.0,6.282872241324072e-17,6.890737331293472e-17,0.1043320074394857,False
ENSG00000237211,0.0016155088852988,0.1061224489795915,-0.1045069400942926,0.0008077544426494,0.0554621848739493,-0.0546544304312999,2437284.5,8.601296533089324e-17,9.398372799282432e-17,0.1045069400942926,False
ENSG00000236285,0.0,0.1054021608643453,-0.1054021608643453,0.0,0.0631452581032409,-0.0631452581032409,2415338.0,1.2766486504164092e-19,1.495886345936282e-19,0.1054021608643453,False
ENSG00000258245,0.0008077544426494,0.1066026410564222,-0.1057948866137727,0.0008077544426494,0.0573829531812722,-0.0565751987386228,2432242.0,2.205053620028303e-17,2.4483123920977538e-17,0.1057948866137727,False
ENSG00000232083,0.0080775444264943,0.1142857142857137,-0.1062081698592194,0.0024232633279483,0.0624249699879948,-0.0600017066600465,2423617.0,7.93533826739469e-18,8.926564800621657e-18,0.1062081698592194,False
ENSG00000177776,0.011308562197092,0.1190876350540211,-0.1077790728569291,0.0016155088852988,0.05594237695078,-0.0543268680654812,2438150.0,2.0165982490893083e-16,2.180794909872898e-16,0.1077790728569291,False
ENSG00000214807,0.0,0.1078031212484988,-0.1078031212484988,0.0,0.0698679471788711,-0.0698679471788711,2398006.0,1.1965219481364158e-21,1.462327703401447e-21,0.1078031212484988,False
ENSG00000243844,0.0024232633279483,0.1104441776710679,-0.1080209143431196,0.0008077544426494,0.0636254501800717,-0.0628176957374222,2416289.5,3.2322906988697133e-19,3.7533374698080064e-19,0.1080209143431196,False
ENSG00000213493,0.0,0.1082833133253298,-0.1082833133253298,0.0,0.050660264105642,-0.050660264105642,2447526.0,6.679910663378488e-16,7.131897348218787e-16,0.1082833133253298,False
ENSG00000229000,0.0016155088852988,0.1109243697478986,-0.1093088608625998,0.0016155088852988,0.0564225690276108,-0.0548070601423119,2436780.0,1.358362262956197e-16,1.475755823806888e-16,0.1093088608625998,False
ENSG00000244176,0.0024232633279483,0.1140456182472984,-0.1116223549193501,0.0024232633279483,0.0593037214885951,-0.0568804581606468,2431411.5,5.923444526196559e-17,6.504263200954893e-17,0.1116223549193501,False
ENSG00000230595,0.0,0.1116446578631449,-0.1116446578631449,0.0,0.0547418967587032,-0.0547418967587032,2437003.0,4.135212243561329e-17,4.565514551349257e-17,0.1116446578631449,False
ENSG00000227673,0.0290791599353796,0.1409363745498199,-0.1118572146144402,0.0088852988691437,0.0629051620648256,-0.0540198631956818,2438937.5,2.6902484921725502e-14,2.7764000370824042e-14,0.1118572146144402,False
ENSG00000213695,0.0032310177705977,0.1152460984393752,-0.1120150806687775,0.0032310177705977,0.0655462184873946,-0.0623152007167968,2417312.0,2.4524894419894424e-18,2.7921347069711543e-18,0.1120150806687775,False
ENSG00000102069,0.0,0.1121248499399757,-0.1121248499399757,0.0,0.0511404561824728,-0.0511404561824728,2446288.0,4.814241021277062e-16,5.161738713844144e-16,0.1121248499399757,False
ENSG00000212769,0.0105008077544426,0.1241296518607439,-0.1136288441063012,0.0016155088852988,0.0669867947178868,-0.0653712858325879,2409699.0,1.0266002774108313e-19,1.2043169376343658e-19,0.1136288441063012,False
ENSG00000259259,0.0654281098546042,0.1791116446578637,-0.1136835348032595,0.0008077544426494,0.0667466986794714,-0.0659389442368219,2408272.5,3.7698636510083956e-20,4.4638031850816844e-20,0.1136835348032595,False
ENSG00000226421,0.0064620355411954,0.1207683073229286,-0.1143062717817331,0.0024232633279483,0.074429771908763,-0.0720065085808147,2392690.5,1.9549124344413527e-21,2.378173151678961e-21,0.1143062717817331,False
ENSG00000215307,0.0096930533117932,0.12484993997599,-0.1151568866641968,0.0008077544426494,0.063865546218487,-0.0630577917758376,2415694.5,2.781938211462296e-19,3.2338749218968475e-19,0.1151568866641968,False
ENSG00000225661,0.0024232633279483,0.1176470588235289,-0.1152237954955806,0.0016155088852988,0.0681872749099636,-0.0665717660246647,2406550.0,4.3526090306048073e-20,5.145802442823705e-20,0.1152237954955806,False
ENSG00000213309,0.011308562197092,0.1267707082833126,-0.1154621460862205,0.0040387722132471,0.0847539015606236,-0.0807151293473765,2370199.5,1.356468753721439e-23,1.7228153026380498e-23,0.1154621460862205,False
ENSG00000213849,0.1809369951534733,0.2972388955582238,-0.1163019004047504,0.0080775444264943,0.0938775510204074,-0.0858000065939131,2357185.5,5.972794579241141e-24,7.642976962821397e-24,0.1163019004047504,False
ENSG00000233459,0.0008077544426494,0.117647058823529,-0.1168393043808796,0.0008077544426494,0.0672268907563021,-0.0664191363136527,2406854.0,2.4823784228362736e-20,2.950407096322373e-20,0.1168393043808796,False
ENSG00000237749,0.0040387722132471,0.1229291716686669,-0.1188903994554197,0.0040387722132471,0.0597839135654258,-0.0557451413521787,2434249.0,3.860014149565271e-16,4.148616338558882e-16,0.1188903994554197,False
ENSG00000231313,0.0008077544426494,0.1198079231692672,-0.1190001687266177,0.0008077544426494,0.0737094837935169,-0.0729017293508675,2390143.5,2.6972766997536743e-22,3.3368664360441062e-22,0.1190001687266177,False
ENSG00000214908,0.0008077544426494,0.120528211284513,-0.1197204568418636,0.0008077544426494,0.0830732292917161,-0.0822654748490667,2366003.5,3.637295609998039e-25,4.762388162918405e-25,0.1197204568418636,False
ENSG00000244361,0.0040387722132471,0.1238895558223284,-0.1198507836090813,0.0032310177705977,0.0693877551020404,-0.0661567373314426,2407583.5,1.8711495034343768e-19,2.1847547012000773e-19,0.1198507836090813,False
ENSG00000214578,0.0,0.1200480192076827,-0.1200480192076827,0.0,0.0569027611044415,-0.0569027611044415,2431432.0,9.431493129217955e-18,1.0582893610218253e-17,0.1200480192076827,False
