gene_id,mean_d1,mean_d2,delta_mean_d1_minus_d2,detected_frac_d1,detected_frac_d2,delta_detected_frac_d1_minus_d2,u_statistic,p_value,q_value_bh,abs_delta_mean,is_ercc
ENSG00000167658,2.6316639741518566,708.304921968786,-705.6732579946341,0.0525040387722131,0.8905162064825531,-0.8380121677103399,324755.5,0.0,0.0,705.6732579946341,False
ENSG00000198786,121.65589660743125,815.9349339735866,-694.2790373661553,0.373182552504036,0.9651860744297268,-0.5920035219256907,733099.5,0.0,0.0,694.2790373661553,False
ENSG00000111716,2.655088852988691,690.0252100840322,-687.3701212310435,0.0363489499192245,0.768787515005971,-0.7324385650867464,634372.5,0.0,0.0,687.3701212310435,False
ENSG00000245532,29.78352180936996,716.3418967587005,-686.5583749493305,0.1203554119547659,0.8448979591836367,-0.7245425472288708,628222.0,0.0,0.0,686.5583749493305,False
ENSG00000161016,9.479806138933766,686.3102040816315,-676.8303979426977,0.0718901453957996,0.883553421368508,-0.8116632759727084,394571.5,0.0,0.0,676.8303979426977,False
ENSG00000142937,7.406300484652666,679.3882352941172,-671.9819348094645,0.1082390953150243,0.9358943577430542,-0.8276552624280298,274890.0,0.0,0.0,671.9819348094645,False
ENSG00000205542,6.19143780290792,671.0909963985587,-664.8995585956508,0.118739903069467,0.9690276110443724,-0.8502877079749054,185441.5,0.0,0.0,664.8995585956508,False
ENSG00000163466,4.412762520193859,668.3462184873946,-663.9334559672008,0.0565428109854603,0.8881152460983996,-0.8315724351129393,335032.0,0.0,0.0,663.9334559672008,False
ENSG00000081237,8.342487883683361,649.6547418967583,-641.312254013075,0.1017770597738288,0.907563025210043,-0.8057859654362141,340369.5,0.0,0.0,641.312254013075,False
ENSG00000231500,13.059773828756054,650.6213685474173,-637.5615947186612,0.1373182552504041,0.9339735894357314,-0.7966553341853272,365286.0,0.0,0.0,637.5615947186612,False
ENSG00000149925,2.5363489499192244,639.3488595438178,-636.8125105938985,0.0420032310177705,0.7675870348138942,-0.7255838037961236,645641.5,0.0,0.0,636.8125105938985,False
ENSG00000002586,2.805331179321487,637.2228091236491,-634.4174779443276,0.0339256865912762,0.7551020408162961,-0.7211763542250198,675174.0,0.0,0.0,634.4174779443276,False
ENSG00000169045,1.6470113085621976,630.4540216086456,-628.8070103000833,0.0678513731825524,0.9397358943576998,-0.8718845211751474,212222.0,0.0,0.0,628.8070103000833,False
ENSG00000142676,6.886914378029081,632.2768307322937,-625.3899163542645,0.0961227786752828,0.9368547418967156,-0.8407319632214327,272260.0,0.0,0.0,625.3899163542645,False
ENSG00000143549,2.411954765751213,616.5755102040814,-614.1635554383301,0.0508885298869143,0.8600240096038038,-0.8091354797168895,406130.5,0.0,0.0,614.1635554383301,False
ENSG00000164587,7.566235864297254,617.9860744297723,-610.4198385654751,0.1195476575121165,0.9363745498198848,-0.8168268923077684,302344.5,0.0,0.0,610.4198385654751,False
ENSG00000110955,2.2819063004846525,612.5875150060021,-610.3056087055174,0.0315024232633279,0.6986794717886889,-0.667177048525361,817070.5,0.0,0.0,610.3056087055174,False
ENSG00000133112,5.288368336025845,615.4703481392545,-610.1819798032286,0.1033925686591277,0.9539015606242054,-0.8505089919650777,200370.5,0.0,0.0,610.1819798032286,False
ENSG00000105372,6.130048465266562,603.8830732292924,-597.7530247640259,0.1138933764135704,0.9558223289315282,-0.8419289525179577,243976.5,0.0,0.0,597.7530247640259,False
ENSG00000102144,2.260096930533118,598.946458583434,-596.6863616529009,0.0315024232633279,0.720048019207655,-0.6885455959443271,759623.0,0.0,0.0,596.6863616529009,False
ENSG00000135486,2.8392568659127626,599.126050420169,-596.2867935542563,0.0500807754442649,0.917887154861903,-0.867806379417638,252826.5,0.0,0.0,596.2867935542563,False
ENSG00000196776,5.357835218093703,588.1075630252104,-582.7497278071168,0.0339256865912762,0.8249699879951627,-0.7910443014038865,483560.0,0.0,0.0,582.7497278071168,False
ENSG00000131051,14.95557350565427,596.1183673469367,-581.1627938412825,0.0904684975767367,0.9157262905161648,-0.8252577929394281,309955.0,0.0,0.0,581.1627938412825,False
ENSG00000164924,1.5953150242326335,579.5027611044414,-577.9074460802088,0.0460420032310177,0.9114045618246884,-0.8653625585936708,262759.0,0.0,0.0,577.9074460802088,False
ENSG00000112306,9.280290791599349,578.865786314526,-569.5854955229266,0.1106623586429726,0.9286914765905936,-0.818029117947621,334180.0,0.0,0.0,569.5854955229266,False
ENSG00000169100,2.865912762520193,571.1440576230495,-568.2781448605293,0.0468497576736671,0.8307322929171311,-0.783882535243464,485289.0,0.0,0.0,568.2781448605293,False
ENSG00000100129,2.68336025848142,570.2463385354132,-567.5629782769317,0.0290791599353796,0.7106842737094564,-0.6816051137740767,782085.5,0.0,0.0,567.5629782769317,False
ENSG00000196531,5.583198707592891,569.3971188475396,-563.8139201399466,0.067043618739903,0.8816326530611852,-0.8145890343212823,386156.5,0.0,0.0,563.8139201399466,False
ENSG00000143933,3.1890145395799667,561.2254501800732,-558.0364356404932,0.0355411954765751,0.7527010804321426,-0.7171598849555675,683566.5,0.0,0.0,558.0364356404932,False
ENSG00000206503,4.023424878836829,556.0662665066047,-552.0428416277679,0.0775444264943457,0.9409363745497764,-0.8633919480554308,208833.5,0.0,0.0,552.0428416277679,False
ENSG00000115053,2.8481421647819047,553.7678271308521,-550.9196849660702,0.0533117932148626,0.7807923169267385,-0.7274805237118758,624693.5,0.0,0.0,550.9196849660702,False
ENSG00000165119,0.9143780290791608,551.4818727491,-550.5674947200208,0.0339256865912762,0.8564225690275735,-0.8224968824362973,397449.5,0.0,0.0,550.5674947200208,False
ENSG00000198668,6.934571890145395,557.1318127250909,-550.1972408349454,0.0508885298869143,0.8264105642256548,-0.7755220343387406,511068.0,0.0,0.0,550.1972408349454,False
ENSG00000075415,1.159127625201939,529.843697478991,-528.6845698537891,0.0347334410339256,0.6929171668667206,-0.6581837258327948,833150.0,0.0,0.0,528.6845698537891,False
ENSG00000198755,4.827948303715672,525.53037214886,-520.7024238451444,0.0694668820678513,0.897959183673429,-0.8284923016055776,340515.5,0.0,0.0,520.7024238451444,False
ENSG00000112081,1.6114701130856226,520.6064825930387,-518.9950124799531,0.0395799676898222,0.7795918367346617,-0.7400118690448394,614289.0,0.0,0.0,518.9950124799531,False
ENSG00000115524,3.226171243941842,516.591836734695,-513.3656654907531,0.0476575121163166,0.7870348139255375,-0.7393773018092209,601446.5,0.0,0.0,513.3656654907531,False
ENSG00000187109,2.1922455573505664,513.5229291716702,-511.3306836143196,0.0339256865912762,0.7963985594237362,-0.7624728728324599,567517.5,0.0,0.0,511.3306836143196,False
ENSG00000067560,6.802100161550892,515.7421368547416,-508.94003669319073,0.0331179321486268,0.8052821128451041,-0.7721641806964773,542375.0,0.0,0.0,508.94003669319073,False
ENSG00000100201,3.3190630048465244,510.4117647058824,-507.0927017010359,0.0718901453957996,0.90204081632649,-0.8301506709306903,317775.5,0.0,0.0,507.0927017010359,False
ENSG00000124193,0.1486268174474959,500.26626650660353,-500.117639689156,0.0177705977382875,0.6785114045617996,-0.660740806823512,847431.0,0.0,0.0,500.117639689156,False
ENSG00000148303,3.873990306946688,500.8316926770738,-496.9577023701272,0.0508885298869143,0.9121248499399346,-0.8612363200530203,282917.0,0.0,0.0,496.9577023701272,False
ENSG00000088448,0.8069466882067851,495.3889555822335,-494.5820088940266,0.0411954765751211,0.7603841536614337,-0.7191886770863126,658397.5,0.0,0.0,494.5820088940266,False
ENSG00000133872,1.275444264943457,494.90780312124974,-493.6323588563063,0.0258481421647819,0.7649459783913254,-0.7390978362265435,634211.5,0.0,0.0,493.6323588563063,False
ENSG00000213719,2.2051696284329565,494.8072028811546,-492.6020332527216,0.0323101777059774,0.7128451380551946,-0.6805349603492171,781455.0,0.0,0.0,492.6020332527216,False
ENSG00000100650,1.534733441033926,494.0509003601457,-492.51616691911175,0.0379644588045234,0.8554621848739121,-0.8174977260693888,413130.5,0.0,0.0,492.51616691911175,False
ENSG00000115232,2.1825525040387714,489.56998799519886,-487.3874354911601,0.0371567043618739,0.75438175270105,-0.717225048339176,678935.0,0.0,0.0,487.3874354911601,False
ENSG00000026508,2.0032310177705983,486.6340936374543,-484.6308626196837,0.054119547657512,0.7606242496998491,-0.7065047020423371,681694.5,0.0,0.0,484.6308626196837,False
ENSG00000110700,5.576736672051696,483.0048019207709,-477.4280652487192,0.0985460420032311,0.9085234093637043,-0.8099773673604732,365596.5,0.0,0.0,477.4280652487192,False
ENSG00000110321,2.71324717285945,479.8492196878774,-477.135972515018,0.0411954765751211,0.7757503001200161,-0.734554823544895,627529.5,0.0,0.0,477.135972515018,False
ENSG00000152795,1.217285945072698,474.2941176470603,-473.0768317019876,0.0468497576736671,0.7973589435773976,-0.7505091859037304,569404.0,0.0,0.0,473.0768317019876,False
ENSG00000063177,7.773828756058159,474.7519807923181,-466.9781520362599,0.072697899838449,0.8845138055221694,-0.8118159056837203,408244.0,0.0,0.0,466.9781520362599,False
ENSG00000169714,2.4063004846526663,468.3114045618256,-465.9051040771729,0.0290791599353796,0.6974789915966122,-0.6683998316612325,818598.5,0.0,0.0,465.9051040771729,False
ENSG00000139644,0.8206785137318257,460.3058823529417,-459.4852038392099,0.0250403877221324,0.7118847539015332,-0.6868443661794007,772708.5,0.0,0.0,459.4852038392099,False
ENSG00000158710,0.6793214862681746,460.0696278511414,-459.3903063648732,0.0315024232633279,0.7570228091236189,-0.7255203858602909,658312.5,0.0,0.0,459.3903063648732,False
ENSG00000142534,6.852988691437799,464.2024009603873,-457.34941226894944,0.1082390953150243,0.9423769507802686,-0.8341378554652442,280874.0,0.0,0.0,457.34941226894944,False
ENSG00000143761,1.0920840064620363,454.7188475390159,-453.62676353255387,0.0306946688206785,0.6830732292916912,-0.6523785604710127,853069.5,0.0,0.0,453.62676353255387,False
ENSG00000138326,6.081583198707594,448.3555822328951,-442.27399903418745,0.0904684975767367,0.9296518607442552,-0.8391833631675184,304645.0,0.0,0.0,442.27399903418745,False
ENSG00000166913,5.4394184168012965,447.4470588235296,-442.0076404067283,0.04281098546042,0.8158463385353795,-0.7730353530749594,526044.5,0.0,0.0,442.0076404067283,False
ENSG00000156976,1.191437802907916,439.8412965186078,-438.6498587156999,0.0274636510500807,0.7351740696278221,-0.7077104185777413,714525.0,0.0,0.0,438.6498587156999,False
ENSG00000119335,1.0258481421647818,438.7442977190895,-437.7184495769248,0.0355411954765751,0.7855942376950454,-0.7500530422184704,592836.0,0.0,0.0,437.7184495769248,False
ENSG00000147162,2.949111470113084,436.6122448979599,-433.6631334278468,0.0630048465266558,0.8146458583433027,-0.7516410118166469,550170.5,0.0,0.0,433.6631334278468,False
ENSG00000104904,3.929725363489499,433.43553421368665,-429.5058088501971,0.0468497576736671,0.8266506602640702,-0.779800902590403,505894.0,0.0,0.0,429.5058088501971,False
ENSG00000117523,5.076736672051696,433.6593037214904,-428.5825670494386,0.0961227786752828,0.8993997599039211,-0.8032769812286382,360665.0,0.0,0.0,428.5825670494386,False
ENSG00000132424,4.407108239095313,429.0857142857155,-424.6786060466202,0.0557350565428109,0.8144057623048874,-0.7586707057620764,555953.0,0.0,0.0,424.6786060466202,False
ENSG00000127603,7.7827140549272995,427.54645858343537,-419.7637445285081,0.0961227786752828,0.8220888355341786,-0.7259660568588957,583942.5,0.0,0.0,419.7637445285081,False
ENSG00000008988,6.56785137318255,426.1243697479019,-419.5565183747193,0.1017770597738288,0.9188475390155644,-0.8170704792417355,352683.0,0.0,0.0,419.5565183747193,False
ENSG00000116489,1.2463651050080775,419.5961584633866,-418.3497933583786,0.0420032310177705,0.7865546218487068,-0.7445513908309362,599118.5,0.0,0.0,418.3497933583786,False
ENSG00000105193,8.529886914378029,420.0441776710701,-411.5142907566921,0.0977382875605816,0.9154861944777496,-0.8177479069171678,355653.5,0.0,0.0,411.5142907566921,False
ENSG00000099783,5.544426494345721,414.3891956782731,-408.8447691839274,0.0403877221324717,0.7183673469387476,-0.6779796248062759,781118.0,0.0,0.0,408.8447691839274,False
ENSG00000092199,0.4765751211631661,408.3078031212497,-407.8312280000865,0.04281098546042,0.8626650660263726,-0.8198540805659525,382556.5,0.0,0.0,407.8312280000865,False
ENSG00000005483,1.4046849757673678,398.0799519807933,-396.6752670050259,0.0525040387722131,0.8576230492196503,-0.8051190104474371,419800.0,0.0,0.0,396.6752670050259,False
ENSG00000009307,2.7722132471728598,396.2797118847548,-393.50749863758193,0.0323101777059774,0.7476590636254202,-0.7153488859194428,692288.0,0.0,0.0,393.50749863758193,False
ENSG00000143947,4.928917609046846,396.6187274909996,-391.6898098819528,0.0969305331179322,0.9262905162064402,-0.829359983088508,312443.0,0.0,0.0,391.6898098819528,False
ENSG00000181163,1.630856219709209,392.61824729892027,-390.9873910792111,0.0274636510500807,0.818967587034779,-0.7915039359846983,497423.0,0.0,0.0,390.9873910792111,False
ENSG00000159140,12.375605815831982,402.714525810326,-390.338919994494,0.0961227786752828,0.8969987995197676,-0.8008760208444847,386160.5,0.0,0.0,390.338919994494,False
ENSG00000147168,7.113085621970924,395.6931572629055,-388.5800716409345,0.0193861066235864,0.7277310924369462,-0.7083449858133598,724213.0,0.0,0.0,388.5800716409345,False
ENSG00000150991,6.470920840064622,393.38799519808106,-386.9170743580164,0.0848142164781906,0.8907563025209685,-0.8059420860427778,372845.0,0.0,0.0,386.9170743580164,False
ENSG00000029363,8.489499192245558,390.82448979591993,-382.3349906036744,0.0403877221324717,0.7659063625449868,-0.7255186404125151,654791.0,0.0,0.0,382.3349906036744,False
ENSG00000109332,5.528271405492732,387.5483793517424,-382.02010794624965,0.0621970920840063,0.7702280912364631,-0.7080309991524567,671578.0,0.0,0.0,382.02010794624965,False
ENSG00000136156,2.4927302100161555,379.49219687875217,-376.999466668736,0.024232633279483,0.7224489795918085,-0.6982163463123254,748261.0,0.0,0.0,376.999466668736,False
ENSG00000177600,6.135702746365103,380.0986794717918,-373.9629767254267,0.1203554119547659,0.9373349339735464,-0.8169795220187803,325533.0,0.0,0.0,373.9629767254267,False
ENSG00000034510,5.189014539579968,378.3106842737107,-373.1216697341308,0.1114701130856221,0.9445378151260068,-0.8330677020403846,274904.0,0.0,0.0,373.1216697341308,False
ENSG00000231925,2.2067851373182563,374.6283313325344,-372.4215461952161,0.0500807754442649,0.8434573829531447,-0.7933766075088797,450391.5,0.0,0.0,372.4215461952161,False
ENSG00000168028,2.119547657512117,373.1536614645872,-371.03411380707513,0.0630048465266558,0.90204081632649,-0.8390359697998341,317332.0,0.0,0.0,371.03411380707513,False
ENSG00000026025,1.522617124394184,368.7200480192095,-367.1974308948153,0.0581583198707592,0.7551020408162961,-0.6969437209455368,694381.5,0.0,0.0,367.1974308948153,False
ENSG00000147065,0.6890145395799678,366.52436974789913,-365.8353552083192,0.0371567043618739,0.7719087635053705,-0.7347520591434965,625708.5,0.0,0.0,365.8353552083192,False
ENSG00000170889,5.140549273021,368.502761104444,-363.3622118314229,0.0969305331179322,0.9200480192076412,-0.8231174860897089,323379.5,0.0,0.0,363.3622118314229,False
ENSG00000048740,2.29967689822294,363.9711884753912,-361.67151157716825,0.0549273021001614,0.8439375750299754,-0.7890102729298138,463933.0,0.0,0.0,361.67151157716825,False
ENSG00000125354,0.4886914378029078,362.1020408163275,-361.61334937852456,0.0201938610662358,0.7238895558223006,-0.7036956947560647,738167.0,0.0,0.0,361.61334937852456,False
ENSG00000085224,2.277867528271406,361.02689075630406,-358.7490232280326,0.0492730210016154,0.7515006002400658,-0.7022275792384504,710990.5,0.0,0.0,358.7490232280326,False
ENSG00000173821,7.760904684975772,366.40504201680847,-358.64413733183267,0.1163166397415187,0.8264105642256548,-0.7100939244841361,611604.0,0.0,0.0,358.64413733183267,False
ENSG00000104408,1.0678513731825527,358.6938775510207,-357.6260261778381,0.0210016155088853,0.6765906362544768,-0.6555890207455914,861347.5,0.0,0.0,357.6260261778381,False
ENSG00000143119,3.645395799676898,360.62472989195777,-356.97933409228085,0.0355411954765751,0.7039615846338266,-0.6684203891572515,814073.5,0.0,0.0,356.97933409228085,False
ENSG00000185201,2.132471728594508,356.6276110444195,-354.495139315825,0.0306946688206785,0.7594237695077724,-0.7287291006870938,670308.0,0.0,0.0,354.495139315825,False
ENSG00000108107,4.357835218093697,356.7596638655484,-352.40182864745475,0.0969305331179322,0.9435774309723454,-0.8466468978544132,255639.5,0.0,0.0,352.40182864745475,False
ENSG00000015479,3.6744749596122777,353.96038415366127,-350.285909194049,0.0411954765751211,0.7618247298919258,-0.7206292533168047,663898.0,0.0,0.0,350.285909194049,False
ENSG00000167978,7.869951534733442,357.4026410564244,-349.53268952169094,0.1001615508885299,0.8669867947178489,-0.7668252438293189,488956.5,0.0,0.0,349.53268952169094,False
ENSG00000141027,3.7407108239095312,352.2441776710703,-348.5034668471608,0.054119547657512,0.8168067226890409,-0.7626871750315288,544190.0,0.0,0.0,348.5034668471608,False
ENSG00000244754,1.6688206785137318,349.0967587034824,-347.4279380249687,0.048465266558966,0.7711884753901245,-0.7227232088311585,647510.0,0.0,0.0,347.4279380249687,False
ENSG00000187514,2.8077544426494354,343.6732292917184,-340.86547484906896,0.0993537964458805,0.9421368547418532,-0.8427830582959728,245727.0,0.0,0.0,340.86547484906896,False
ENSG00000071082,5.353796445880452,342.37743097239024,-337.0236345265098,0.113085621970921,0.893877551020368,-0.780791929049447,434164.5,0.0,0.0,337.0236345265098,False
ENSG00000108848,3.6583198707592897,339.6885954381762,-336.03027556741694,0.0646203554119546,0.8076830732292576,-0.7430627178173029,578795.5,0.0,0.0,336.03027556741694,False
ENSG00000107581,3.861873990306945,337.1671068427384,-333.30523285243146,0.0371567043618739,0.718607442977163,-0.6814507386152889,776480.0,0.0,0.0,333.30523285243146,False
ENSG00000129351,2.241518578352181,334.7051620648266,-332.46364348647444,0.0468497576736671,0.739975990396129,-0.6931262327224619,738529.5,0.0,0.0,332.46364348647444,False
ENSG00000145741,2.344103392568659,328.18223289315875,-325.83812950059007,0.0258481421647819,0.7195678271308243,-0.6937196849660424,764675.0,0.0,0.0,325.83812950059007,False
ENSG00000152601,1.3691437802907924,326.80384153661646,-325.43469775632565,0.0581583198707592,0.8871548619447382,-0.828996542073979,346152.0,0.0,0.0,325.43469775632565,False
ENSG00000127914,7.3416801292407134,331.7968787515022,-324.4551986222615,0.0662358642972535,0.7469387755101742,-0.6807029112129206,757288.0,0.0,0.0,324.4551986222615,False
ENSG00000196924,1.5767366720516969,323.876350540216,-322.2996138681643,0.0605815831987075,0.7519807923168965,-0.691399209118189,711696.5,0.0,0.0,322.2996138681643,False
ENSG00000092010,2.7302100161550884,323.76302521008563,-321.03281519393056,0.0403877221324717,0.7776710684273389,-0.7372833462948671,634493.5,0.0,0.0,321.03281519393056,False
ENSG00000114857,2.504846526655897,323.48571428571466,-320.98086775905875,0.0654281098546041,0.768787515005971,-0.7033594051513669,683849.0,0.0,0.0,320.98086775905875,False
ENSG00000144713,11.361873990306943,330.41224489796207,-319.0503709076551,0.1009693053311794,0.9200480192076412,-0.8190787138764617,352178.0,0.0,0.0,319.0503709076551,False
ENSG00000183283,0.5113085621970921,317.8264105642264,-317.3151020020293,0.0266558966074313,0.7212484993997318,-0.6945926027923004,749952.5,0.0,0.0,317.3151020020293,False
ENSG00000124831,3.458804523424877,320.14501800720467,-316.6862134837798,0.0815831987075929,0.8641056422568647,-0.7825224435492718,450179.0,0.0,0.0,316.6862134837798,False
ENSG00000170776,7.936187399030694,321.76014405762385,-313.82395665859315,0.0888529886914378,0.8014405762304585,-0.7125875875390206,652634.5,0.0,0.0,313.82395665859315,False
ENSG00000100345,1.2399030694668822,313.3519807923184,-312.1120777228515,0.0444264943457188,0.8256902761104088,-0.7812637817646899,494785.0,0.0,0.0,312.1120777228515,False
ENSG00000189403,1.163974151857836,310.8328931572644,-309.66891900540656,0.0460420032310177,0.8496998799519437,-0.803657876720926,437501.5,0.0,0.0,309.66891900540656,False
ENSG00000147677,2.270597738287561,309.0400960384165,-306.769498300129,0.0387722132471728,0.7265306122448695,-0.6877583989976966,764653.5,0.0,0.0,306.769498300129,False
ENSG00000087460,1.8481421647819063,307.8036014405766,-305.9554592757947,0.0395799676898222,0.7466986794717588,-0.7071187117819365,709887.0,0.0,0.0,305.9554592757947,False
