cell_id,treatment_state,total_counts,mito_counts,non_mito_counts,mito_fraction,antigen_presentation_score,ribosomal_translation_score,housekeeping_output_score,mitochondrial_encoded_score,immune_leaning_score
GSM4921412_P5_untreated_PBMC_020618_plate1_A10_rep_1_NA,untreated,1622794.0,78699.0,1544095.0,0.048495989016474055,1.7296903042551763,0.5632564788998558,0.6247972994377142,0.06744336452311847,7.700629932370287
GSM4921413_P5_untreated_PBMC_020618_plate1_A11_rep_1_NA,untreated,2563501.0,126667.0,2436834.0,0.04941172248421202,2.6783192111532976,0.7544469597832175,1.3108095163999982,0.4750290651993564,7.947632291916819
GSM4921423_P5_untreated_PBMC_020618_plate1_A9_rep_1_NA,untreated,2560068.0,197842.0,2362226.0,0.07727997850057108,2.2519474139352296,1.772308137336367,1.2661947502723183,0.8569037416402729,7.268149134372308
GSM4921424_P5_untreated_PBMC_020618_plate1_B10_rep_1_NA,untreated,2239634.0,90891.0,2148743.0,0.040582970253175296,2.0608807703545517,0.6692754534929792,0.8955799911439324,0.1907903796965184,7.267316121504991
GSM4921425_P5_untreated_PBMC_020618_plate1_B11_rep_1_NA,untreated,2113339.0,71677.0,2041662.0,0.033916470570977963,1.9909305460979554,-0.46767118890823534,0.33521869807349697,-0.012595639355011441,6.8269743574458515
GSM4921426_P5_untreated_PBMC_020618_plate1_B12_rep_1_NA,untreated,2005439.0,111530.0,1893909.0,0.05561375838407451,2.3055125346150707,0.5272569738267358,1.0232993036595777,0.3660370440588682,6.987280727222634
GSM4921428_P5_untreated_PBMC_020618_plate1_B2_rep_1_NA,untreated,6957985.0,339172.0,6618813.0,0.04874572164211334,3.2066569996154253,3.0284446149456636,1.8143436398181052,1.3185373170055519,6.155962166932732
GSM4921430_P5_untreated_PBMC_020618_plate1_B4_rep_1_NA,untreated,823836.0,90083.0,733753.0,0.1093457921236751,0.9061782850326591,-0.468358152817753,-0.33841354437661403,0.18314317950230286,6.4022549134743665
GSM4921431_P5_untreated_PBMC_020618_plate1_B5_rep_1_NA,untreated,2053629.0,79880.0,1973749.0,0.03889699648768108,1.7218721199260063,0.5874966842419045,0.6640307873684361,0.08019940747313903,6.419668002296256
GSM4921440_P5_untreated_PBMC_020618_plate1_C2_rep_1_NA,untreated,1471250.0,86286.0,1384964.0,0.058648088360237896,0.8146832457802387,0.5060867578888549,0.5105804055189671,0.1459853329852919,9.673823070321243
