gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000148303,893.6480243161099,244.40992063492078,649.238103681189,0.9884498480243346,0.8623015873015843,0.1261482607227502,3366012.0,6.518899079103831e-255,D2_1,D2_2,8.005208069139505e-253,649.238103681189,False
ENSG00000160255,885.6091185410345,237.85912698412687,647.7499915569076,0.69726443768998,0.6456349206349185,0.05162951705506158,2541475.0,2.2832884201814457e-36,D2_1,D2_2,4.6975575994887e-36,647.7499915569076,False
ENSG00000070081,765.5708206686929,131.82023809523812,633.7505825734548,0.7993920972644509,0.4091269841269828,0.39026511313746814,3267106.0,3.6941534594332526e-237,D2_1,D2_2,3.2589227357643925e-235,633.7505825734548,False
ENSG00000092199,790.3009118541027,158.95119047619013,631.3497213779125,0.974468085106401,0.789682539682537,0.18478554542386405,3487170.0,4.5493287472358073e-305,D2_1,D2_2,2.4940070096453443e-302,631.3497213779125,False
ENSG00000166913,828.2820668693015,198.8464285714282,629.4356382978733,0.9495440729483456,0.7285714285714261,0.22097264437691955,3253945.0,3.4764099844774517e-214,D2_1,D2_2,1.7158486579334048e-212,629.4356382978733,False
ENSG00000137959,707.9884498480244,79.06190476190481,628.9265450861196,0.4346504559270549,0.22182539682539612,0.2128250591016588,2595883.5,4.1653590244474884e-64,D2_1,D2_2,1.46011100765629e-63,628.9265450861196,False
ENSG00000084207,746.7732522796364,119.7353174603176,627.0379348193188,0.8054711246200742,0.3976190476190463,0.4078520770010279,3276693.5,1.2314829029838072e-241,D2_1,D2_2,1.1456522764122086e-239,627.0379348193188,False
ENSG00000205542,1047.3866261398166,425.45357142857165,621.933054711245,0.9963525835866448,0.9511904761904729,0.04516210739617188,3223989.0,2.6136631409613684e-202,D2_1,D2_2,1.010572524275995e-200,621.933054711245,False
ENSG00000138326,822.3866261398189,204.1964285714284,618.1901975683904,0.9920972644377085,0.8888888888888858,0.10320837554882267,3405007.5,2.6609349056815313e-270,D2_1,D2_2,4.98114034173311e-268,618.1901975683904,False
ENSG00000206503,929.7483282674775,312.13492063492026,617.6134076325573,0.9835866261398359,0.913095238095235,0.07049138804460098,3078119.0,8.305901916679916e-155,D2_1,D2_2,1.3420588886424917e-153,617.6134076325573,False
ENSG00000009307,767.3075987841937,154.08095238095225,613.2266464032415,0.9057750759878581,0.6444444444444423,0.26133063154341585,3240354.5,2.111834158178026e-211,D2_1,D2_2,9.793551156505348e-210,613.2266464032415,False
ENSG00000021355,698.4158054711235,89.58611111111115,608.8296943600124,0.8060790273556365,0.3623015873015861,0.4437774400540504,3338356.5,1.342112248821582e-270,D2_1,D2_2,2.5433855579520105e-268,608.8296943600124,False
ENSG00000164587,984.1592705167186,378.9563492063487,605.2029213103699,0.9902735562310215,0.9011904761904731,0.08908308004054843,3229801.0,2.2000872142992828e-204,D2_1,D2_2,8.827231675204068e-203,605.2029213103699,False
ENSG00000198938,1032.7227963525845,428.63492063492015,604.0878757176644,0.9957446808510825,0.9460317460317428,0.049712934819339694,3216871.0,7.629177139160384e-200,D2_1,D2_2,2.8150930068776896e-198,604.0878757176644,False
ENSG00000142534,828.5787234042534,226.34563492063398,602.2330884836194,0.9933130699088332,0.909126984126981,0.08418608578185216,3391995.0,4.778841079572692e-265,D2_1,D2_2,7.887657050692562e-263,602.2330884836194,False
ENSG00000135046,831.8954407294842,230.937698412698,600.9577423167862,0.6048632218845064,0.5206349206349189,0.08422830124958747,2565038.5,4.251336777602183e-42,D2_1,D2_2,9.828014990390589e-42,600.9577423167862,False
ENSG00000147065,726.228571428571,131.7174603174605,594.5111111111105,0.9355623100304121,0.6650793650793628,0.2704829449510493,3387641.5,2.1236846086045243e-266,D2_1,D2_2,3.622062082453272e-264,594.5111111111105,False
ENSG00000116489,778.48753799392,185.3198412698411,593.167696724079,0.9221884498480409,0.6980158730158706,0.2241725768321703,3242553.5,7.62461518895513e-211,D2_1,D2_2,3.4422895044253307e-209,593.167696724079,False
ENSG00000104904,791.9793313069919,199.38611111111075,592.5932201958811,0.9434650455927224,0.7503968253968228,0.19306822019589953,3309893.5,1.6677820010571078e-234,D2_1,D2_2,1.3838083089852217e-232,592.5932201958811,False
ENSG00000169714,826.0443768996977,234.7912698412696,591.2531070584281,0.8601823708206836,0.5912698412698393,0.2689125295508443,3156817.0,1.1238754532481747e-184,D2_1,D2_2,2.974394518510256e-183,591.2531070584281,False
ENSG00000157514,1166.8626139817616,581.394444444445,585.4681695373166,0.7100303951367889,0.6222222222222201,0.08780817291456877,2638554.5,2.351911666175383e-52,D2_1,D2_2,6.630274394084873e-52,585.4681695373166,False
ENSG00000107581,687.2553191489367,108.63730158730174,578.6180175616349,0.8966565349544232,0.6023809523809504,0.29427558257347286,3326577.0,5.528944863286313e-245,D2_1,D2_2,5.657953576762994e-243,578.6180175616349,False
ENSG00000181163,742.2893617021274,164.36071428571444,577.928647416413,0.9513677811550326,0.73253968253968,0.21882809861535257,3414826.5,8.59936746301531e-276,D2_1,D2_2,1.885718436532643e-273,577.928647416413,False
ENSG00000125354,710.6121580547116,134.60238095238074,576.0097771023309,0.911246200607919,0.6015873015872996,0.3096588990206195,3363575.5,3.3054593837984633e-259,D2_1,D2_2,4.5710632019194965e-257,576.0097771023309,False
ENSG00000147162,782.1550151975687,211.04960317460313,571.1054120229655,0.9240121580547279,0.7432539682539657,0.1807581898007622,3151755.5,4.281943342204683e-179,D2_1,D2_2,1.0350839417770374e-177,571.1054120229655,False
ENSG00000029363,735.945288753799,165.53730158730096,570.4079871664981,0.9094224924012321,0.67222222222222,0.23720027017901213,3197673.0,9.625465228624773e-196,D2_1,D2_2,3.226001992563106e-194,570.4079871664981,False
ENSG00000169813,675.0881458966554,106.19682539682564,568.8913204998298,0.7513677811550271,0.4150793650793637,0.3362884160756634,3104638.5,2.5472796913839086e-179,D2_1,D2_2,6.196631261924405e-178,568.8913204998298,False
ENSG00000156976,782.8389057750753,215.9400793650789,566.8988264099964,0.8905775075988,0.6337301587301566,0.25684734886864335,3202570.5,1.4259216167581796e-198,D2_1,D2_2,5.0783983334659065e-197,566.8988264099964,False
ENSG00000166508,623.8328267477202,59.00238095238101,564.8304457953392,0.6024316109422571,0.2503968253968246,0.35203478554543244,2980865.0,2.225721269989577e-163,D2_1,D2_2,4.141190484162425e-162,564.8304457953392,False
ENSG00000117523,774.2583586626141,211.3238095238091,562.934549138805,0.9823708206687113,0.8452380952380923,0.13713272543061894,3310382.0,1.0290297535124417e-233,D2_1,D2_2,8.313477219166306e-232,562.934549138805,False
ENSG00000182670,677.5896656534945,120.86111111111074,556.7285545423838,0.8863221884498637,0.5749999999999981,0.3113221884498656,3295342.0,2.7078367810845276e-234,D2_1,D2_2,2.222743026184358e-232,556.7285545423838,False
ENSG00000026025,705.5246200607912,148.86150793650782,556.6631121242834,0.8060790273556365,0.7218253968253944,0.08425363053024215,2970048.5,1.634115203922731e-125,D2_1,D2_2,1.6172577936952886e-124,556.6631121242834,False
ENSG00000132424,762.44498480243,211.47619047619,550.96879432624,0.9410334346504731,0.7317460317460293,0.2092874029044438,3246912.0,1.0695480987198109e-211,D2_1,D2_2,5.0053546693137484e-210,550.96879432624,False
ENSG00000115091,689.9288753799387,140.93134920634878,548.9975261735899,0.8620060790273706,0.5615079365079346,0.30049814251943596,3227233.5,3.044860792620234e-210,D2_1,D2_2,1.3626417832863145e-208,548.9975261735899,False
ENSG00000102317,671.0255319148931,123.0345238095238,547.9910081053694,0.8620060790273706,0.5515873015872997,0.31041877744007085,3263103.5,8.301592595975231e-224,D2_1,D2_2,5.117648447719671e-222,547.9910081053694,False
ENSG00000081237,980.6273556231005,433.6031746031752,547.0241810199252,0.9586626139817805,0.8742063492063462,0.08445626477543433,2744802.5,2.747368362308175e-70,D2_1,D2_2,1.0673779894059853e-69,547.0241810199252,False
ENSG00000015479,684.5313069908813,138.17103174603153,546.3602752448497,0.9039513677811711,0.6690476190476168,0.23490374873355435,3199469.5,1.6997427780589275e-196,D2_1,D2_2,5.772356558231092e-195,546.3602752448497,False
ENSG00000127603,758.0620060790267,211.79325396825394,546.2687521107728,0.9313069908814758,0.7507936507936482,0.1805133400878276,3197189.5,3.5678262220255404e-194,D2_1,D2_2,1.1433430586240512e-192,546.2687521107728,False
ENSG00000183255,619.3258358662624,77.45992063492073,541.8659152313417,0.7805471124620188,0.32738095238095133,0.45316616008106747,3303537.0,3.2920830253304747e-262,D2_1,D2_2,4.858987926809883e-260,541.8659152313417,False
ENSG00000133872,822.132522796354,281.30277777777735,540.8297450185767,0.8838905775076144,0.687301587301585,0.19658899020602938,3026238.5,3.170471998922727e-141,D2_1,D2_2,4.07253097769572e-140,540.8297450185767,False
ENSG00000147140,613.6012158054698,80.02936507936518,533.5718507261046,0.9319148936170382,0.5956349206349186,0.33627997298211953,3498486.5,0.0,D2_1,D2_2,0.0,533.5718507261046,False
ENSG00000129351,657.5003039513672,123.99166666666645,533.5086372847007,0.9270516717325396,0.6178571428571408,0.3091945288753988,3397714.5,5.039528231740665e-272,D2_1,D2_2,9.917533122720411e-270,533.5086372847007,False
ENSG00000057608,637.3562310030401,104.80396825396798,532.552262749072,0.8729483282674925,0.48015873015872856,0.3927895981087639,3334349.5,8.700441084892672e-255,D2_1,D2_2,1.059934687723036e-252,532.552262749072,False
ENSG00000005483,718.6650455927057,188.8091269841265,529.8559186085793,0.9683890577507778,0.7853174603174576,0.18307159743332013,3272204.5,4.670250851652052e-220,D2_1,D2_2,2.684956950294344e-218,529.8559186085793,False
ENSG00000048740,684.261398176291,154.89285714285714,529.3685410334339,0.948328267477221,0.7757936507936481,0.17253461668357284,3268788.0,5.1475425052063033e-219,D2_1,D2_2,2.8525190416937458e-217,529.3685410334339,False
ENSG00000108679,603.3647416413378,75.21547619047621,528.1492654508615,0.541033434650462,0.19246031746031686,0.34857311719014517,2907158.5,1.8282661325030856e-152,D2_1,D2_2,2.8520208469433298e-151,528.1492654508615,False
ENSG00000150991,712.6121580547118,185.0055555555553,527.6066024991565,0.9756838905775257,0.8353174603174575,0.14036643026006823,3248768.5,2.7450298520601705e-211,D2_1,D2_2,1.269162898467579e-209,527.6066024991565,False
ENSG00000112306,893.9908814589679,373.1591269841265,520.8317544748414,0.9896656534954592,0.8888888888888858,0.10077676460657337,3198391.0,1.432179693047003e-193,D2_1,D2_2,4.560987196736825e-192,520.8317544748414,False
ENSG00000108848,654.5987841945292,134.12222222222192,520.4765619723073,0.950151975683908,0.7146825396825373,0.2354694360013707,3362049.0,5.36145308102953e-255,D2_1,D2_2,6.636960064016394e-253,520.4765619723073,False
ENSG00000168906,599.3021276595741,79.01984126984135,520.2822863897328,0.7933130699088277,0.37658730158730036,0.4167257683215273,3292522.0,7.116926673826275e-251,D2_1,D2_2,7.974074776878344e-249,520.2822863897328,False
ENSG00000109332,701.6176291793316,182.53095238095182,519.0866767983798,0.9246200607902902,0.6694444444444422,0.25517561634584807,3205674.0,2.2603001750881707e-198,D2_1,D2_2,7.994379651521526e-197,519.0866767983798,False
ENSG00000111679,667.2729483282669,151.2027777777777,516.0701705504893,0.7537993920972764,0.4853174603174587,0.2684819317798177,3002154.5,3.975902118337962e-142,D2_1,D2_2,5.163290822037877e-141,516.0701705504893,False
ENSG00000147168,706.8723404255322,192.56230158730096,514.3100388382313,0.851671732522811,0.6468253968253946,0.2048463356974164,3036531.0,2.7138233945280555e-145,D2_1,D2_2,3.7495219717376824e-144,514.3100388382313,False
ENSG00000118705,629.5033434650447,115.71785714285734,513.7854863221874,0.7440729483282792,0.41388888888888753,0.33018405943939166,3081366.0,7.851655316771756e-172,D2_1,D2_2,1.6762574285458476e-170,513.7854863221874,False
ENSG00000079246,636.1489361702123,124.06587301587288,512.0830631543395,0.8401215805471268,0.5301587301587284,0.30996285038839844,3189455.0,1.0155582714072593e-198,D2_1,D2_2,3.633757451305694e-197,512.0830631543395,False
ENSG00000042493,586.0328267477197,74.89126984126996,511.14155690644975,0.7446808510638415,0.2785714285714277,0.4661094224924138,3269439.0,3.8541224564445164e-258,D2_1,D2_2,5.1000672160709765e-256,511.14155690644975,False
ENSG00000159140,710.575075987843,201.74999999999895,508.825075987844,0.9860182370820852,0.838888888888886,0.14712934819319923,3311047.0,5.442266336551582e-234,D2_1,D2_2,4.443552567343979e-232,508.825075987844,False
ENSG00000147274,628.2893617021285,119.91309523809527,508.3762664640333,0.8778115501519911,0.5456349206349188,0.3321766295170723,3283454.5,2.935362773251526e-231,D2_1,D2_2,2.1979423692395573e-229,508.3762664640333,False
ENSG00000196419,614.0790273556233,106.78253968253946,507.2964876730839,0.7860182370820797,0.4583333333333318,0.3276849037487479,3151683.0,3.41827159926713e-191,D2_1,D2_2,1.0452284671065826e-189,507.2964876730839,False
ENSG00000104408,664.5246200607885,159.0543650793646,505.47025498142386,0.8468085106383124,0.5654761904761886,0.28133232016212384,3168604.0,7.444611342391752e-190,D2_1,D2_2,2.2060769132377105e-188,505.47025498142386,False
ENSG00000231500,956.1325227963548,451.19047619047655,504.94204660587826,0.9860182370820852,0.8999999999999969,0.08601823708208833,3153804.0,1.0944195749224705e-178,D2_1,D2_2,2.6208019461871956e-177,504.94204660587826,False
ENSG00000134308,609.6109422492402,107.598015873016,502.01292637622424,0.7933130699088277,0.425396825396824,0.36791624451200367,3206640.0,5.319302620512231e-213,D2_1,D2_2,2.5436540568493067e-211,502.01292637622424,False
ENSG00000182054,583.7404255319151,84.22103174603184,499.51939378588327,0.7240121580547224,0.357142857142856,0.3668693009118664,3136237.5,5.1425861700495834e-197,D2_1,D2_2,1.7739033193317103e-195,499.51939378588327,False
ENSG00000163468,583.451063829787,88.83611111111138,494.6149527186756,0.7033434650456033,0.33492063492063384,0.36842283012496946,3093865.5,2.6777837349999213e-185,D2_1,D2_2,7.160972183318605e-184,494.6149527186756,False
ENSG00000086061,591.2601823708204,96.66507936507941,494.595103005741,0.7537993920972764,0.4353174603174589,0.31848193177981754,3112845.5,1.3212237419708956e-180,D2_1,D2_2,3.3030593549272386e-179,494.595103005741,False
ENSG00000063177,773.9720364741647,279.4277777777778,494.5442586963869,0.9811550151975866,0.8214285714285686,0.159726443769018,3283282.5,8.476682380469461e-224,D2_1,D2_2,5.204682981608249e-222,494.5442586963869,False
ENSG00000128322,547.2048632218848,55.55753968253974,491.64732353934505,0.6109422492401296,0.16587301587301537,0.44506923336711424,3097739.0,3.643362302486381e-224,D2_1,D2_2,2.2641947912212933e-222,491.64732353934505,False
ENSG00000145687,570.2504559270523,80.5869047619049,489.66355116514734,0.7860182370820797,0.30595238095238,0.48006585612969976,3308427.5,1.0303652864585197e-266,D2_1,D2_2,1.777090690689694e-264,489.66355116514734,False
ENSG00000185201,652.6212765957441,163.4095238095236,489.21175278622053,0.8996960486322348,0.6678571428571406,0.23183890577509425,3176502.5,9.891528880359784e-189,D2_1,D2_2,2.8865963557703935e-187,489.21175278622053,False
ENSG00000198668,850.446200607902,365.66269841269735,484.7835021952047,0.9033434650456088,0.7761904761904735,0.12715298885513526,2836164.0,1.5309748410333116e-90,D2_1,D2_2,8.639876400684313e-90,484.7835021952047,False
ENSG00000182944,584.1981762917936,100.28690476190489,483.9112715298887,0.8948328267477362,0.6047619047619027,0.2900709219858335,3290662.5,3.1007860359635896e-231,D2_1,D2_2,2.3105371675748105e-229,483.9112715298887,False
ENSG00000231925,665.4328267477209,184.79761904761853,480.6352077001024,0.9568389057750936,0.7694444444444418,0.18739446133065174,3254661.0,6.2671406267815725e-214,D2_1,D2_2,3.08335284041978e-212,480.6352077001024,False
ENSG00000168028,661.7708206686946,184.75079365079336,477.0200270179012,0.9775075987842127,0.8527777777777749,0.12472982100643781,3358334.0,5.496407369361469e-252,D2_1,D2_2,6.343597978924703e-250,477.0200270179012,False
ENSG00000143621,569.9811550151982,94.52777777777773,475.45337723742045,0.7039513677811656,0.33492063492063384,0.3690307328605318,3100872.5,8.840119659102103e-188,D2_1,D2_2,2.517547991970636e-186,475.45337723742045,False
ENSG00000163220,566.859574468085,92.13412698412687,474.7254474839582,0.13252279635258388,0.1456349206349202,-0.013112124282336324,2062910.0,0.6692642840520466,D2_1,D2_2,0.6716709225367059,474.7254474839582,False
ENSG00000167978,644.3300911854118,170.10277777777745,474.22731340763437,0.9647416413374038,0.8031746031746004,0.16156703816280338,3272006.0,7.20328066780971e-220,D2_1,D2_2,4.095198453736261e-218,474.22731340763437,False
