gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000226327,0.5367781155015213,1.5896825396825394,-1.0529044241810182,0.0930091185410337,0.03531746031746026,0.057691658223573444,2191790.0,9.54476417482784e-15,D2_1,D2_2,1.2094446927819659e-14,1.0529044241810182,False
ENSG00000133740,5.319756838905775,6.341666666666681,-1.021909827760906,0.07659574468085126,0.03253968253968249,0.044056062141168764,2164389.0,1.5189897852220923e-10,D2_1,D2_2,1.7511448143566742e-10,1.021909827760906,False
ENSG00000267009,2.3167173252279643,3.306349206349204,-0.9896318811212397,0.0595744680851065,0.030555555555555513,0.029018912529550984,2133094.0,4.652250196682336e-06,D2_1,D2_2,4.958825117635849e-06,0.9896318811212397,False
ENSG00000186854,21.257750759878416,22.238095238095276,-0.9803444782168604,0.06990881458966582,0.13214285714285676,-0.06223404255319094,1941995.0,1.488785022522163e-10,D2_1,D2_2,1.7167104939689906e-10,0.9803444782168604,False
ENSG00000179088,4.709422492401217,5.622619047619064,-0.9131965552178469,0.06869300911854119,0.048809523809523706,0.019883485309017485,2115138.5,0.005238455820790646,D2_1,D2_2,0.0053847382876271626,0.9131965552178469,False
ENSG00000233673,0.48389057750759884,1.3908730158730154,-0.9069824383654166,0.05592705167173262,0.027777777777777745,0.028149273893954874,2130553.5,5.296488525951617e-06,D2_1,D2_2,5.6423831545115775e-06,0.9069824383654166,False
ENSG00000154027,2.9592705167173263,3.8035714285714257,-0.8443009118540994,0.05653495440729493,0.04484126984126975,0.011693684566025181,2097571.0,0.08099948389972685,D2_1,D2_2,0.08221530634535523,0.8443009118540994,False
ENSG00000117281,6.3617021276595755,7.201587301587304,-0.8398851739277289,0.05227963525835874,0.047222222222222124,0.005057413036136618,2082993.5,0.4691713128127567,D2_1,D2_2,0.4719074537498077,0.8398851739277289,False
ENSG00000245275,6.550759878419459,7.371428571428597,-0.8206686930091376,0.10820668693009153,0.05873015873015859,0.04947652819993294,2177689.0,2.8121115111881834e-09,D2_1,D2_2,3.158404309412352e-09,0.8206686930091376,False
ENSG00000100385,32.14164133738603,32.942460317460416,-0.8008189800743892,0.08206686930091207,0.2313492063492056,-0.14928233704829352,1773501.0,4.316405483708921e-33,D2_1,D2_2,8.319540956169254e-33,0.8008189800743892,False
ENSG00000225423,4.46443768996961,5.263888888888904,-0.7994511989192947,0.10881458966565384,0.04523809523809515,0.0635764944275587,2203183.5,8.580175919786666e-15,D2_1,D2_2,1.0881171544012336e-14,0.7994511989192947,False
ENSG00000214851,5.200607902735565,5.998412698412709,-0.7978047956771439,0.038297872340425546,0.10039682539682511,-0.062098953056399564,1946056.5,3.558715396827973e-13,D2_1,D2_2,4.341966563970224e-13,0.7978047956771439,False
ENSG00000232393,0.2990881458966562,1.0924603174603171,-0.7933721715636609,0.16595744680851032,0.0833333333333331,0.08262411347517722,2242638.0,7.405690227768087e-16,D2_1,D2_2,9.637757100147531e-16,0.7933721715636609,False
ENSG00000259378,1.1179331306990896,1.8670634920634916,-0.749130361364402,0.0832826747720367,0.01706349206349207,0.06621918270854463,2209120.0,1.8327441938227795e-24,D2_1,D2_2,2.9240851652821605e-24,0.749130361364402,False
ENSG00000157303,6.69726443768997,7.435714285714307,-0.7384498480243371,0.05653495440729493,0.07777777777777757,-0.02124282337048264,2030067.0,0.010738196859188517,D2_1,D2_2,0.011005630085367145,0.7384498480243371,False
ENSG00000223692,3.391489361702128,4.112301587301587,-0.7208122255994596,0.05167173252279643,0.04563492063492054,0.006036811887875887,2086318.0,0.33258456514458323,D2_1,D2_2,0.3351610474638493,0.7208122255994596,False
ENSG00000144642,1.7762917933130704,2.4900793650793647,-0.7137875717662943,0.0504559270516718,0.03373015873015868,0.016725768321513124,2106649.0,0.008656787338411916,D2_1,D2_2,0.008878311327896233,0.7137875717662943,False
ENSG00000213049,1.7525835866261412,2.4527777777777753,-0.7001941911516341,0.08449848024316133,0.07698412698412678,0.007514353259034545,2083827.0,0.5328433699011721,D2_1,D2_2,0.5355648067039676,0.7001941911516341,False
ENSG00000249142,0.16291793313069908,0.8138888888888889,-0.6509709557581898,0.054711246200607994,0.013888888888888897,0.0408223573117191,2157426.5,4.144711919706435e-14,D2_1,D2_2,5.176253190748822e-14,0.6509709557581898,False
ENSG00000137101,16.735562310030392,17.350000000000016,-0.6144376899696233,0.06565349544072963,0.04761904761904752,0.018034447821682106,2111088.0,0.010260535096048597,D2_1,D2_2,0.010518179092049282,0.6144376899696233,False
ENSG00000013725,24.35440729483281,24.911111111111204,-0.556703816278393,0.13252279635258388,0.2765873015873007,-0.14406450523471684,1791308.0,1.333615224274663e-24,D2_1,D2_2,2.1337287567871666e-24,0.556703816278393,False
ENSG00000157570,2.395744680851064,2.948809523809522,-0.5530648429584581,0.02127659574468084,0.05079365079365068,-0.029517055048969842,2011830.0,1.78909824103642e-06,D2_1,D2_2,1.920465594399234e-06,0.5530648429584581,False
