gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000174748,1679.5993920972685,418.00436507936524,1261.5950270179032,0.9963525835866448,0.8964285714285684,0.09992401215807645,3458009.5,4.992861544852886e-292,D2_1,D2_2,2.0168532819339946e-289,1261.5950270179032,False
ENSG00000164924,1095.6389057750775,242.58055555555566,853.0583502195219,0.9908814589665839,0.8595238095238066,0.13135764944277728,3455523.0,4.0849211117678334e-291,D2_1,D2_2,1.6077830529650318e-288,853.0583502195219,False
ENSG00000127589,10.114893617021297,1.0361111111111094,9.078782505910187,0.6978723404255424,0.16507936507936458,0.5327929753461778,3274502.0,1.1893550202353522e-290,D2_1,D2_2,4.564149890153164e-288,9.078782505910187,False
ENSG00000174444,2424.233434650458,614.5642857142855,1809.6691489361726,0.9920972644377085,0.9063492063492032,0.08574805808850527,3452894.0,7.077384352011141e-290,D2_1,D2_2,2.649703653740756e-287,1809.6691489361726,False
ENSG00000002586,1253.0887537993913,235.19920634920587,1017.8895474501854,0.9234042553191656,0.6452380952380931,0.27816616008107253,3437862.0,8.782569895458527e-288,D2_1,D2_2,3.2098201879830572e-285,1017.8895474501854,False
ENSG00000196684,839.3379939209725,91.36428571428581,747.9737082066868,0.8079027355623235,0.3468253968253957,0.4610773387369278,3373178.5,2.3173863889168832e-287,D2_1,D2_2,8.272530481366082e-285,747.9737082066868,False
ENSG00000210082,99325.90334346505,27896.00634920636,71429.89699425868,1.0000000000000187,0.9999999999999966,2.2093438190040615e-14,3446039.5,5.784087292215687e-287,D2_1,D2_2,2.0178577258070634e-284,71429.89699425868,False
ENSG00000108175,398.20547112462043,47.42500000000018,350.78047112462025,0.7945288753799523,0.30634920634920537,0.48817966903074694,3356563.5,7.775647983395115e-287,D2_1,D2_2,2.6523599232247781e-284,350.78047112462025,False
ENSG00000196205,224.6218844984802,50.62738095238136,173.99450354609883,0.9945288753799578,0.8996031746031715,0.0949257007767863,3445198.5,1.0097407537768843e-286,D2_1,D2_2,3.36946099358156e-284,173.99450354609883,False
ENSG00000131051,1077.6285714285718,281.7992063492059,795.829365079366,0.9908814589665839,0.8666666666666637,0.12421479229992016,3443457.0,4.569946243844754e-286,D2_1,D2_2,1.4925249966599354e-283,795.829365079366,False
