cell_id,treatment_state,total_counts,mito_counts,non_mito_counts,mito_fraction,antigen_presentation_score,ribosomal_translation_score,housekeeping_output_score,mitochondrial_encoded_score,immune_leaning_score
GSM4918577_P3_treated_10d_TALL_011118_plate2_G2_rep_1_NA,treated,1652884.0,87285.0,1565599.0,0.052807698543878456,0.4437147341596793,1.1050269693298602,0.7567387781007868,0.6740094088383046,-0.6745
GSM4918578_P3_treated_10d_TALL_011118_plate2_G3_rep_1_NA,treated,811088.0,25502.0,785586.0,0.03144171779141104,-0.4195597124643802,0.3548409206349399,0.35310875426936755,-0.8437529615293627,0.0
GSM4918579_P3_treated_10d_TALL_011118_plate2_G4_rep_1_NA,treated,1478599.0,85856.0,1392743.0,0.0580657771309192,-0.024793959733893978,0.752963780965421,0.43703765680476936,0.6546241362554005,3.4871144134728396
GSM4918581_P3_treated_10d_TALL_011118_plate2_G6_rep_1_NA,treated,897288.0,26100.0,871188.0,0.02908765078770696,-0.20144138110493107,0.04574709866976649,-0.3163094785008641,-0.8151434719393095,1.0690572067364197
GSM4918582_P3_treated_10d_TALL_011118_plate2_G7_rep_1_NA,treated,823118.0,53998.0,769120.0,0.0656017727713402,0.13343116118465506,0.3672390904661728,0.4581485434848256,0.08222834859535542,-0.6745
GSM4918584_P3_treated_10d_TALL_011118_plate2_G9_rep_1_NA,treated,744790.0,16716.0,728074.0,0.02244391036399522,0.1300478007912161,0.05467015987429318,0.0048872072628315215,-1.365110723428561,1.3489999999999998
GSM4918585_P3_treated_10d_TALL_011118_plate2_H2_rep_1_NA,treated,2190035.0,115601.0,2074434.0,0.05278500115294961,1.6918509257793064,1.2554723368250418,1.2927990715059383,1.0218102315169513,-0.6745
GSM4918586_P3_treated_10d_TALL_011118_plate2_H3_rep_1_NA,treated,989666.0,59024.0,930642.0,0.059640323098904074,0.270870809568736,0.4147701302204183,0.5227718298455366,0.1920811589028612,1.5661405000015263
GSM4918587_P3_treated_10d_TALL_011118_plate2_H4_rep_1_NA,treated,2172974.0,58984.0,2113990.0,0.02714436528002636,0.8886096922590057,0.7006974351013414,0.9856712738895589,0.19124437359034124,0.6745
GSM4918589_P3_treated_10d_TALL_011118_plate2_H6_rep_1_NA,treated,1716529.0,44640.0,1671889.0,0.026005969022370144,1.4862590588304496,0.7912663677290808,0.9367933076934617,-0.1526867192571474,3.1322810000030517
GSM4918610_P3_treated_3d_TALL_090117_plate1_B5_rep_1_NA,treated,474862.0,53696.0,421166.0,0.11307706238865187,0.5069723243668569,-0.4404498969097851,-0.9976070950063162,0.07530555538213095,6.232913753543239
GSM4918615_P3_treated_3d_TALL_090117_plate1_C10_rep_1_NA,treated,338026.0,16937.0,321089.0,0.050105613177684555,-1.4745129153136394,-0.671379615976093,-0.8328480935702517,-1.3488992767419543,0.6745
GSM4918616_P3_treated_3d_TALL_090117_plate1_C11_rep_1_NA,treated,126594.0,17607.0,108987.0,0.1390824209678184,-2.2135947824510653,-1.5153592080616962,-1.777127536849947,-1.3010137414643332,-0.6745
GSM4918617_P3_treated_3d_TALL_090117_plate1_C12_rep_1_NA,treated,1030856.0,48325.0,982531.0,0.046878516495029374,0.007455502831342986,0.2925321007345126,0.05137909326264245,-0.054780759582853875,0.39455720673641975
GSM4918618_P3_treated_3d_TALL_090117_plate1_C1_rep_1_NA,treated,518504.0,25795.0,492709.0,0.04974889296900313,-0.11597254549101568,-0.3563060680740756,-0.12142315647127964,-0.8296524036716998,2.7852013949293797
GSM4918621_P3_treated_3d_TALL_090117_plate1_C4_rep_1_NA,treated,116416.0,11135.0,105281.0,0.09564836448598131,-3.0260403216793095,-1.3166519876409828,-1.7898099368072171,-1.866562082363831,2.1381144134728394
GSM4918622_P3_treated_3d_TALL_090117_plate1_C5_rep_1_NA,treated,468292.0,54521.0,413771.0,0.11642522187011523,-0.6758063118799307,-0.3140231316253915,-0.2266589925060956,0.09412607876609838,1.7435572067364198
GSM4918623_P3_treated_3d_TALL_090117_plate1_C6_rep_1_NA,treated,994896.0,145367.0,849529.0,0.14611275952461364,0.8840388943445587,0.5644376278545982,-0.1184560961336321,1.3046215327182367,3.225027126772383
GSM4918625_P3_treated_3d_TALL_090117_plate1_C8_rep_1_NA,treated,66898.0,8641.0,58257.0,0.12916679123441657,-2.9510152758323396,-1.7870345854687641,-1.888461371552241,-2.1795336395335996,1.219060894927854
GSM4918627_P3_treated_3d_TALL_090117_plate1_D10_rep_1_NA,treated,223344.0,14995.0,208349.0,0.06713858442581846,-1.3114384232183638,-0.6788710788949154,-0.9982302981900066,-1.4992975148674874,-0.6745
GSM4918628_P3_treated_3d_TALL_090117_plate1_D11_rep_1_NA,treated,170124.0,17415.0,152709.0,0.10236650913451364,-2.0252175384222286,-1.5068283290868891,-1.2348683268633653,-1.314547321203442,2.5680608949278536
GSM4918629_P3_treated_3d_TALL_090117_plate1_D12_rep_1_NA,treated,454549.0,28466.0,426083.0,0.06262471152725009,-0.5323074481917515,-0.4479414906589239,-0.5275303247486332,-0.7080354665005024,3.7970010402436962
GSM4918630_P3_treated_3d_TALL_090117_plate1_D1_rep_1_NA,treated,412740.0,35709.0,377031.0,0.08651693560110481,0.2979357645570198,-0.6250693304873823,-0.688198950391629,-0.42822361931166986,5.819271605076899
GSM4918632_P3_treated_3d_TALL_090117_plate1_D3_rep_1_NA,treated,197514.0,9124.0,188390.0,0.04619419382929817,-1.2866660519181603,-1.4230981507626614,-1.243373025424852,-2.1124042186875798,0.6745
GSM4918633_P3_treated_3d_TALL_090117_plate1_D4_rep_1_NA,treated,295884.0,28122.0,267762.0,0.09504400373119196,-1.0034631916095191,-0.9180783760777559,-0.3714278480843731,-0.723305950042148,0.8916405000015258
GSM4918634_P3_treated_3d_TALL_090117_plate1_D5_rep_1_NA,treated,112626.0,11057.0,101569.0,0.09817448901674569,-2.736821974222237,-1.4615444508800286,-1.7289871980595894,-1.8752383643840616,-0.6745
GSM4918635_P3_treated_3d_TALL_090117_plate1_D6_rep_1_NA,treated,136893.0,23900.0,112993.0,0.1745889125083094,-2.2522350876984656,-1.2116795615361045,-1.5330518158813302,-0.9238848788589042,-0.6745
GSM4918636_P3_treated_3d_TALL_090117_plate1_D7_rep_1_NA,treated,212907.0,15798.0,197109.0,0.07420141188406205,-1.630864096608001,-0.8109047923625136,-1.0386621464464951,-1.4349050769906269,0.39455720673641975
GSM4918641_P3_treated_3d_TALL_090117_plate1_E12_rep_1_NA,treated,365668.0,28713.0,336955.0,0.07852204732161414,0.4177098402451633,-1.1150369348909666,-0.5240153371377073,-0.6973714512022816,-0.6745
GSM4918646_P3_treated_3d_TALL_090117_plate1_E5_rep_1_NA,treated,264833.0,32449.0,232384.0,0.12252627127283987,0.15157656068625464,-2.0254778655822294,-0.908644991189667,-0.5464656517416845,-0.6745
GSM4918653_P3_treated_3d_TALL_090117_plate1_F12_rep_1_NA,treated,503066.0,34649.0,468417.0,0.06887565448668763,0.18362697817148946,-0.9195150306696095,-0.2440819993425211,-0.4654187205819737,-0.6745
GSM4918654_P3_treated_3d_TALL_090117_plate1_F1_rep_1_NA,treated,245444.0,13728.0,231716.0,0.05593129186290967,-0.012970316329623017,-1.734923801225843,-0.4226012988504065,-1.6081762563255002,-0.6745
GSM4918675_P3_treated_3d_TALL_090117_plate1_H10_rep_1_NA,treated,141853.0,11916.0,129937.0,0.08400245324385103,-2.840822038361436,-1.691900773122926,-1.9171289045261097,-1.7828934497893525,-0.6745
GSM4918690_P3_treated_3d_TALL_090117_plate3_A2_rep_1_NA,treated,1772643.0,175929.0,1596714.0,0.09924671803628819,0.10302858058835254,1.1322532658510507,0.8473010803999425,1.540145824648571,-0.6745
GSM4918691_P3_treated_3d_TALL_090117_plate3_A3_rep_1_NA,treated,533260.0,68368.0,464892.0,0.12820762854892548,-0.5278966301244881,-0.38828348226944487,-0.4025538939315809,0.37348118160877747,-0.6745
GSM4918693_P3_treated_3d_TALL_090117_plate3_A5_rep_1_NA,treated,2408661.0,222537.0,2186124.0,0.09239033637361173,0.9739325716542662,0.9482711541925203,1.0922683017311015,1.8302384654146444,4.436475744510113
GSM4918694_P3_treated_3d_TALL_090117_plate3_A6_rep_1_NA,treated,3720036.0,366170.0,3353866.0,0.09843184313270087,1.646539270130684,1.3132748635802616,1.575992952481312,2.4449654413624993,5.382604145117612
GSM4918695_P3_treated_3d_TALL_090117_plate3_A7_rep_1_NA,treated,5977346.0,551788.0,5425558.0,0.0923132105787418,2.234608258964262,1.8206889271560522,1.8475376575742373,2.951132578789187,6.09582542044749
GSM4918696_P3_treated_3d_TALL_090117_plate3_A8_rep_1_NA,treated,1906131.0,158878.0,1747253.0,0.0833510393566864,-0.05668895239479121,0.8215191857905477,0.6479680357809822,1.4143170835359216,4.426232515137114
GSM4918697_P3_treated_3d_TALL_090117_plate3_A9_rep_1_NA,treated,2412003.0,157975.0,2254028.0,0.065495358007432,0.6623796716846856,0.9232603240158334,1.1992230065890026,1.4072892515907323,-0.6745
GSM4918701_P3_treated_3d_TALL_090117_plate3_B3_rep_1_NA,treated,3169416.0,361002.0,2808414.0,0.11390174088854224,1.1306907954033834,0.9311641241474323,0.9816457226217308,2.4274131603184825,4.514756952833295
GSM4918702_P3_treated_3d_TALL_090117_plate3_B4_rep_1_NA,treated,1978506.0,458051.0,1520455.0,0.23151357640563133,0.8506207655635849,0.46040358102520323,0.8820725980274434,2.721312025956501,6.398870222044279
GSM4918703_P3_treated_3d_TALL_090117_plate3_B5_rep_1_NA,treated,3246823.0,323090.0,2923733.0,0.09950958213613739,0.657441271371043,1.3899772364326595,1.035675907657254,2.290464657689364,-0.6745
GSM4918704_P3_treated_3d_TALL_090117_plate3_B7_rep_1_NA,treated,1093398.0,247546.0,845852.0,0.22640063362106022,-0.18697289478264803,-0.1967800532165325,-0.21080306484996586,1.961707416324581,5.085162618092367
GSM4918705_P3_treated_3d_TALL_090117_plate3_B8_rep_1_NA,treated,3824487.0,183689.0,3640798.0,0.04802970960549742,1.0423660560297108,1.3649574692402018,1.411533115417891,1.5934391136141925,-0.6745
GSM4918706_P3_treated_3d_TALL_090117_plate3_B9_rep_1_NA,treated,3541577.0,616428.0,2925149.0,0.17405466547811893,1.9028686353464614,1.8735761228885077,1.4919182390166756,3.0878623406165477,-0.6745
GSM4918707_P3_treated_3d_TALL_090117_plate3_C10_rep_1_NA,treated,5877536.0,427812.0,5449724.0,0.07278764434620222,1.6925535248455736,1.7443375617416765,2.075786392680169,2.6370089423662613,-0.6745
GSM4918708_P3_treated_3d_TALL_090117_plate3_C2_rep_1_NA,treated,1548971.0,95098.0,1453873.0,0.06139430628462379,1.5403461695050875,0.4256116219961801,0.48209304314213586,0.7808196366214597,6.9335973369199015
GSM4918709_P3_treated_3d_TALL_090117_plate3_C3_rep_1_NA,treated,5200698.0,463713.0,4736985.0,0.08916360842333086,1.479848938351036,1.3520727817692577,1.6092296125780796,2.7364739088286916,-0.6745
GSM4918711_P3_treated_3d_TALL_090117_plate3_C5_rep_1_NA,treated,3242556.0,419110.0,2823446.0,0.1292529720381082,1.3575672439240218,0.5953100817216705,0.9992179403244655,2.6116451377770096,-0.6745
GSM4918712_P3_treated_3d_TALL_090117_plate3_C6_rep_1_NA,treated,3176640.0,204510.0,2972130.0,0.0643793442127531,0.6065980913821977,1.400046251292794,1.3166636820060904,1.725945205468667,5.495289721873533
GSM4918713_P3_treated_3d_TALL_090117_plate3_C7_rep_1_NA,treated,112848.0,18404.0,94444.0,0.16308662980292074,-3.451792924114462,-1.6464092962492918,-2.026045785332064,-1.2464367714578384,-0.6745
GSM4918714_P3_treated_3d_TALL_090117_plate3_C8_rep_1_NA,treated,4473659.0,333207.0,4140452.0,0.0744819844337711,1.547059985500154,1.350987492826328,1.5307395847989362,2.3283532300914738,-0.6745
GSM4918717_P3_treated_3d_TALL_090117_plate3_D12_rep_1_NA,treated,3728983.0,320941.0,3408042.0,0.086066629963183,0.6745,0.8119802966458942,1.3208630972753368,2.2822193265104347,-0.6745
GSM4918718_P3_treated_3d_TALL_090117_plate3_D2_rep_1_NA,treated,3943234.0,335328.0,3607906.0,0.08503882853515668,1.0034937368953354,1.2117151242039124,1.7816306720508772,2.3363559518788546,-0.6745
GSM4918719_P3_treated_3d_TALL_090117_plate3_D4_rep_1_NA,treated,1956635.0,118952.0,1837683.0,0.060794169581960864,0.514923477728702,0.4561030119226008,0.685313587987069,1.0570616438971838,-0.6745
GSM4918720_P3_treated_3d_TALL_090117_plate3_D5_rep_1_NA,treated,3012556.0,208041.0,2804515.0,0.06905796937882648,0.8204829060725286,1.0554071474922988,1.3098363412427858,1.7470995447454092,-0.6745
GSM4918721_P3_treated_3d_TALL_090117_plate3_D6_rep_1_NA,treated,247773.0,22447.0,225326.0,0.09059502044209822,-1.4451721745331094,-1.0103525698993951,-1.1404556952560039,-1.0012509619976486,-0.6745
GSM4918722_P3_treated_3d_TALL_090117_plate3_D7_rep_1_NA,treated,3237543.0,406472.0,2831071.0,0.12554952938076808,1.6146340337686453,1.2501987560944658,1.349874976894514,2.573847922190281,6.225648783883451
GSM4918723_P3_treated_3d_TALL_090117_plate3_D8_rep_1_NA,treated,524665.0,45886.0,478779.0,0.08745771111089934,-0.7771359002716789,-0.5223120052377286,-0.2804884792359758,-0.11870577881141335,2.756993686423354
GSM4918724_P3_treated_3d_TALL_090117_plate3_D9_rep_1_NA,treated,451571.0,55119.0,396452.0,0.12206053976008202,-2.372907118250217,-1.5534726759612913,-1.2823423298893597,0.1070309452814761,-0.6745
GSM4918726_P3_treated_3d_TALL_090117_plate5_A11_rep_1_NA,treated,2671428.0,210329.0,2461099.0,0.07873279758990323,1.18984621467483,1.2612239373133478,1.2310006688780266,1.760606622631649,-0.6745
GSM4918727_P3_treated_3d_TALL_090117_plate5_A1_rep_1_NA,treated,2602950.0,137768.0,2465182.0,0.052927639793311436,0.26427849452264873,1.077739455876904,0.972835744765974,1.2383484797226387,-0.6745
GSM4918728_P3_treated_3d_TALL_090117_plate5_A2_rep_1_NA,treated,2561455.0,96800.0,2464655.0,0.03779102111885627,1.1355638726871902,0.8290230922800094,0.7048425144341384,0.802715840093956,-0.6745
GSM4918729_P3_treated_3d_TALL_090117_plate5_A4_rep_1_NA,treated,1278521.0,68157.0,1210364.0,0.05330925342642006,0.17526264163465327,0.5552259075516548,0.2803892459731536,0.36966580770485036,-0.6745
GSM4918734_P3_treated_3d_TALL_090117_plate5_A9_rep_1_NA,treated,2154353.0,126242.0,2028111.0,0.058598567644206866,0.347581746917333,0.9551637118721246,0.908429097860907,1.13050250476208,3.8164636451160856
GSM4918735_P3_treated_3d_TALL_090117_plate5_B10_rep_1_NA,treated,4094165.0,265201.0,3828964.0,0.06477535712410223,1.3949460493240815,1.668181094731413,1.5796431757088705,2.046749312073806,-0.6745
GSM4918737_P3_treated_3d_TALL_090117_plate5_B12_rep_1_NA,treated,1537726.0,155629.0,1382097.0,0.1012072371800958,0.5094633251861973,0.8475424661961044,0.8163591577495346,1.3888210503944185,1.5661405000015263
GSM4918738_P3_treated_3d_TALL_090117_plate5_B1_rep_1_NA,treated,1260482.0,64110.0,1196372.0,0.05086149584048007,-0.275801116457267,0.10434856236155413,0.2927653746349308,0.2941072666712788,-0.6745
GSM4918739_P3_treated_3d_TALL_090117_plate5_B2_rep_1_NA,treated,476207.0,15631.0,460576.0,0.032823961008553004,-0.6604838515924187,-0.2906059500500102,-0.3399889817179357,-1.4479439662380333,-0.6745
GSM4918741_P3_treated_3d_TALL_090117_plate5_B4_rep_1_NA,treated,2084120.0,125082.0,1959038.0,0.06001669769495039,0.6512583247949599,0.9662766062081326,0.8998135493683329,1.1191079724292559,3.5005366649645717
GSM4918742_P3_treated_3d_TALL_090117_plate5_B5_rep_1_NA,treated,2772010.0,161724.0,2610286.0,0.05834178087380637,0.7894069912875917,0.9667045999801576,1.3930393331640636,1.436240293967917,5.836343934289835
GSM4918744_P3_treated_3d_TALL_090117_plate5_B7_rep_1_NA,treated,2872254.0,246276.0,2625978.0,0.08574311324834084,0.7509810599563275,0.674499817581942,1.078289530572056,1.955253131632165,4.207803996674765
GSM4918745_P3_treated_3d_TALL_090117_plate5_B8_rep_1_NA,treated,267204.0,14484.0,252720.0,0.05420577536264427,-1.4732744105898246,-1.0030231198589497,-0.9769177847971581,-1.5420103972360417,-0.6745
GSM4918746_P3_treated_3d_TALL_090117_plate5_B9_rep_1_NA,treated,3154867.0,192350.0,2962517.0,0.06096928967211613,0.7643612546055051,0.8176992814634739,1.3542465647921758,1.649513024020952,5.357226033851317
GSM4918747_P3_treated_3d_TALL_090117_plate5_C10_rep_1_NA,treated,1375720.0,55222.0,1320498.0,0.040140435553746405,0.10664140450711429,0.24896189510287628,0.2902571844816679,0.10989536487610435,-0.6745
GSM4918749_P3_treated_3d_TALL_090117_plate5_C12_rep_1_NA,treated,788488.0,39671.0,748817.0,0.050312750479398545,-0.21746608593173597,0.12676695976309868,-0.1507398634845464,-0.2983502669372941,4.849536664964572
GSM4918759_P3_treated_3d_TALL_090117_plate5_D11_rep_1_NA,treated,1712431.0,125816.0,1586615.0,0.07347215741831349,0.752811762893595,0.5598082551153912,0.7232160948429406,1.1262418718831044,-0.6745
GSM4918760_P3_treated_3d_TALL_090117_plate5_D12_rep_1_NA,treated,2281840.0,195841.0,2085999.0,0.08582591242155453,1.1051872480010843,0.5751006697593738,0.8322980437377265,1.6725107430538784,-0.6745
GSM4918761_P3_treated_3d_TALL_090117_plate5_D1_rep_1_NA,treated,1707772.0,138791.0,1568981.0,0.0812702163989104,0.6820812950741612,0.35855723062224054,0.3071231887954816,1.247480345694798,-0.6745
GSM4918767_P3_treated_3d_TALL_090117_plate5_D7_rep_1_NA,treated,1371651.0,83781.0,1287870.0,0.06108040602164836,0.3947231748794834,0.4769703931568451,0.38622375260531977,0.6241308335041259,-0.6745
GSM4918768_P3_treated_3d_TALL_090117_plate5_D8_rep_1_NA,treated,2285215.0,172238.0,2112977.0,0.07537058876298292,0.5710780282793219,0.5435331239717481,0.9078903377303404,1.5139731530287777,-0.6745
GSM4918771_P3_treated_3d_TALL_090117_plate5_E11_rep_1_NA,treated,1968285.0,131716.0,1836569.0,0.06691917075017083,1.7798521212597185,0.04615162723327061,0.7357347872045125,1.1828975810112081,1.0690572067364197
GSM4918777_P3_treated_3d_TALL_090117_plate5_E5_rep_1_NA,treated,1637860.0,101070.0,1536790.0,0.061708570940129194,0.3512727732976902,0.2905878403342514,0.894402697608561,0.8559982439949912,4.524113734588555
GSM4918778_P3_treated_3d_TALL_090117_plate5_E6_rep_1_NA,treated,2820125.0,168248.0,2651877.0,0.0596597668543061,1.0457103854881933,1.254841432739433,1.2231111971316715,1.4850564614873853,-0.6745
GSM4918781_P3_treated_3d_TALL_090117_plate5_F10_rep_1_NA,treated,2308457.0,194266.0,2114191.0,0.08415404748713101,0.7375951036333053,1.0241735002752852,1.0405436964682568,1.6625182044170645,-0.6745
GSM4918782_P3_treated_3d_TALL_090117_plate5_F11_rep_1_NA,treated,2625132.0,199655.0,2425477.0,0.07605522312782748,0.7021817324026283,1.138932236534757,1.0988471612412052,1.6963187319634199,-0.6745
GSM4918783_P3_treated_3d_TALL_090117_plate5_F12_rep_1_NA,treated,3443872.0,139119.0,3304753.0,0.04039610066808522,1.4597665745597028,1.3408342650543983,1.3065609245609828,1.2503940105590512,-0.6745
GSM4918785_P3_treated_3d_TALL_090117_plate5_F2_rep_1_NA,treated,1814014.0,156473.0,1657541.0,0.08625787893588473,0.32811275477034035,1.0006595080292597,0.9441785378527724,1.3954970610577377,4.461621789855709
GSM4918788_P3_treated_3d_TALL_090117_plate5_F5_rep_1_NA,treated,3613118.0,284273.0,3328845.0,0.07867802822935759,0.7956173422714503,1.0920267782443984,1.4712110924658555,2.1324718177271316,0.6745
GSM4918790_P3_treated_3d_TALL_090117_plate5_F7_rep_1_NA,treated,266815.0,31783.0,235032.0,0.11911998950583738,-1.682153255753274,-0.7560313429939562,-1.087893781545761,-0.5719870789032002,0.0
GSM4918793_P3_treated_3d_TALL_090117_plate5_G10_rep_1_NA,treated,2626515.0,134281.0,2492234.0,0.05112516014566831,0.39151020642589485,0.8585478519238077,0.5246354189460686,1.2067039783677227,-0.6745
GSM4918796_P3_treated_3d_TALL_090117_plate5_G1_rep_1_NA,treated,3881845.0,278101.0,3603744.0,0.07164144884713326,1.2677315821234176,1.289354779395599,1.5320889674443088,2.1053768007417752,-0.6745
GSM4918797_P3_treated_3d_TALL_090117_plate5_G2_rep_1_NA,treated,2533065.0,171893.0,2361172.0,0.0678596877695598,0.7513793017184042,0.7422398794677657,0.7946521468930395,1.5115053590293415,-0.6745
GSM4918798_P3_treated_3d_TALL_090117_plate5_G3_rep_1_NA,treated,2781009.0,158324.0,2622685.0,0.05693041626258671,1.3665479032298216,1.0635750112480993,1.1499485568732164,1.4100131937998064,-0.6745
GSM4918799_P3_treated_3d_TALL_090117_plate5_G4_rep_1_NA,treated,2909651.0,183584.0,2726067.0,0.06309485226922404,0.9172787734707478,0.9289998999867105,1.3420675739908958,1.5927333312622707,-0.6745
GSM4918801_P3_treated_3d_TALL_090117_plate5_G6_rep_1_NA,treated,1713723.0,122072.0,1591651.0,0.07123204858661522,-0.23175843220034306,0.4118876654504963,0.42700475600514054,1.0890410026373682,4.901447521698711
GSM4918803_P3_treated_3d_TALL_090117_plate5_G8_rep_1_NA,treated,4309382.0,219847.0,4089535.0,0.05101589972761755,1.2897708227642144,1.1196418173867064,1.6260577554495648,1.8142156015250863,-0.6745
GSM4918804_P3_treated_3d_TALL_090117_plate5_G9_rep_1_NA,treated,1824284.0,118279.0,1706005.0,0.06483584792718677,0.44951510288337726,0.4664600533255018,0.5295339028800454,1.0500789164640774,-0.6745
GSM4918805_P3_treated_3d_TALL_090117_plate5_H2_rep_1_NA,treated,1726872.0,243848.0,1483024.0,0.1412079181317434,0.19312695025168006,0.6142999233356037,0.6198881870573856,1.943133659177279,3.8634823466028774
GSM4918808_P3_treated_3d_TALL_103014_plate3_A12_rep_1_NA,treated,401327.0,63888.0,337439.0,0.15919188093499814,-1.1928729172172883,-0.7791591208743753,-1.0053659095080205,0.289825566114283,2.5680608949278536
GSM4918809_P3_treated_3d_TALL_103014_plate3_A1_rep_1_NA,treated,306557.0,43975.0,262582.0,0.14344803739598183,-1.5839446773457062,-0.9552450486013901,-0.8372054263504463,-0.17126902686702344,3.6136688271148976
GSM4918811_P3_treated_3d_TALL_103014_plate3_A3_rep_1_NA,treated,282605.0,35673.0,246932.0,0.12622918915093506,-2.1540337236648535,-0.6580965591585601,-0.9089832042480629,-0.42946863409633296,-0.6745
GSM4918813_P3_treated_3d_TALL_103014_plate3_A5_rep_1_NA,treated,284949.0,47633.0,237316.0,0.16716324675643712,-1.4850976823946154,-1.0654752542729806,-1.2761821077241864,-0.072583884320387,2.495946589886167
GSM4918817_P3_treated_3d_TALL_103014_plate3_A9_rep_1_NA,treated,588510.0,61740.0,526770.0,0.10490900749350053,-1.0539914946229911,-0.40008473008067613,-0.3276015309796885,0.24761160617320208,3.5005366649645717
GSM4918818_P3_treated_3d_TALL_103014_plate3_B10_rep_1_NA,treated,536050.0,78914.0,457136.0,0.1472138793023039,-0.5905189348788218,-0.3806452179760653,-0.4693147819550299,0.5500834427016824,-0.6745
GSM4918819_P3_treated_3d_TALL_103014_plate3_B11_rep_1_NA,treated,370573.0,53663.0,316910.0,0.14481087397085055,-1.248271032482101,-0.6905869853974882,-0.7086570410437768,0.07454673278269387,3.007886626770857
GSM4918822_P3_treated_3d_TALL_103014_plate3_B2_rep_1_NA,treated,262818.0,31790.0,231028.0,0.12095822964941519,-1.620890933613467,-0.94166583015219,-1.1629841897679916,-0.5719482435310222,1.7435572067364198
GSM4918823_P3_treated_3d_TALL_103014_plate3_B3_rep_1_NA,treated,585399.0,77937.0,507462.0,0.1331348362398979,-0.7246675217803298,-0.30861346621823355,-0.2867320418413468,0.5351754781455857,-0.6745
GSM4918829_P3_treated_3d_TALL_103014_plate3_C10_rep_1_NA,treated,624366.0,87994.0,536372.0,0.1409333628032276,-0.9463895927294755,-0.31798711397252233,-0.37816147112372017,0.6849715758116115,0.0
GSM4918830_P3_treated_3d_TALL_103014_plate3_C11_rep_1_NA,treated,275591.0,51423.0,224168.0,0.18659172469347693,-0.9286375131442174,-0.7775301221780563,-1.06434602284493,0.02184470045891444,1.5661405000015263
GSM4918836_P3_treated_3d_TALL_103014_plate3_C5_rep_1_NA,treated,297858.0,39220.0,258638.0,0.13167348199477602,-2.1834055775834904,-0.9470684844859445,-1.2160255171447332,-0.3124631470737572,-0.6745
GSM4918837_P3_treated_3d_TALL_103014_plate3_C6_rep_1_NA,treated,428198.0,77758.0,350440.0,0.18159356185689798,-0.8943446015684728,-0.4985586078964655,-0.6745,0.5323055107969862,2.915140500001526
GSM4918839_P3_treated_3d_TALL_103014_plate3_C8_rep_1_NA,treated,343537.0,45065.0,298472.0,0.1311794653850968,-1.5396282558209284,-0.8826421837531453,-0.7500067389954133,-0.14099068323025313,-0.6745
GSM4918840_P3_treated_3d_TALL_103014_plate3_C9_rep_1_NA,treated,227884.0,38278.0,189606.0,0.167971424057854,-2.5429899510007523,-0.8041342395740563,-1.1608851277223449,-0.3427295873221672,-0.6745
GSM4918844_P3_treated_3d_TALL_103014_plate3_D1_rep_1_NA,treated,266401.0,37651.0,228750.0,0.14133205205686164,-1.7786027084912923,-0.6810660667389102,-1.045079507435038,-0.3628575474197923,3.7042549134743656
GSM4918845_P3_treated_3d_TALL_103014_plate3_D2_rep_1_NA,treated,223099.0,34192.0,188907.0,0.1532593153712029,-1.7118167023932591,-0.7382075032132969,-1.2581209162446179,-0.48180708615646334,1.658886626770857
GSM4918849_P3_treated_3d_TALL_103014_plate3_D6_rep_1_NA,treated,227813.0,37018.0,190795.0,0.16249292182623468,-2.380021438957507,-0.8526041605322084,-1.213161795633357,-0.3838525876543519,1.0690572067364197
GSM4918866_P3_treated_3d_TALL_103014_plate3_F11_rep_1_NA,treated,327945.0,39890.0,288055.0,0.12163624998094193,-1.2845836520077543,-0.7730952303713292,-0.8337800089866023,-0.29155499388504674,0.0
GSM4918869_P3_treated_3d_TALL_103014_plate3_F2_rep_1_NA,treated,183387.0,116189.0,67198.0,0.6335727178044245,-2.597417916017263,-1.9530264473005712,-2.2014181659588634,1.0280303072008705,-0.6745
GSM4918876_P3_treated_3d_TALL_103014_plate3_F9_rep_1_NA,treated,310383.0,42125.0,268258.0,0.1357194176227435,-1.357172299928842,-1.0102052871669456,-0.5459910903294877,-0.2242937527464963,-0.6745
GSM4918877_P3_treated_3d_TALL_103014_plate3_G10_rep_1_NA,treated,359152.0,51374.0,307778.0,0.14304250011137346,-1.808533710715747,-0.8760696525075325,-1.1207720727537644,0.02073997466052723,-0.6745
GSM4918880_P3_treated_3d_TALL_103014_plate3_G1_rep_1_NA,treated,215192.0,37547.0,177645.0,0.17448139336034796,-1.8315366222913265,-1.2086154837375644,-1.4910188436301786,-0.3662717448154632,3.007886626770857
GSM4918882_P3_treated_3d_TALL_103014_plate3_G3_rep_1_NA,treated,275780.0,36637.0,239143.0,0.1328486474726231,-1.9897757021711455,-0.7805737450258581,-1.0131931330973893,-0.39685905728869525,3.3096977067379454
GSM4918886_P3_treated_3d_TALL_103014_plate3_G7_rep_1_NA,treated,214907.0,27051.0,187856.0,0.12587305206438135,-2.100879048846611,-1.3153315522703661,-1.6504891917727615,-0.7709689422579451,1.4636144134728397
GSM4918887_P3_treated_3d_TALL_103014_plate3_G8_rep_1_NA,treated,218938.0,32048.0,186890.0,0.14637934026984808,-1.908235749592352,-1.0396313994675281,-1.3003824781136522,-0.5618152415097094,-0.6745
