gene_id,mean_d1,mean_d2,delta_mean_d1_minus_d2,detected_frac_d1,detected_frac_d2,delta_detected_frac_d1_minus_d2,u_statistic,p_value,q_value_bh,abs_delta_mean,is_ercc,gene_id_stripped,gene_symbol,gene_biotype,is_mito,is_ribo,is_hla
ENSG00000249779,0.2867528271405493,0.3459783913565428,-0.0592255642159935,0.0024232633279483,0.0600240096038412,-0.0576007462758929,2429998.5,4.5301571919638783e-17,4.9955816530206676e-17,0.0592255642159935,False,ENSG00000249779,ENSG00000249779,processed_pseudogene,False,False,False
ENSG00000226915,0.1809369951534733,0.2412965186074443,-0.060359523453971,0.0024232633279483,0.120048019207682,-0.1176247558797337,2274988.5,8.752427354874433e-36,1.3812140518627708e-35,0.060359523453971,False,ENSG00000226915,RPL19P4,processed_pseudogene,False,True,False
ENSG00000225573,0.5088852988691438,0.5695078031212463,-0.0606225042521024,0.0040387722132471,0.1795918367346953,-0.1755530645214481,2125569.0,6.527376292243652e-55,1.3972715558168747e-54,0.0606225042521024,False,ENSG00000225573,RPL35P5,processed_pseudogene,False,True,False
ENSG00000237285,0.1752827140549273,0.2369747899159678,-0.0616920758610405,0.0032310177705977,0.0739495798319323,-0.0707185620613345,2396229.0,9.573592378254504e-21,1.146506665778732e-20,0.0616920758610405,False,ENSG00000237285,HNRNPA1P2,processed_pseudogene,False,False,False
ENSG00000216938,0.0008077544426494,0.0636254501800717,-0.0628176957374223,0.0008077544426494,0.0530612244897957,-0.0522534700471462,2443403.0,4.234524053919888e-16,4.545456794485149e-16,0.0628176957374223,False,ENSG00000216938,RPL7P58,processed_pseudogene,False,True,False
ENSG00000213335,0.0331179321486268,0.0969987995198076,-0.0638808673711807,0.0008077544426494,0.0542617046818725,-0.0534539502392231,2440436.5,2.0037551615347112e-16,2.1672688276291486e-16,0.0638808673711807,False,ENSG00000213335,CLNS1AP1,processed_pseudogene,False,False,False
ENSG00000270225,0.0137318255250403,0.0799519807923165,-0.0662201552672761,0.011308562197092,0.050660264105642,-0.03935170190855,2476622.0,1.147909226311954e-09,1.1543405907423064e-09,0.0662201552672761,False,ENSG00000270225,MTCO2P22,processed_pseudogene,False,False,False
ENSG00000182888,0.0032310177705977,0.0708283313325327,-0.067597313561935,0.0024232633279483,0.0554621848739493,-0.053038921546001,2441437.0,8.629673329773548e-16,9.173420123440289e-16,0.067597313561935,False,ENSG00000182888,RPS27AP20,processed_pseudogene,False,True,False
ENSG00000244192,0.029886914378029,0.0977190876350535,-0.0678321732570245,0.0024232633279483,0.0590636254501798,-0.0566403621222315,2432321.5,8.045547323041497e-17,8.79781757113431e-17,0.0678321732570245,False,ENSG00000244192,ENSG00000244192,processed_pseudogene,False,False,False
ENSG00000225486,0.029886914378029,0.097959183673469,-0.0680722692954399,0.0016155088852988,0.0602641056422566,-0.0586485967569577,2427018.0,1.053435916869056e-17,1.1803999266191634e-17,0.0680722692954399,False,ENSG00000225486,ENSG00000225486,processed_pseudogene,False,False,False
