cell_id,H,S,M,R,phi,treatment_state,d2_subdomain,H_rank,M_rank,phi_rank,inv_R_rank,ripeness_proxy
GSM4917782_P2_untreated_TALL_031418_plate3_C2_rep_1_NA,0.9808912546688734,0.5088470857179999,0.6688185,0.2001963,1.3070844481537978,untreated,D2_1,0.14224924012158055,0.44984802431610943,0.12218844984802432,0.20486322188449846,0.2297872340425532
GSM4917783_P2_untreated_TALL_031418_plate3_C3_rep_1_NA,0.5599458346689001,-0.459960472404964,0.7588336,-0.20264679,1.0686426567961402,untreated,D2_1,0.01884498480243161,0.5677811550151975,0.03951367781155015,0.4583586626139817,0.27112462006079024
GSM4917786_P2_untreated_TALL_031418_plate3_C6_rep_1_NA,0.4415510475711086,0.9320072053308788,0.7023718,0.1810811,1.2608414922631108,untreated,D2_1,0.009726443768996961,0.49544072948328266,0.10455927051671733,0.2133738601823708,0.20577507598784195
GSM4917791_P2_untreated_TALL_031418_plate3_D11_rep_1_NA,0.8177002094300554,-0.1440414486320394,0.8876942,-0.21076274,1.233613998263606,untreated,D2_1,0.08085106382978724,0.7197568389057751,0.09483282674772037,0.46322188449848023,0.33966565349544076
GSM4917797_P2_untreated_TALL_031418_plate3_D5_rep_1_NA,0.4980359947201877,0.7275512214888743,0.74914575,0.20190515,1.174459738035521,untreated,D2_1,0.01398176291793313,0.5525835866261398,0.07841945288753799,0.2036474164133738,0.21215805471124619
GSM4917798_P2_untreated_TALL_031418_plate3_D6_rep_1_NA,0.5499205183664373,-0.2258703519205836,0.8715356,-0.12645607,1.0625419672202807,untreated,D2_1,0.01762917933130699,0.703951367781155,0.0364741641337386,0.3993920972644377,0.28936170212765955
GSM4917801_P2_untreated_TALL_031418_plate3_D9_rep_1_NA,0.4663171050839367,0.1378223394012711,0.88136435,0.043461602,1.0075409014185137,untreated,D2_1,0.011550151975683891,0.7130699088145896,0.026139817629179333,0.2875379939209727,0.2595744680851064
GSM4917803_P2_untreated_TALL_031418_plate3_E11_rep_1_NA,1.320812119831786,-0.0029027549490266,0.93856055,-0.12689151,1.625284726811648,untreated,D2_1,0.2936170212765957,0.7720364741641338,0.2559270516717325,0.4,0.4303951367781155
GSM4917804_P2_untreated_TALL_031418_plate3_E12_rep_1_NA,1.3465104631406786,0.0169798850640153,0.6996304,0.22949044,1.5347727201444732,untreated,D2_1,0.3057750759878419,0.4911854103343465,0.21458966565349544,0.19027355623100306,0.3004559270516717
GSM4917808_P2_untreated_TALL_031418_plate3_E4_rep_1_NA,0.5571262450160279,0.6898947867710713,0.70138144,0.012133071,1.1306757295917895,untreated,D2_1,0.0182370820668693,0.49422492401215806,0.06261398176291794,0.3191489361702128,0.22355623100303953
GSM4917813_P2_untreated_TALL_031418_plate3_E9_rep_1_NA,0.5836348731069111,0.8766413968519231,0.6996048,0.053820997,1.2654933345071895,untreated,D2_1,0.02188449848024316,0.4905775075987842,0.10638297872340426,0.2759878419452888,0.22370820668693012
GSM4917816_P2_untreated_TALL_031418_plate3_F12_rep_1_NA,0.7049681115384108,0.8254310942932163,0.64008796,0.19195355,1.2747059628034592,untreated,D2_1,0.04376899696048632,0.42006079027355625,0.11124620060790273,0.20729483282674777,0.19559270516717325
GSM4917820_P2_untreated_TALL_031418_plate3_F4_rep_1_NA,0.8627763719950605,0.7496876339547242,0.70600593,0.049108133,1.344347647931703,untreated,D2_1,0.09969604863221884,0.4978723404255319,0.1398176291793313,0.28206686930091185,0.2548632218844985
GSM4917823_P2_untreated_TALL_031418_plate3_F7_rep_1_NA,0.5290319612880385,-0.3011303162888557,0.8652816,-0.17409796,1.072183114224066,untreated,D2_1,0.015197568389057751,0.6960486322188449,0.04133738601823708,0.43221884498480245,0.29620060790273556
GSM4917826_P2_untreated_TALL_031418_plate3_G10_rep_1_NA,0.9381984074865866,-0.9361576111293076,0.933271,-0.17831644,1.6307663342431902,untreated,D2_1,0.12340425531914893,0.7623100303951368,0.2601823708206687,0.4358662613981763,0.3954407294832827
GSM4917845_P2_untreated_TALL_031418_plate5_A10_rep_1_NA,1.029181191270548,0.2520695194034498,0.54382217,0.05256059,1.1921653137388317,untreated,D2_1,0.16048632218844985,0.33009118541033433,0.08389057750759879,0.2778115501519757,0.21306990881458965
GSM4917846_P2_untreated_TALL_031418_plate5_A11_rep_1_NA,1.1296622833525736,-0.1365008015141298,0.65914464,-0.09779099,1.3186372046204595,untreated,D2_1,0.20364741641337386,0.4389057750759878,0.13009118541033435,0.38176291793313066,0.28860182370820664
GSM4917847_P2_untreated_TALL_031418_plate5_A12_rep_1_NA,0.7452828725805678,0.0531279155401667,0.5434147,0.03919109,0.924718667099926,untreated,D2_1,0.056534954407294835,0.32887537993920973,0.00911854103343465,0.29240121580547107,0.17173252279635257
GSM4917852_P2_untreated_TALL_031418_plate5_A7_rep_1_NA,0.8903477840940078,0.0681000012903626,0.31164998,0.25227755,0.9788393428366374,untreated,D2_1,0.11185410334346504,0.15562310030395138,0.01884498480243161,0.1768996960486322,0.11580547112462007
GSM4917861_P2_untreated_TALL_031418_plate5_B9_rep_1_NA,0.888052566446976,0.2461769721827458,0.29880103,0.5110392,1.0953006810332158,untreated,D2_1,0.11063829787234042,0.14832826747720365,0.049240121580547115,0.09726443768996962,0.10136778115501521
GSM4917863_P2_untreated_TALL_031418_plate5_C11_rep_1_NA,1.259843964697664,0.4358164458559719,0.5128501,0.2568571,1.451252419379234,untreated,D2_1,0.2632218844984802,0.3069908814589666,0.17325227963525835,0.17325227963525835,0.22917933130699086
GSM4917866_P2_untreated_TALL_031418_plate5_C2_rep_1_NA,1.27267333976167,-0.0423953768042355,0.34242645,0.16015261,1.3283070164174813,untreated,D2_1,0.26990881458966565,0.16899696048632218,0.13434650455927052,0.22370820668693014,0.19924012158054713
GSM4917867_P2_untreated_TALL_031418_plate5_C3_rep_1_NA,1.4916719723942078,-1.655871640997879,0.37570772,-0.26859236,2.276025990933628,untreated,D2_1,0.39209726443769,0.19148936170212766,0.5689969604863222,0.5082066869300912,0.4151975683890578
GSM4917869_P2_untreated_TALL_031418_plate5_C5_rep_1_NA,1.0619252008536215,-0.7226420014607353,0.34180617,0.2996803,1.3625477366101126,untreated,D2_1,0.1762917933130699,0.16778115501519758,0.14346504559270518,0.1574468085106383,0.16124620060790273
GSM4917871_P2_untreated_TALL_031418_plate5_C7_rep_1_NA,1.3345670457428058,-1.1264636703170534,0.586934,-0.19467919,1.8526686448207363,untreated,D2_1,0.2984802431610942,0.36656534954407294,0.35987841945288757,0.45167173252279635,0.36914893617021277
GSM4917872_P2_untreated_TALL_031418_plate5_C8_rep_1_NA,1.1940360016171678,0.218060273780914,0.5208119,0.20091031,1.3359948517884441,untreated,D2_1,0.2358662613981763,0.3130699088145897,0.13617021276595745,0.20425531914893613,0.22234042553191488
GSM4917883_P2_untreated_TALL_031418_plate5_E11_rep_1_NA,1.1578987116026922,-0.1658435351194941,-0.09837924,0.7124776,1.3731483204071013,untreated,D2_1,0.2170212765957447,0.04984802431610942,0.1452887537993921,0.06747720364741638,0.11990881458966565
GSM4917893_P2_untreated_TALL_031418_plate5_F10_rep_1_NA,1.1571861783206896,0.2867683057587797,0.40129742,0.26732585,1.2860088031817989,untreated,D2_1,0.21580547112462006,0.20790273556231004,0.11428571428571428,0.16595744680851066,0.17598784194528877
GSM4917894_P2_untreated_TALL_031418_plate5_F11_rep_1_NA,1.1260362479738433,0.1380537278815763,0.48778915,0.449214,1.314057813106689,untreated,D2_1,0.20243161094224923,0.2857142857142857,0.12583586626139817,0.11185410334346502,0.18145896656534954
GSM4917897_P2_untreated_TALL_031418_plate5_F2_rep_1_NA,0.995521514960278,0.1925564910780581,0.34883055,0.47721568,1.173694443565388,untreated,D2_1,0.15075987841945288,0.17203647416413373,0.07781155015197569,0.10273556231003045,0.1258358662613982
GSM4917898_P2_untreated_TALL_031418_plate5_F3_rep_1_NA,1.0993387149191625,-1.6959887806526754,0.33501598,0.2310085,2.0616799431889214,untreated,D2_1,0.19148936170212766,0.16474164133738603,0.46200607902735563,0.18966565349544073,0.25197568389057756
GSM4917903_P2_untreated_TALL_031418_plate5_F8_rep_1_NA,0.8860906454286475,0.6808546402199566,0.44962218,0.39671192,1.268171962015894,untreated,D2_1,0.10759878419452888,0.252887537993921,0.10820668693009118,0.1258358662613982,0.14863221884498481
GSM4917905_P2_untreated_TALL_031418_plate5_G10_rep_1_NA,0.9807412961568344,0.1143847168840257,0.57412165,0.13048214,1.149599326418439,untreated,D2_1,0.14164133738601822,0.35501519756838906,0.06990881458966565,0.23343465045592704,0.2
GSM4917906_P2_untreated_TALL_031418_plate5_G11_rep_1_NA,0.9106496262760486,0.2542140566509361,0.26740667,0.40322468,1.0620753260278781,untreated,D2_1,0.11610942249240122,0.139209726443769,0.035866261398176294,0.12462006079027355,0.10395136778115502
GSM4917916_P2_untreated_TALL_031418_plate5_G9_rep_1_NA,1.1550418504339055,-1.272323166258741,0.4693418,0.093036674,1.7837784233442984,untreated,D2_1,0.21398176291793314,0.26990881458966565,0.33799392097264436,0.2595744680851064,0.2703647416413374
GSM4917923_P2_untreated_TALL_041913_plate4_A10_rep_1_NA,3.823965408572979,0.9927750328842628,0.9345044,-0.56492704,4.0988723749372316,untreated,D2_1,0.9677811550151976,0.7653495440729483,0.955015197568389,0.7379939209726444,0.8565349544072948
GSM4917924_P2_untreated_TALL_041913_plate4_A11_rep_1_NA,3.2123858854873766,0.4613027505982091,0.7193643,-0.6275955,3.3828367404772477,untreated,D2_1,0.9167173252279636,0.5155015197568389,0.8772036474164133,0.7884498480243161,0.7744680851063829
GSM4917925_P2_untreated_TALL_041913_plate4_A12_rep_1_NA,2.4099059411298693,-1.411977896985959,0.0021770052,-0.41814962,2.8242135313619117,untreated,D2_1,0.7641337386018237,0.06322188449848025,0.7653495440729483,0.6164133738601824,0.5522796352583587
GSM4917926_P2_untreated_TALL_041913_plate4_A1_rep_1_NA,3.167717421199125,0.7949876156721715,1.0135528,-0.5505146,3.4636389206788807,untreated,D2_1,0.9106382978723404,0.8516717325227964,0.8911854103343465,0.729483282674772,0.8457446808510639
GSM4917927_P2_untreated_TALL_041913_plate4_A2_rep_1_NA,3.405569938205532,-1.1648144176099406,0.5810063,-0.2213479,3.6525692936555383,untreated,D2_1,0.9367781155015198,0.36048632218844984,0.9161094224924012,0.4717325227963526,0.6712765957446809
GSM4917929_P2_untreated_TALL_041913_plate4_A4_rep_1_NA,2.539750239786167,-0.5762876303510609,0.4104346,-0.07259402,2.6374542964772782,untreated,D2_1,0.8036474164133739,0.2115501519756839,0.711854103343465,0.36474164133738607,0.5229483282674772
GSM4917932_P2_untreated_TALL_041913_plate4_A7_rep_1_NA,3.4641500764865336,0.7317133127432661,0.7882554,-0.44859815,3.6549045131548876,untreated,D2_1,0.9398176291793313,0.6036474164133738,0.9173252279635259,0.6474164133738602,0.7770516717325228
GSM4917933_P2_untreated_TALL_041913_plate4_A8_rep_1_NA,2.139442402610216,-3.491951136485622,-0.43618327,-0.5392219,4.15354699457672,untreated,D2_1,0.6832826747720365,0.01702127659574468,0.9574468085106383,0.7209726443768997,0.5946808510638298
GSM4917935_P2_untreated_TALL_041913_plate4_B10_rep_1_NA,3.0223887638907008,0.5981435255329272,0.74856824,-0.45591348,3.203251633639188,untreated,D2_1,0.8887537993920973,0.5513677811550152,0.8498480243161094,0.6547112462006079,0.7361702127659575
GSM4917936_P2_untreated_TALL_041913_plate4_B11_rep_1_NA,3.793369831460737,0.819064363559153,0.9992698,-0.70979,4.069749757316911,untreated,D2_1,0.9665653495440729,0.8346504559270517,0.9519756838905775,0.8443768996960486,0.8993920972644376
GSM4917937_P2_untreated_TALL_041913_plate4_B12_rep_1_NA,1.8295498267709387,-3.91876073323716,-0.27822247,0.10261907,4.33495982326706,untreated,D2_1,0.5586626139817629,0.02553191489361702,0.9671732522796352,0.25288753799392094,0.451063829787234
GSM4917938_P2_untreated_TALL_041913_plate4_B1_rep_1_NA,3.237171824101944,-0.3029049027477101,0.51685315,-0.20535861,3.2985363627272872,untreated,D2_1,0.9197568389057751,0.3088145896656535,0.8650455927051671,0.46079027355623103,0.6386018237082067
GSM4917939_P2_untreated_TALL_041913_plate4_B2_rep_1_NA,3.661739408227932,0.4271661286490678,0.9192508,-0.49532363,3.831602005293804,untreated,D2_1,0.9604863221884499,0.7422492401215806,0.9343465045592705,0.6844984802431611,0.8303951367781155
GSM4917940_P2_untreated_TALL_041913_plate4_B3_rep_1_NA,3.4773577508817377,0.8036125854004219,0.9018529,-0.433354,3.7066082147410264,untreated,D2_1,0.9416413373860182,0.7306990881458967,0.9221884498480243,0.6303951367781155,0.8062310030395137
GSM4917941_P2_untreated_TALL_041913_plate4_B4_rep_1_NA,3.363255550514319,0.7100204721900927,0.7863991,-0.5705618,3.5720556100226757,untreated,D2_1,0.9331306990881459,0.6012158054711246,0.9051671732522797,0.7416413373860182,0.7952887537993921
GSM4917942_P2_untreated_TALL_041913_plate4_B5_rep_1_NA,3.481027594508156,0.4412269366284076,0.72975534,-0.478892,3.6158145316451513,untreated,D2_1,0.9440729483282675,0.5240121580547112,0.9094224924012158,0.6711246200607903,0.7621580547112461
GSM4917943_P2_untreated_TALL_041913_plate4_B6_rep_1_NA,2.428544627122672,-1.546003991513701,-0.01665164,-0.2967852,2.894186600714685,untreated,D2_1,0.772644376899696,0.05714285714285714,0.7848024316109422,0.5337386018237082,0.5370820668693009
GSM4917945_P2_untreated_TALL_041913_plate4_B9_rep_1_NA,4.0589277694958215,0.4210976914473143,0.9194529,-0.5897296,4.2243807285993,untreated,D2_1,0.9799392097264438,0.7434650455927052,0.9604863221884499,0.7544072948328268,0.8595744680851064
GSM4917946_P2_untreated_TALL_041913_plate4_C10_rep_1_NA,3.5019295346836543,0.2919654397558663,0.928873,-0.5076191,3.6700458423179567,untreated,D2_1,0.9458966565349544,0.756838905775076,0.9197568389057751,0.6954407294832827,0.829483282674772
GSM4917947_P2_untreated_TALL_041913_plate4_C11_rep_1_NA,3.344356934601074,0.9609674168006233,0.8760293,-0.63884634,3.644685674068018,untreated,D2_1,0.9306990881458966,0.7069908814589666,0.9136778115501519,0.7951367781155015,0.8366261398176292
GSM4917948_P2_untreated_TALL_041913_plate4_C12_rep_1_NA,3.931676525276312,0.7183548984765827,1.0680046,-0.5508124,4.173504784373565,untreated,D2_1,0.9720364741641337,0.8996960486322189,0.9580547112462006,0.7300911854103344,0.8899696048632219
GSM4917949_P2_untreated_TALL_041913_plate4_C1_rep_1_NA,1.933554154474749,-1.7878591863167412,0.29803485,-0.0850079,2.651626529747478,untreated,D2_1,0.6006079027355623,0.14711246200607903,0.7148936170212766,0.3732522796352583,0.45896656534954405
GSM4917950_P2_untreated_TALL_041913_plate4_C2_rep_1_NA,1.817201816056938,-4.21087520672428,-0.87700754,-0.10827596,4.670605780369036,untreated,D2_1,0.5537993920972645,0.0060790273556231,0.9829787234042553,0.3872340425531915,0.48252279635258355
GSM4917951_P2_untreated_TALL_041913_plate4_C3_rep_1_NA,2.8072467612865646,0.45454150794174,0.71701103,-0.3148318,2.9496552748802287,untreated,D2_1,0.8613981762917933,0.511854103343465,0.7987841945288754,0.5452887537993921,0.6793313069908815
GSM4917953_P2_untreated_TALL_041913_plate4_C5_rep_1_NA,2.8227326284087195,0.7451733565221768,0.8639819,-0.45142335,3.077880859813544,untreated,D2_1,0.8644376899696049,0.6942249240121581,0.8279635258358663,0.6492401215805471,0.7589665653495441
GSM4917954_P2_untreated_TALL_041913_plate4_C6_rep_1_NA,3.6835577803025705,0.7170746498083651,1.0776927,-0.5691232,3.9456452890036786,untreated,D2_1,0.9623100303951367,0.9069908814589666,0.941033434650456,0.7410334346504559,0.8878419452887538
GSM4917956_P2_untreated_TALL_041913_plate4_C8_rep_1_NA,3.1935121015680776,-0.0040492252552959,0.7341694,-0.35559192,3.2960561676877678,untreated,D2_1,0.9142857142857143,0.5276595744680851,0.8638297872340426,0.572644376899696,0.7196048632218845
GSM4917957_P2_untreated_TALL_041913_plate4_C9_rep_1_NA,3.745510940530213,0.8778883380567658,1.0777502,-0.57931864,4.0369166104812075,untreated,D2_1,0.964741641337386,0.9075987841945289,0.948936170212766,0.7507598784194529,0.8930091185410334
GSM4917958_P2_untreated_TALL_041913_plate4_D10_rep_1_NA,3.243449751169954,0.8255609297520787,1.0100142,-0.6765466,3.560809054592896,untreated,D2_1,0.9209726443768997,0.8486322188449849,0.9027355623100304,0.8224924012158055,0.8737082066869301
GSM4917959_P2_untreated_TALL_041913_plate4_D11_rep_1_NA,3.87859084636541,0.759226716507553,0.9983027,-0.6088674,4.121555525791013,untreated,D2_1,0.9702127659574468,0.8340425531914893,0.9556231003039514,0.7702127659574468,0.8825227963525836
GSM4917960_P2_untreated_TALL_041913_plate4_D12_rep_1_NA,3.67753546235038,0.8236398363642146,0.96184784,-0.6712473,3.9469448769853184,untreated,D2_1,0.9617021276595744,0.8,0.9416413373860182,0.8188449848024316,0.880547112462006
GSM4917961_P2_untreated_TALL_041913_plate4_D1_rep_1_NA,3.5710491674104263,0.2722877746088437,0.93607366,-0.59516543,3.749265071220894,untreated,D2_1,0.9531914893617022,0.7671732522796353,0.9264437689969605,0.7623100303951368,0.8522796352583587
GSM4917962_P2_untreated_TALL_041913_plate4_D2_rep_1_NA,3.217202510850605,0.5847335161326944,0.6911051,-0.4583266,3.373424789768687,untreated,D2_1,0.9179331306990881,0.48024316109422494,0.8753799392097265,0.658966565349544,0.7331306990881459
GSM4917963_P2_untreated_TALL_041913_plate4_D3_rep_1_NA,3.8510204618480937,0.3485405370315431,1.0303313,-0.8362497,4.088121237443518,untreated,D2_1,0.9683890577507599,0.8711246200607903,0.9537993920972644,0.9033434650455927,0.9241641337386018
GSM4917964_P2_untreated_TALL_041913_plate4_D4_rep_1_NA,2.654439288303002,0.0416507514725451,0.92009664,-0.6003064,2.8731043004396875,untreated,D2_1,0.8322188449848025,0.7446808510638298,0.780547112462006,0.766565349544073,0.7810030395136778
GSM4917965_P2_untreated_TALL_041913_plate4_D5_rep_1_NA,2.7995092332950566,0.2127760877585156,0.7813446,-0.7619565,3.0122421387842486,untreated,D2_1,0.8601823708206687,0.5963525835866261,0.8115501519756839,0.8729483282674773,0.7852583586626141
GSM4917966_P2_untreated_TALL_041913_plate4_D6_rep_1_NA,2.426720468044539,0.8007866407335804,0.8828599,-0.65724665,2.7823813965680393,untreated,D2_1,0.7714285714285715,0.7148936170212766,0.7525835866261398,0.8054711246200608,0.7610942249240121
GSM4917967_P2_untreated_TALL_041913_plate4_D7_rep_1_NA,3.101122094480773,0.7591477403861462,1.074917,-0.62002796,3.4253678291069662,untreated,D2_1,0.903951367781155,0.9057750759878419,0.8832826747720365,0.7817629179331307,0.868693009118541
GSM4917968_P2_untreated_TALL_041913_plate4_D8_rep_1_NA,3.855088122113019,0.2708856419104698,1.1517327,-0.6661348,4.087212649749271,untreated,D2_1,0.9696048632218845,0.9452887537993921,0.9531914893617022,0.8151975683890578,0.9208206686930092
GSM4917969_P2_untreated_TALL_041913_plate4_D9_rep_1_NA,3.326725414194045,1.0800488153731844,0.9012689,-0.5079472,3.6474516327332718,untreated,D2_1,0.9276595744680851,0.729483282674772,0.9148936170212766,0.696048632218845,0.8170212765957446
GSM4917970_P2_untreated_TALL_041913_plate4_E10_rep_1_NA,2.143735927236115,-0.8533283238406685,0.32729855,-0.41080153,2.366359058104677,untreated,D2_1,0.6869300911854104,0.16109422492401215,0.6121580547112462,0.6072948328267478,0.5168693009118541
GSM4917972_P2_untreated_TALL_041913_plate4_E12_rep_1_NA,2.7537522838334256,0.2035710432695296,0.8274766,-0.69418395,2.9649960691982065,untreated,D2_1,0.8486322188449849,0.6534954407294833,0.8024316109422492,0.8340425531914893,0.7846504559270516
GSM4917973_P2_untreated_TALL_041913_plate4_E1_rep_1_NA,2.2834692408154997,0.352043896149733,0.75415534,-0.39489377,2.462287157299515,untreated,D2_1,0.7361702127659574,0.556838905775076,0.6571428571428571,0.5957446808510638,0.6364741641337386
GSM4917974_P2_untreated_TALL_041913_plate4_E2_rep_1_NA,3.482843235141741,0.9473485757433152,0.88424724,-0.48979557,3.7482608242189763,untreated,D2_1,0.9446808510638298,0.715501519756839,0.9258358662613981,0.6820668693009119,0.8170212765957447
GSM4917975_P2_untreated_TALL_041913_plate4_E3_rep_1_NA,2.571878177536425,-0.4236774395882525,0.7343055,-0.3531987,2.730936436813585,untreated,D2_1,0.8139817629179331,0.5288753799392097,0.7398176291793314,0.5708206686930091,0.6633738601823709
GSM4917976_P2_untreated_TALL_041913_plate4_E4_rep_1_NA,2.5136821329807906,0.1289661444268449,1.1004995,-0.6258657,2.8174522455601485,untreated,D2_1,0.7987841945288754,0.9191489361702128,0.7635258358662614,0.7872340425531915,0.8171732522796352
GSM4917977_P2_untreated_TALL_041913_plate4_E5_rep_1_NA,3.601844789025072,-0.8617344608199501,1.1051656,-0.50382364,3.897576353176154,untreated,D2_1,0.955015197568389,0.9221884498480243,0.939209726443769,0.6917933130699088,0.8770516717325227
GSM4917978_P2_untreated_TALL_041913_plate4_E6_rep_1_NA,3.534792645186843,0.3560890860406605,1.0808257,-0.5736113,3.757495522144032,untreated,D2_1,0.9495440729483283,0.9082066869300912,0.9276595744680851,0.7440729483282675,0.8823708206686931
GSM4917979_P2_untreated_TALL_041913_plate4_E7_rep_1_NA,3.1097591993777005,-0.4418124785628879,1.147227,-0.78232753,3.4342345141316457,untreated,D2_1,0.9045592705167174,0.9422492401215805,0.8857142857142857,0.8820668693009118,0.9036474164133738
GSM4917980_P2_untreated_TALL_041913_plate4_E8_rep_1_NA,2.434507300020317,0.9934040833949408,0.8066421,-0.546944,2.8041926972635753,untreated,D2_1,0.774468085106383,0.6316109422492401,0.7598784194528876,0.7258358662613982,0.7229483282674772
GSM4917981_P2_untreated_TALL_041913_plate4_E9_rep_1_NA,3.2311333367914514,-0.0837928658487417,1.0072201,-0.47981265,3.419350288203336,untreated,D2_1,0.9191489361702128,0.8455927051671732,0.8826747720364742,0.6729483282674772,0.8300911854103343
GSM4917982_P2_untreated_TALL_041913_plate4_F10_rep_1_NA,3.5197664973757923,0.0034162030355782,1.220151,-0.71992075,3.794182680838364,untreated,D2_1,0.948936170212766,0.9635258358662614,0.931306990881459,0.8516717325227964,0.9238601823708207
GSM4917983_P2_untreated_TALL_041913_plate4_F11_rep_1_NA,4.200922602815198,-1.770016211126353,1.34917,-0.83286005,4.826450419747386,untreated,D2_1,0.98419452887538,0.9878419452887538,0.9896656534954408,0.9027355623100304,0.9661094224924013
GSM4917985_P2_untreated_TALL_041913_plate4_F1_rep_1_NA,2.4740881829080075,-1.1061502040669935,0.4912403,-0.4410684,2.7893617507568194,untreated,D2_1,0.790273556231003,0.28936170212765955,0.7556231003039514,0.6407294832826748,0.6189969604863221
GSM4917986_P2_untreated_TALL_041913_plate4_F2_rep_1_NA,3.2217413146787925,0.6588611746584427,0.91297686,-0.675917,3.4790955267087735,untreated,D2_1,0.9185410334346504,0.7361702127659574,0.8948328267477204,0.8218844984802431,0.8428571428571429
GSM4917987_P2_untreated_TALL_041913_plate4_F3_rep_1_NA,3.479857084221223,0.3044177260489162,1.1447809,-0.767939,3.755306791097531,untreated,D2_1,0.9434650455927052,0.9404255319148936,0.9270516717325228,0.8735562310030395,0.9211246200607903
GSM4917988_P2_untreated_TALL_041913_plate4_F4_rep_1_NA,3.793883364242573,-0.6440102840149738,1.2525463,-0.9216209,4.150488831975589,untreated,D2_1,0.9671732522796352,0.9756838905775076,0.956838905775076,0.9422492401215805,0.9604863221884499
GSM4917989_P2_untreated_TALL_041913_plate4_F5_rep_1_NA,2.217256071704683,-2.451454653351309,0.25333446,0.03331759,3.315289250634998,untreated,D2_1,0.7100303951367781,0.13434650455927052,0.8668693009118541,0.3009118541033434,0.5030395136778115
GSM4917992_P2_untreated_TALL_041913_plate4_F8_rep_1_NA,2.669739071441511,0.645685507457287,1.0267999,-0.6579983,3.005278070589252,untreated,D2_1,0.8340425531914893,0.8668693009118541,0.8097264437689969,0.8066869300911854,0.8293313069908814
GSM4917993_P2_untreated_TALL_041913_plate4_F9_rep_1_NA,2.890099418827946,0.969048565636862,0.96154714,-0.6471719,3.261155338812348,untreated,D2_1,0.8741641337386018,0.7993920972644377,0.8589665653495441,0.8,0.833130699088146
GSM4917994_P2_untreated_TALL_041913_plate4_G10_rep_1_NA,2.7695172150990004,0.7904737761943214,0.96110576,-0.6817469,3.111844712247933,untreated,D2_1,0.8522796352583587,0.7987841945288754,0.8340425531914893,0.8261398176291793,0.8278115501519757
GSM4917995_P2_untreated_TALL_041913_plate4_G11_rep_1_NA,2.8101041188292126,0.596697778621835,1.0594978,-0.8485965,3.1773235601194645,untreated,D2_1,0.8626139817629179,0.8899696048632219,0.8455927051671732,0.9094224924012158,0.8768996960486322
GSM4917996_P2_untreated_TALL_041913_plate4_G12_rep_1_NA,1.9908987979484765,-0.907254521368716,0.27199668,-0.34707612,2.2318675626528433,untreated,D2_1,0.6218844984802432,0.14164133738601822,0.5465045592705167,0.5689969604863222,0.46975683890577513
GSM4917997_P2_untreated_TALL_041913_plate4_G1_rep_1_NA,1.9154443935842005,-0.8213494429795688,0.35656077,-0.36907765,2.146368101428203,untreated,D2_1,0.5896656534954408,0.17689969604863223,0.505775075987842,0.5805471124620061,0.46322188449848023
GSM4917998_P2_untreated_TALL_041913_plate4_G2_rep_1_NA,2.8256687119030754,-0.8027666150710752,0.62458533,-0.4099713,3.0310099321802886,untreated,D2_1,0.8650455927051671,0.40425531914893614,0.8164133738601824,0.6066869300911855,0.6731003039513677
GSM4917999_P2_untreated_TALL_041913_plate4_G3_rep_1_NA,2.360000655162587,0.8332533817276707,0.79564774,-0.6180446,2.6979526949679284,untreated,D2_1,0.7544072948328268,0.6121580547112462,0.7282674772036474,0.7793313069908815,0.7185410334346505
GSM4918000_P2_untreated_TALL_041913_plate4_G4_rep_1_NA,2.78421649676819,0.4977742591860574,1.0141796,-0.7524134,3.0974710490237163,untreated,D2_1,0.8559270516717326,0.8522796352583587,0.8310030395136778,0.8680851063829788,0.8518237082066868
GSM4918002_P2_untreated_TALL_041913_plate4_G6_rep_1_NA,3.5593499918099685,-2.243262493451652,1.048109,-0.45278108,4.3594428727776116,untreated,D2_1,0.9513677811550152,0.8832826747720365,0.9683890577507599,0.651063829787234,0.8635258358662614
GSM4918003_P2_untreated_TALL_041913_plate4_G7_rep_1_NA,2.4877318233161603,0.6313217492814855,1.06211,-0.59479684,2.8406403694994142,untreated,D2_1,0.7939209726443769,0.8917933130699088,0.7708206686930091,0.7610942249240121,0.8044072948328268
GSM4918004_P2_untreated_TALL_041913_plate4_G8_rep_1_NA,3.9733150961030903,-1.984241807360704,1.2486708,-1.1648188,4.758196087447938,untreated,D2_1,0.9744680851063829,0.9708206686930091,0.9872340425531915,0.9854103343465046,0.979483282674772
GSM4918005_P2_untreated_TALL_041913_plate4_G9_rep_1_NA,1.9967582048809511,0.8978347244177656,0.8585345,-0.50266457,2.404766865779978,untreated,D2_1,0.6243161094224924,0.6851063829787234,0.6267477203647417,0.6899696048632219,0.6565349544072948
GSM4918006_P2_untreated_TALL_041913_plate4_H10_rep_1_NA,5.1738230707254,-3.914034917277791,0.5494015,-0.6917572,6.547402884563793,untreated,D2_1,0.9993920972644377,0.3343465045592705,0.9987841945288753,0.8328267477203648,0.7913373860182371
GSM4918008_P2_untreated_TALL_041913_plate4_H12_rep_1_NA,2.09347153827765,-4.387348298716292,-1.6458375,-0.90097487,5.210756659891642,untreated,D2_1,0.660790273556231,0.0012158054711246201,0.9963525835866262,0.9294832826747721,0.6469604863221885
