url,score_hint,contains_gpl23976,contains_annotation_hint,contains_downloadish_hint
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239518,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239520,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239521,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239522,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239695,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE240091,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE240324,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE240704,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE241670,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE241767,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE243768,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE243796,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE244696,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249243,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249688,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249712,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE250403,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253101,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE253190,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE255123,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE255869,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261142,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261190,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261191,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261317,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261324,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261443,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE261635,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE262310,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE263029,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE269847,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270223,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270371,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE270375,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE272644,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE272656,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE273723,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE277273,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE283951,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE289017,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE289137,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE290719,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE292325,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE292327,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE292690,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE296589,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE300956,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE311858,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE314261,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE314658,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE314718,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE314721,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE98534,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769894,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769895,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769896,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769897,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769898,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769899,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769900,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769901,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769902,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769903,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769904,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769905,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769906,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769907,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769908,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769909,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769910,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769911,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769912,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769913,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769914,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769915,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769916,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769917,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769918,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769919,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769920,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769921,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2769922,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806644,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806645,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806646,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806647,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806648,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806649,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806650,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806651,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806652,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806653,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806654,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806655,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806656,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806657,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806658,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806659,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806660,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806661,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806662,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806663,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806664,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806665,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806666,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806667,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806668,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806669,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806670,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806671,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806672,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806673,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806674,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806675,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806676,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806677,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806678,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806679,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806680,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806681,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806682,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806683,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806684,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2806685,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857357,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857358,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857359,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857360,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857361,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2857362,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883348,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883349,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883350,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883351,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883352,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2883353,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884093,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884094,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884095,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884096,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884097,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884098,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884099,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884100,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884101,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884102,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884103,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884104,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884105,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884106,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884107,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884108,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884109,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884110,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884111,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884112,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884113,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884114,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884115,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884116,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884117,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2884118,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014637,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014638,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014639,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014640,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014641,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014642,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014643,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014644,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014645,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014646,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014647,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014648,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014649,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014650,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014651,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014652,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014653,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014654,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014655,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014656,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014657,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014658,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014659,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014660,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014661,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014662,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014663,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014664,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014665,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014666,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014667,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014668,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014669,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014670,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014671,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014672,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014673,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014674,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014675,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014676,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014677,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014678,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014679,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014680,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014681,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014682,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014683,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014684,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014685,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014686,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014687,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014688,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014689,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014690,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014691,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014692,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014693,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014694,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014695,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014696,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014697,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014698,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014699,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014700,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014701,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014702,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014703,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014704,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014705,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014706,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014707,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014708,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014709,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014710,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014711,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014712,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014713,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3014714,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019855,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019856,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019857,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019858,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019859,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019860,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019861,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3019862,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3032421,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3032422,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3032423,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3032424,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037203,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037204,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037205,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037206,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037207,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037208,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3037209,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067484,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067485,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067486,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067487,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067488,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067489,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067490,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067491,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067492,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067493,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067494,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067495,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067496,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067497,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067498,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067499,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067500,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067501,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067502,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067503,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067504,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067505,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067506,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067507,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067508,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067509,1,False,False,False
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3067510,1,False,False,False
